"","Sp.id","phos","temp","id","r.exp"
"921","Eudorina elegans",35,24,5,0.657335856256496
"922","Eudorina elegans",35,24,5,0.76070482630197
"923","Eudorina elegans",35,24,5,0.663459401246723
"924","Eudorina elegans",35,24,5,0.768810464450387
"925","Eudorina elegans",35,28,5,0.73019416299283
"926","Eudorina elegans",35,28,5,0.756494516113433
"927","Eudorina elegans",35,28,5,0.754719505093043
"928","Eudorina elegans",35,28,5,0.735114395995655
"929","Eudorina elegans",35,32,5,0.469009810689401
"930","Eudorina elegans",35,32,5,0.585860947257355
"931","Eudorina elegans",35,32,5,0.623561187953166
"932","Eudorina elegans",35,32,5,0.633875687911728
"933","Eudorina elegans",35,35,5,0.159441651635577
"934","Eudorina elegans",35,35,5,-0.149521061374244
"935","Eudorina elegans",35,35,5,0.238918015624901
"936","Eudorina elegans",35,35,5,0.400646250554006
"937","Eudorina elegans",50,15,5,0.362429211876756
"938","Eudorina elegans",50,15,5,0.36909337468871
"939","Eudorina elegans",50,15,5,0.357761868011421
"940","Eudorina elegans",50,15,5,0.327700453624793
"941","Eudorina elegans",50,20,5,0.482262506386031
"942","Eudorina elegans",50,20,5,0.5647396557148
"943","Eudorina elegans",50,20,5,0.573051183199468
"944","Eudorina elegans",50,20,5,0.720128654550481
"945","Eudorina elegans",50,24,5,0.674032772979388
"946","Eudorina elegans",50,24,5,0.805426510150616
"947","Eudorina elegans",50,24,5,0.652005218261704
"948","Eudorina elegans",50,24,5,0.741690359574094
"949","Eudorina elegans",50,28,5,0.98131172594436
"950","Eudorina elegans",50,28,5,0.833712876866265
"951","Eudorina elegans",50,28,5,0.902566014128899
"952","Eudorina elegans",50,28,5,0.818992063625044
"953","Eudorina elegans",50,32,5,0.61583694098948
"954","Eudorina elegans",50,32,5,0.606830744896816
"955","Eudorina elegans",50,32,5,0.59117039939769
"956","Eudorina elegans",50,32,5,0.567582721156221
"957","Eudorina elegans",50,35,5,0.17452942550208
"958","Eudorina elegans",50,35,5,0.210833042309406
"959","Eudorina elegans",50,35,5,-0.0445220602462119
"960","Eudorina elegans",50,35,5,-0.0717845369893944
"961","Fistulifera saprophila",0.01,15,6,0.378508172031941
"962","Fistulifera saprophila",0.01,15,6,-0.166310330412672
"963","Fistulifera saprophila",0.01,15,6,0.201483031015388
"964","Fistulifera saprophila",0.01,15,6,0.0670393671235918
"965","Fistulifera saprophila",0.01,20,6,0.702013459749805
"966","Fistulifera saprophila",0.01,20,6,0.315386475227745
"967","Fistulifera saprophila",0.01,20,6,0.156997599950973
"968","Fistulifera saprophila",0.01,20,6,0.451541849395777
"969","Fistulifera saprophila",0.01,24,6,0.569779694181951
"970","Fistulifera saprophila",0.01,24,6,-1.96278323042647
"971","Fistulifera saprophila",0.01,24,6,-2.47960369063072
"972","Fistulifera saprophila",0.01,24,6,0.432855698093326
"973","Fistulifera saprophila",0.01,28,6,0.370207682220021
"974","Fistulifera saprophila",0.01,28,6,-0.133341621870545
"975","Fistulifera saprophila",0.01,28,6,-0.00610774570088978
"976","Fistulifera saprophila",0.01,28,6,-0.201851910855589
"977","Fistulifera saprophila",0.01,32,6,0.0667679356462083
"978","Fistulifera saprophila",0.01,32,6,-0.140139657703618
"979","Fistulifera saprophila",0.01,32,6,0.29643252380419
"980","Fistulifera saprophila",0.01,32,6,1.33158586473603
"981","Fistulifera saprophila",0.01,35,6,-2.36055542325597
"982","Fistulifera saprophila",0.01,35,6,-0.167904127615912
"983","Fistulifera saprophila",0.01,35,6,0.794494355508516
"984","Fistulifera saprophila",0.01,35,6,0.0667912929858574
"985","Fistulifera saprophila",0.1,15,6,0.387389860124752
"986","Fistulifera saprophila",0.1,15,6,0.107788681228826
"987","Fistulifera saprophila",0.1,15,6,0.104908438132225
"988","Fistulifera saprophila",0.1,15,6,0.290035588935856
"989","Fistulifera saprophila",0.1,20,6,0.0810136145973418
"990","Fistulifera saprophila",0.1,20,6,0.141824186603669
"991","Fistulifera saprophila",0.1,20,6,0.197514086256864
"992","Fistulifera saprophila",0.1,20,6,0.416254880830714
"993","Fistulifera saprophila",0.1,24,6,0.749063677530947
"994","Fistulifera saprophila",0.1,24,6,-0.0602486629616987
"995","Fistulifera saprophila",0.1,24,6,-0.130618670978224
"996","Fistulifera saprophila",0.1,24,6,0.215241261665032
"997","Fistulifera saprophila",0.1,28,6,0.603177109620698
"998","Fistulifera saprophila",0.1,28,6,-0.147174765622589
"999","Fistulifera saprophila",0.1,28,6,0.590601124482804
"1000","Fistulifera saprophila",0.1,28,6,0.974636141104869
"1001","Fistulifera saprophila",0.1,32,6,-0.137304094304503
"1002","Fistulifera saprophila",0.1,32,6,0.353578637137139
"1003","Fistulifera saprophila",0.1,32,6,-0.368905185413606
"1004","Fistulifera saprophila",0.1,32,6,-0.173088786142758
"1005","Fistulifera saprophila",0.1,35,6,0.550612619179682
"1006","Fistulifera saprophila",0.1,35,6,0.0878949534055337
"1007","Fistulifera saprophila",0.1,35,6,-1.33897935148294
"1008","Fistulifera saprophila",0.1,35,6,-0.752637344727052
"1009","Fistulifera saprophila",0.5,15,6,0.285583825480364
"1010","Fistulifera saprophila",0.5,15,6,0.332372570915752
"1011","Fistulifera saprophila",0.5,15,6,0.207194751048623
"1012","Fistulifera saprophila",0.5,15,6,0.561767376297951
"1013","Fistulifera saprophila",0.5,20,6,0.0734421924674623
"1014","Fistulifera saprophila",0.5,20,6,0.037733600319377
"1015","Fistulifera saprophila",0.5,20,6,0.117423811166153
"1016","Fistulifera saprophila",0.5,20,6,0.564139809361173
"1017","Fistulifera saprophila",0.5,24,6,0.0778677887796646
"1018","Fistulifera saprophila",0.5,24,6,-0.00860176327123099
"1019","Fistulifera saprophila",0.5,24,6,-0.874743076842688
"1020","Fistulifera saprophila",0.5,24,6,0.211438065289227
"1021","Fistulifera saprophila",0.5,28,6,0.272139190890036
"1022","Fistulifera saprophila",0.5,28,6,-0.147653545162073
"1023","Fistulifera saprophila",0.5,28,6,0.749799264242764
"1024","Fistulifera saprophila",0.5,28,6,-0.024361965601033
"1025","Fistulifera saprophila",0.5,32,6,-0.0467496798255878
"1026","Fistulifera saprophila",0.5,32,6,-1.51687904053297
"1027","Fistulifera saprophila",0.5,32,6,0.375537067484671
"1028","Fistulifera saprophila",0.5,32,6,-0.0844582928453093
"1029","Fistulifera saprophila",0.5,35,6,-0.11378726569569
"1030","Fistulifera saprophila",0.5,35,6,-0.00161512484250489
"1031","Fistulifera saprophila",0.5,35,6,-0.312602981968367
"1032","Fistulifera saprophila",0.5,35,6,0.333369397751485
"1033","Fistulifera saprophila",1.5,15,6,0.0843522596986074
"1034","Fistulifera saprophila",1.5,15,6,0.201918977261879
"1035","Fistulifera saprophila",1.5,15,6,0.108617923720154
"1036","Fistulifera saprophila",1.5,15,6,0.415149532714207
"1037","Fistulifera saprophila",1.5,20,6,0.565140241838564
"1038","Fistulifera saprophila",1.5,20,6,0.267434887046952
"1039","Fistulifera saprophila",1.5,20,6,-0.0448732046407217
"1040","Fistulifera saprophila",1.5,20,6,0.674159991836899
"1041","Fistulifera saprophila",1.5,24,6,0.149323111508134
"1042","Fistulifera saprophila",1.5,24,6,-3.7519630460529
"1043","Fistulifera saprophila",1.5,24,6,-0.163849116498117
"1044","Fistulifera saprophila",1.5,24,6,0.159245679827901
"1045","Fistulifera saprophila",1.5,28,6,0.158822735250917
"1046","Fistulifera saprophila",1.5,28,6,0.13977765026388
"1047","Fistulifera saprophila",1.5,28,6,0.162372035399841
"1048","Fistulifera saprophila",1.5,28,6,0.263814719540971
"1049","Fistulifera saprophila",1.5,32,6,0.106216250487338
"1050","Fistulifera saprophila",1.5,32,6,-0.0663430038004114
"1051","Fistulifera saprophila",1.5,32,6,-0.190224685936011
"1052","Fistulifera saprophila",1.5,32,6,0.561049988308561
"1053","Fistulifera saprophila",1.5,35,6,0.0155336847384108
"1054","Fistulifera saprophila",1.5,35,6,-0.141396824429131
"1055","Fistulifera saprophila",1.5,35,6,0.460626077830191
"1056","Fistulifera saprophila",1.5,35,6,-0.00536783835395701
"1057","Fistulifera saprophila",5,15,6,0.191652658816122
"1058","Fistulifera saprophila",5,15,6,0.220700325637316
"1059","Fistulifera saprophila",5,15,6,0.187444027455197
"1060","Fistulifera saprophila",5,15,6,0.253773944362021
"1061","Fistulifera saprophila",5,20,6,0.502996527219783
"1062","Fistulifera saprophila",5,20,6,4.49970689229652
"1063","Fistulifera saprophila",5,20,6,0.437101453429306
"1064","Fistulifera saprophila",5,20,6,0.755012401570159
"1065","Fistulifera saprophila",5,24,6,0.406760325351219
"1066","Fistulifera saprophila",5,24,6,0.658746683671794
"1067","Fistulifera saprophila",5,24,6,0.352555711751338
"1068","Fistulifera saprophila",5,24,6,0.177042114477541
"1069","Fistulifera saprophila",5,28,6,0.615784735781476
"1070","Fistulifera saprophila",5,28,6,0.903787569016581
"1071","Fistulifera saprophila",5,28,6,-0.0352482759927255
"1072","Fistulifera saprophila",5,28,6,0.0933917098670236
"1073","Fistulifera saprophila",5,32,6,0.512331517132148
"1074","Fistulifera saprophila",5,32,6,0.633674715673576
"1075","Fistulifera saprophila",5,32,6,0.233250620532917
"1076","Fistulifera saprophila",5,32,6,0.0477929973065974
"1077","Fistulifera saprophila",5,35,6,-0.0533644177759412
"1078","Fistulifera saprophila",5,35,6,0.0581815868416677
"1079","Fistulifera saprophila",5,35,6,-0.0667024228617076
"1080","Fistulifera saprophila",5,35,6,0.344422741340752
"1081","Fistulifera saprophila",10,15,6,0.482540781978237
"1082","Fistulifera saprophila",10,15,6,0.270467393594511
"1083","Fistulifera saprophila",10,15,6,0.331508057735094
"1084","Fistulifera saprophila",10,15,6,0.542168414765724
"1085","Fistulifera saprophila",10,20,6,0.469266325181124
"1086","Fistulifera saprophila",10,20,6,0.147555362249497
"1087","Fistulifera saprophila",10,20,6,0.59831918145094
"1088","Fistulifera saprophila",10,20,6,0.898928880376063
"1089","Fistulifera saprophila",10,24,6,0.596724111722153
"1090","Fistulifera saprophila",10,24,6,0.654085411492618
"1091","Fistulifera saprophila",10,24,6,0.71274158216014
"1092","Fistulifera saprophila",10,24,6,0.192385847937579
"1093","Fistulifera saprophila",10,28,6,0.441786395725424
"1094","Fistulifera saprophila",10,28,6,0.593509567018066
"1095","Fistulifera saprophila",10,28,6,-0.000902483093374864
"1096","Fistulifera saprophila",10,28,6,0.114225754509285
"1097","Fistulifera saprophila",10,32,6,0.11313419606837
"1098","Fistulifera saprophila",10,32,6,0.211112943942015
"1099","Fistulifera saprophila",10,32,6,0.0295633221538288
"1100","Fistulifera saprophila",10,32,6,1.09396661667872
"1101","Fistulifera saprophila",10,35,6,-0.10215170272832
"1102","Fistulifera saprophila",10,35,6,0.0272469864207387
"1103","Fistulifera saprophila",10,35,6,0.583070967482851
"1104","Fistulifera saprophila",10,35,6,0.867740530883249
"1105","Fistulifera saprophila",35,15,6,0.59387844525488
"1106","Fistulifera saprophila",35,15,6,0.714034819903049
"1107","Fistulifera saprophila",35,15,6,0.721271759682821
"1108","Fistulifera saprophila",35,15,6,0.705350779767825
"1109","Fistulifera saprophila",35,20,6,0.854800902331872
"1110","Fistulifera saprophila",35,20,6,0.799570555508444
"1111","Fistulifera saprophila",35,20,6,0.762223716254907
"1112","Fistulifera saprophila",35,20,6,0.7633146352771
"1113","Fistulifera saprophila",35,24,6,0.763572274881332
"1114","Fistulifera saprophila",35,24,6,0.716588384681527
"1115","Fistulifera saprophila",35,24,6,0.74960475065351
"1116","Fistulifera saprophila",35,24,6,0.756698292630732
"1117","Fistulifera saprophila",35,28,6,0.908847178912711
"1118","Fistulifera saprophila",35,28,6,1.17894352183678
"1119","Fistulifera saprophila",35,28,6,1.23069266557674
"1120","Fistulifera saprophila",35,28,6,0.956732727778187
"1121","Fistulifera saprophila",35,32,6,0.5993406526629
"1122","Fistulifera saprophila",35,32,6,0.132547688298265
"1123","Fistulifera saprophila",35,32,6,0.723129908723004
"1124","Fistulifera saprophila",35,32,6,0.199008012178015
"1125","Fistulifera saprophila",35,35,6,-0.019368097864311
"1126","Fistulifera saprophila",35,35,6,0.37589555825183
"1127","Fistulifera saprophila",35,35,6,-0.112454322497051
"1128","Fistulifera saprophila",35,35,6,0.343125579115182
"1129","Fistulifera saprophila",50,15,6,0.869130437095796
"1130","Fistulifera saprophila",50,15,6,0.753179063145114
"1131","Fistulifera saprophila",50,15,6,0.843937075093066
"1132","Fistulifera saprophila",50,15,6,0.844802862503798
"1133","Fistulifera saprophila",50,20,6,0.874861630607349
"1134","Fistulifera saprophila",50,20,6,-0.556133620456504
"1135","Fistulifera saprophila",50,20,6,0.56999211626612
"1136","Fistulifera saprophila",50,20,6,3.2726107268063
"1137","Fistulifera saprophila",50,24,6,0.822492040525505
"1138","Fistulifera saprophila",50,24,6,1.51658565284422
"1139","Fistulifera saprophila",50,24,6,-5.14445783779856
"1140","Fistulifera saprophila",50,24,6,0.662287069903171
"1141","Fistulifera saprophila",50,28,6,1.04540822371472
"1142","Fistulifera saprophila",50,28,6,1.02071583742774
"1143","Fistulifera saprophila",50,28,6,0.983487381654092
"1144","Fistulifera saprophila",50,28,6,1.22061404840463
"1145","Fistulifera saprophila",50,32,6,0.110503661926923
"1146","Fistulifera saprophila",50,32,6,0.93359601565228
"1147","Fistulifera saprophila",50,32,6,-0.161331496230836
"1148","Fistulifera saprophila",50,32,6,0.21778815069125
"1149","Fistulifera saprophila",50,35,6,0.482372466265098
"1150","Fistulifera saprophila",50,35,6,0.37663871934848
"1151","Fistulifera saprophila",50,35,6,0.0992386643042779
"1152","Fistulifera saprophila",50,35,6,0.676656762527078
"1153","Fragilaria crotonensis",0.01,15,7,-0.0644799416216304
"1154","Fragilaria crotonensis",0.01,15,7,0.0783237987782263
"1155","Fragilaria crotonensis",0.01,15,7,-0.0106988155356508
"1156","Fragilaria crotonensis",0.01,15,7,0.052549380629574
"1157","Fragilaria crotonensis",0.01,20,7,0.00837943171558696
"1158","Fragilaria crotonensis",0.01,20,7,0.0189241745151561
"1159","Fragilaria crotonensis",0.01,20,7,0.328112062340573
"1160","Fragilaria crotonensis",0.01,20,7,0.261873648627789
"1161","Fragilaria crotonensis",0.01,24,7,0.321818750427244
"1162","Fragilaria crotonensis",0.01,24,7,0.109480846143184
"1163","Fragilaria crotonensis",0.01,24,7,0.0850876196727645
"1164","Fragilaria crotonensis",0.01,24,7,0.431742925900205
"1165","Fragilaria crotonensis",0.01,28,7,0.906624349340868
"1166","Fragilaria crotonensis",0.01,28,7,-0.158737157823006
"1167","Fragilaria crotonensis",0.01,28,7,-0.107083578619596
"1168","Fragilaria crotonensis",0.01,28,7,0.409820861243278
"1169","Fragilaria crotonensis",0.01,32,7,-0.194670618786018
"1170","Fragilaria crotonensis",0.01,32,7,-0.220482138676762
"1171","Fragilaria crotonensis",0.01,32,7,-0.255302092761502
"1172","Fragilaria crotonensis",0.01,32,7,-0.341423875213975
"1173","Fragilaria crotonensis",0.01,35,7,-0.282042751990059
"1174","Fragilaria crotonensis",0.01,35,7,-0.259384585762567
"1175","Fragilaria crotonensis",0.01,35,7,-0.461413684867027
"1176","Fragilaria crotonensis",0.01,35,7,-0.193061071559575
"1177","Fragilaria crotonensis",0.1,15,7,0.0238733927164953
"1178","Fragilaria crotonensis",0.1,15,7,0.108746425230229
"1179","Fragilaria crotonensis",0.1,15,7,0.0139472244513136
"1180","Fragilaria crotonensis",0.1,15,7,-0.0862101481855698
"1181","Fragilaria crotonensis",0.1,20,7,0.1759818950685
"1182","Fragilaria crotonensis",0.1,20,7,-0.0179207489222744
"1183","Fragilaria crotonensis",0.1,20,7,-0.0390045153579997
"1184","Fragilaria crotonensis",0.1,20,7,0.399175230300726
"1185","Fragilaria crotonensis",0.1,24,7,0.094061960487829
"1186","Fragilaria crotonensis",0.1,24,7,0.402028827630505
"1187","Fragilaria crotonensis",0.1,24,7,0.32543852378845
"1188","Fragilaria crotonensis",0.1,24,7,0.188439691232481
"1189","Fragilaria crotonensis",0.1,28,7,0.416655724863594
"1190","Fragilaria crotonensis",0.1,28,7,0.0979342784435763
"1191","Fragilaria crotonensis",0.1,28,7,-0.0298347869960777
"1192","Fragilaria crotonensis",0.1,28,7,0.70567973824877
"1193","Fragilaria crotonensis",0.1,32,7,-0.403930863690689
"1194","Fragilaria crotonensis",0.1,32,7,-0.17730374617662
"1195","Fragilaria crotonensis",0.1,32,7,-0.550557242377141
"1196","Fragilaria crotonensis",0.1,32,7,-0.216799188609925
"1197","Fragilaria crotonensis",0.1,35,7,-0.453796347528731
"1198","Fragilaria crotonensis",0.1,35,7,-0.299281197965235
"1199","Fragilaria crotonensis",0.1,35,7,-0.159869502245525
"1200","Fragilaria crotonensis",0.1,35,7,-0.171136442529976
"1201","Fragilaria crotonensis",0.5,15,7,0.283175055446507
"1202","Fragilaria crotonensis",0.5,15,7,0.099702075941688
"1203","Fragilaria crotonensis",0.5,15,7,0.160647638621872
"1204","Fragilaria crotonensis",0.5,15,7,-0.0388421852605091
"1205","Fragilaria crotonensis",0.5,20,7,0.137801546030435
"1206","Fragilaria crotonensis",0.5,20,7,0.0677766921846646
"1207","Fragilaria crotonensis",0.5,20,7,0.260557468064216
"1208","Fragilaria crotonensis",0.5,20,7,0.174316548450586
"1209","Fragilaria crotonensis",0.5,24,7,0.224464145992635
"1210","Fragilaria crotonensis",0.5,24,7,0.309613428234079
"1211","Fragilaria crotonensis",0.5,24,7,0.271422582090214
"1212","Fragilaria crotonensis",0.5,24,7,0.412415763038996
"1213","Fragilaria crotonensis",0.5,28,7,0.0231393372984302
"1214","Fragilaria crotonensis",0.5,28,7,0.204759423176501
"1215","Fragilaria crotonensis",0.5,28,7,0.204125356297436
"1216","Fragilaria crotonensis",0.5,28,7,-0.118801100682263
"1217","Fragilaria crotonensis",0.5,32,7,-0.359083225766962
"1218","Fragilaria crotonensis",0.5,32,7,-0.079011395683232
"1219","Fragilaria crotonensis",0.5,32,7,-0.337070169689514
"1220","Fragilaria crotonensis",0.5,32,7,-0.306282222412903
"1221","Fragilaria crotonensis",0.5,35,7,-0.531388725325561
"1222","Fragilaria crotonensis",0.5,35,7,-0.440420655763799
"1223","Fragilaria crotonensis",0.5,35,7,-0.475630828573365
"1224","Fragilaria crotonensis",0.5,35,7,-0.186221619320744
"1225","Fragilaria crotonensis",1.5,15,7,0.0371843348486159
"1226","Fragilaria crotonensis",1.5,15,7,0.0889939310161843
"1227","Fragilaria crotonensis",1.5,15,7,0.445317407011744
"1228","Fragilaria crotonensis",1.5,15,7,0.0611407520327763
"1229","Fragilaria crotonensis",1.5,20,7,0.261801581031402
"1230","Fragilaria crotonensis",1.5,20,7,0.103053402391429
"1231","Fragilaria crotonensis",1.5,20,7,-0.00253588755027013
"1232","Fragilaria crotonensis",1.5,20,7,0.10251952493067
"1233","Fragilaria crotonensis",1.5,24,7,0.247773112130784
"1234","Fragilaria crotonensis",1.5,24,7,0.169646799946393
"1235","Fragilaria crotonensis",1.5,24,7,0.0637103422125973
"1236","Fragilaria crotonensis",1.5,24,7,0.208223275443844
"1237","Fragilaria crotonensis",1.5,28,7,-0.205416140517894
"1238","Fragilaria crotonensis",1.5,28,7,-0.0862906444875371
"1239","Fragilaria crotonensis",1.5,28,7,NA
"1240","Fragilaria crotonensis",1.5,28,7,-0.0419563663653522
"1241","Fragilaria crotonensis",1.5,32,7,-0.283060466479074
"1242","Fragilaria crotonensis",1.5,32,7,-0.305894180587718
"1243","Fragilaria crotonensis",1.5,32,7,-0.284243963447283
"1244","Fragilaria crotonensis",1.5,32,7,-0.388576155969691
"1245","Fragilaria crotonensis",1.5,35,7,-0.308423385469022
"1246","Fragilaria crotonensis",1.5,35,7,-0.374073054651928
"1247","Fragilaria crotonensis",1.5,35,7,-0.492470488985047
"1248","Fragilaria crotonensis",1.5,35,7,-0.364664058354277
"1249","Fragilaria crotonensis",5,15,7,-0.0036498409698499
"1250","Fragilaria crotonensis",5,15,7,0.025529580043264
"1251","Fragilaria crotonensis",5,15,7,-0.00824155058264932
"1252","Fragilaria crotonensis",5,15,7,-0.00515972320548992
"1253","Fragilaria crotonensis",5,20,7,0.0322112825109806
"1254","Fragilaria crotonensis",5,20,7,-0.0691365537135653
"1255","Fragilaria crotonensis",5,20,7,0.0237086820389354
"1256","Fragilaria crotonensis",5,20,7,0.0233607221670135
"1257","Fragilaria crotonensis",5,24,7,0.0755126028437367
"1258","Fragilaria crotonensis",5,24,7,0.397232978434227
"1259","Fragilaria crotonensis",5,24,7,0.465013197036146
"1260","Fragilaria crotonensis",5,24,7,0.444134567662616
"1261","Fragilaria crotonensis",5,28,7,-0.153823160543215
"1262","Fragilaria crotonensis",5,28,7,-0.199601652946395
"1263","Fragilaria crotonensis",5,28,7,-0.224281714698276
"1264","Fragilaria crotonensis",5,28,7,-0.0791311865834398
"1265","Fragilaria crotonensis",5,32,7,-0.299449331189842
"1266","Fragilaria crotonensis",5,32,7,-0.215972437940429
"1267","Fragilaria crotonensis",5,32,7,-0.188928115654624
"1268","Fragilaria crotonensis",5,32,7,-0.139335723037351
"1269","Fragilaria crotonensis",5,35,7,-0.25095645059238
"1270","Fragilaria crotonensis",5,35,7,-0.545045063468113
"1271","Fragilaria crotonensis",5,35,7,-0.378636067948991
"1272","Fragilaria crotonensis",5,35,7,-0.293215911931947
"1273","Fragilaria crotonensis",10,15,7,0.0509886286855006
"1274","Fragilaria crotonensis",10,15,7,0.0198904061410362
"1275","Fragilaria crotonensis",10,15,7,0.0282113744823794
"1276","Fragilaria crotonensis",10,15,7,0.0190518513616205
"1277","Fragilaria crotonensis",10,20,7,0.141649107708152
"1278","Fragilaria crotonensis",10,20,7,0.139124825171634
"1279","Fragilaria crotonensis",10,20,7,0.111398979725771
"1280","Fragilaria crotonensis",10,20,7,0.221393825159701
"1281","Fragilaria crotonensis",10,24,7,0.436612987308934
"1282","Fragilaria crotonensis",10,24,7,0.144609221487743
"1283","Fragilaria crotonensis",10,24,7,0.457927023600332
"1284","Fragilaria crotonensis",10,24,7,0.416894129097112
"1285","Fragilaria crotonensis",10,28,7,NA
"1286","Fragilaria crotonensis",10,28,7,-0.177026986152484
"1287","Fragilaria crotonensis",10,28,7,-0.0385641314885518
"1288","Fragilaria crotonensis",10,28,7,0.162120824876364
"1289","Fragilaria crotonensis",10,32,7,0.0976022708719882
"1290","Fragilaria crotonensis",10,32,7,-0.618935565436663
"1291","Fragilaria crotonensis",10,32,7,-0.0812215359473138
"1292","Fragilaria crotonensis",10,32,7,-0.213828080535148
"1293","Fragilaria crotonensis",10,35,7,-0.294706169268554
"1294","Fragilaria crotonensis",10,35,7,-0.289160279184102
"1295","Fragilaria crotonensis",10,35,7,-0.430876814564435
"1296","Fragilaria crotonensis",10,35,7,-0.272518916621945
"1297","Fragilaria crotonensis",35,15,7,0.586166052831999
"1298","Fragilaria crotonensis",35,15,7,0.595587275432909
"1299","Fragilaria crotonensis",35,15,7,0.555596158920976
"1300","Fragilaria crotonensis",35,15,7,0.52523645159937
"1301","Fragilaria crotonensis",35,20,7,0.705622191996991
"1302","Fragilaria crotonensis",35,20,7,0.758558911497469
"1303","Fragilaria crotonensis",35,20,7,0.702297940963716
"1304","Fragilaria crotonensis",35,20,7,0.712017513961961
"1305","Fragilaria crotonensis",35,24,7,0.864134616505298
"1306","Fragilaria crotonensis",35,24,7,0.914791685915683
"1307","Fragilaria crotonensis",35,24,7,0.869158689672764
"1308","Fragilaria crotonensis",35,24,7,0.797829820116409
"1309","Fragilaria crotonensis",35,28,7,-0.103458526472793
"1310","Fragilaria crotonensis",35,28,7,-0.151709114792044
"1311","Fragilaria crotonensis",35,28,7,-0.115905690910576
"1312","Fragilaria crotonensis",35,28,7,-0.0907923198789859
"1313","Fragilaria crotonensis",35,32,7,-0.197194802120257
"1314","Fragilaria crotonensis",35,32,7,-0.325657335776605
"1315","Fragilaria crotonensis",35,32,7,0.12324833559682
"1316","Fragilaria crotonensis",35,32,7,-0.211642947108293
"1317","Fragilaria crotonensis",35,35,7,-0.163432704505859
"1318","Fragilaria crotonensis",35,35,7,-0.314155021107095
"1319","Fragilaria crotonensis",35,35,7,-0.273196413911751
"1320","Fragilaria crotonensis",35,35,7,-0.460992714739436
"1321","Fragilaria crotonensis",50,15,7,0.675653917832332
"1322","Fragilaria crotonensis",50,15,7,0.619392339070866
"1323","Fragilaria crotonensis",50,15,7,0.621182690110091
"1324","Fragilaria crotonensis",50,15,7,0.539692373804748
"1325","Fragilaria crotonensis",50,20,7,0.82108007989932
"1326","Fragilaria crotonensis",50,20,7,0.9099169453518
"1327","Fragilaria crotonensis",50,20,7,0.91617444184827
"1328","Fragilaria crotonensis",50,20,7,0.772905320820131
"1329","Fragilaria crotonensis",50,24,7,0.850199586290613
"1330","Fragilaria crotonensis",50,24,7,0.832304220213723
"1331","Fragilaria crotonensis",50,24,7,0.768811835939467
"1332","Fragilaria crotonensis",50,24,7,0.722251413793815
"1333","Fragilaria crotonensis",50,28,7,-0.156687399518997
"1334","Fragilaria crotonensis",50,28,7,-0.0633125187592279
"1335","Fragilaria crotonensis",50,28,7,0.2390314489551
"1336","Fragilaria crotonensis",50,28,7,-0.145572897803195
"1337","Fragilaria crotonensis",50,32,7,-0.397167054260108
"1338","Fragilaria crotonensis",50,32,7,-0.178100379459123
"1339","Fragilaria crotonensis",50,32,7,-0.531008939755612
"1340","Fragilaria crotonensis",50,32,7,-0.264420067484566
"1341","Fragilaria crotonensis",50,35,7,-0.115907606765208
"1342","Fragilaria crotonensis",50,35,7,0.11849864060688
"1343","Fragilaria crotonensis",50,35,7,-0.194681194638882
"1344","Fragilaria crotonensis",50,35,7,-0.206399582989411
"1345","Lagerheimia subsalsa",0.01,15,8,-0.41260123243845
"1346","Lagerheimia subsalsa",0.01,15,8,-0.107615901599439
"1347","Lagerheimia subsalsa",0.01,15,8,-0.46706632035064
"1348","Lagerheimia subsalsa",0.01,15,8,-0.969868491174554
"1349","Lagerheimia subsalsa",0.01,20,8,-0.280855078263482
"1350","Lagerheimia subsalsa",0.01,20,8,0.0342570382352562
"1351","Lagerheimia subsalsa",0.01,20,8,-0.128703975332491
"1352","Lagerheimia subsalsa",0.01,20,8,-0.0995643005632221
"1353","Lagerheimia subsalsa",0.01,24,8,-0.218717401037434
"1354","Lagerheimia subsalsa",0.01,24,8,0.205257427876206
"1355","Lagerheimia subsalsa",0.01,24,8,-0.1623385647021
"1356","Lagerheimia subsalsa",0.01,24,8,-0.0681300184960644
"1357","Lagerheimia subsalsa",0.01,28,8,0.419935626437011
"1358","Lagerheimia subsalsa",0.01,28,8,0.235905920711421
"1359","Lagerheimia subsalsa",0.01,28,8,0.105400239750575
"1360","Lagerheimia subsalsa",0.01,28,8,0.092230736421027
"1361","Lagerheimia subsalsa",0.01,32,8,0.00437550800766636
"1362","Lagerheimia subsalsa",0.01,32,8,-0.0445361734823464
"1363","Lagerheimia subsalsa",0.01,32,8,-0.258171384473613
"1364","Lagerheimia subsalsa",0.01,32,8,0.0624036903407737
"1365","Lagerheimia subsalsa",0.01,35,8,-0.0994955329956363
"1366","Lagerheimia subsalsa",0.01,35,8,0.0171177476426435
"1367","Lagerheimia subsalsa",0.01,35,8,-0.173939560066866
"1368","Lagerheimia subsalsa",0.01,35,8,-0.202105885861324
"1369","Lagerheimia subsalsa",0.1,15,8,-0.329184698618939
"1370","Lagerheimia subsalsa",0.1,15,8,0.171988506391464
"1371","Lagerheimia subsalsa",0.1,15,8,-0.780810214470148
"1372","Lagerheimia subsalsa",0.1,15,8,0.000478952119045629
"1373","Lagerheimia subsalsa",0.1,20,8,0.105028033229674
"1374","Lagerheimia subsalsa",0.1,20,8,0.331649805781426
"1375","Lagerheimia subsalsa",0.1,20,8,0.212167504398413
