"","Sp.id","Sp.name","Parameter","est","se","p"
"84",48,"Pseudochattonella farcimen","delta_t",5.91130305288249,9.89540830216477,0.57209421530551
"85",11,"Closterium parvulum","a",0.0126169293878049,0.00190040105550361,0.0219433275976055
"86",11,"Closterium parvulum","b",-0.978598729680661,0.0273086489079279,0.000777829109744536
"87",11,"Closterium parvulum","tmax",32.8216702713734,0.890098398319763,0.00073464224903012
"88",11,"Closterium parvulum","delta_t",2.46421915520164,0.85695851793285,0.102651663250153
"89",35,"Monoraphidium contortum","a",0.0394024531914032,0.138780341093104,0.803166081875313
"90",35,"Monoraphidium contortum","b",-0.64056989448234,1.58886847471454,0.725844717938771
"91",35,"Monoraphidium contortum","tmax",33.8443894639815,5.81299569856722,0.0282559474221603
"92",35,"Monoraphidium contortum","delta_t",10.2123566561176,21.2487645094902,0.678231205428487
"93",42,"Oocystella mongolica","a",0.0377522058358059,0.288128632734336,0.907746062284965
"94",42,"Oocystella mongolica","b",-0.202612607550854,4.87798749434512,0.970642197149241
"95",42,"Oocystella mongolica","tmax",38,109.247311893657,0.761161884968453
"96",42,"Oocystella mongolica","delta_t",20.1164412400859,51.3395383962262,0.732992446625565
"97",49,"Pseudodidymocystis planctonica","a",0.0134903947787486,0.00038142412057194,0.000798447939757602
"98",49,"Pseudodidymocystis planctonica","b",-0.905178802525926,0.00633557616955494,4.89859540288827e-05
"99",49,"Pseudodidymocystis planctonica","tmax",31.3678192523034,0.202501067552479,4.16733901650877e-05
"100",49,"Pseudodidymocystis planctonica","delta_t",1.44810831388152,0.220159944408891,0.0223422583392062
"101",7,"Chaetoceros calcitrans","a",0.0847327368442696,8.24364302590568,0.992732156135614
"102",7,"Chaetoceros calcitrans","b",-1.78910132269888,113.665672883419,0.988870805961942
"103",7,"Chaetoceros calcitrans","tmax",33.4651284876462,109.519430635235,0.788807531363523
"104",7,"Chaetoceros calcitrans","delta_t",7.10034787225799,424.726674690242,0.988179802030079
"105",20,"Cylindrotheca closterium","a",0.113690558514443,0.222076867470308,0.659617974847936
"106",20,"Cylindrotheca closterium","b",-0.001,1.40365480006253,0.999496238896179
"107",20,"Cylindrotheca closterium","tmax",34.8073317683945,15.1243501341756,0.148004965300856
"108",20,"Cylindrotheca closterium","delta_t",8.55854557644057,14.6984670898067,0.619277324857642
"109",22,"Diacronema lutheri","a",0.0562387068866368,10.1316585123912,0.9960750291136
"110",22,"Diacronema lutheri","b",-1.10156817501024,144.33486437962,0.99460341763316
"111",22,"Diacronema lutheri","tmax",33.8708130908479,438.055966253776,0.94540751218229
"112",22,"Diacronema lutheri","delta_t",9.58193856228276,808.666226749066,0.991621739966732
"113",61,"Tetraselmis sp.","a",0.0978930778198751,0.24014208260252,0.72302735756278
"114",61,"Tetraselmis sp.","b",-0.001,1.9440540361112,0.999636272078205
"115",61,"Tetraselmis sp.","tmax",34.321589124078,20.1670251389179,0.230888500533636
"116",61,"Tetraselmis sp.","delta_t",9.75762430335161,19.352658615466,0.664180844253753
