curve_id,strain_id,genus_species,culture_name,ancestor_name,experiment,temperature,nitrate_level,light_level,block,replicate,day,fluorescence,absorbance,fluorescence_trunc,absorbance_trunc,comments
1362,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.95,2,2,9,10,0.2419,10,0.2419,
1362,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.95,2,2,10,6,0.2434,6,0.2434,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,1,6,0.3051,6,0.3051,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,2,15,0.3024,15,0.3024,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,3,13,0.2872,13,0.2872,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,4,12,0.2838,12,0.2838,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,5,13,0.2696,13,0.2696,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,6,12,0.2639,12,0.2639,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,7,13,0.2629,13,0.2629,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,8,9,0.2548,9,0.2548,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,9,8,0.2485,8,0.2485,
1363,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,1,10,0,0.2526,0,0.2526,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,1,10,0.3119,10,0.3119,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,2,10,0.288,10,0.288,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,3,9,0.2657,9,0.2657,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,4,9,0.263,9,0.263,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,5,12,0.2505,12,0.2505,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,6,12,0.2456,12,0.2456,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,7,5,0.2431,5,0.2431,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,8,11,0.2347,11,0.2347,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,9,11,0.233,11,0.233,
1364,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.95,2,2,10,4,0.2331,4,0.2331,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,1,7,0.3201,7,0.3201,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,2,0,0.2937,0,0.2937,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,3,9,0.2768,9,0.2768,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,4,11,0.2979,11,0.2979,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,5,28,0.3137,28,0.3137,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,6,26,0.2988,26,0.2988,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,7,18,0.2908,18,0.2908,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,8,13,0.2821,13,0.2821,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,9,29,0.2789,29,0.2789,
1365,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,1,10,19,0.2787,19,0.2787,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,1,1,0.3109,NA,NA,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,2,15,0.2901,15,0.2901,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,3,12,0.3006,12,0.3006,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,4,27,0.3566,27,0.3566,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,5,27,0.3406,27,0.3406,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,6,24,0.315,24,0.315,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,7,32,0.3076,32,0.3076,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,8,26,0.3002,26,0.3002,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,9,24,0.3023,24,0.3023,
1366,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.95,2,2,10,24,0.3114,24,0.3114,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,1,44,0.3003,44,0.3003,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,2,50,0.2913,50,0.2913,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,3,52,0.2633,52,0.2633,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,4,54,0.2534,54,0.2534,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,5,44,0.2421,44,0.2421,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,6,53,0.2379,53,0.2379,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,7,35,0.2399,35,0.2399,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,8,33,0.2334,33,0.2334,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,9,35,0.2309,35,0.2309,
1367,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,1,10,31,0.2294,31,0.2294,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,1,45,0.2801,45,0.2801,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,2,46,0.2609,46,0.2609,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,3,54,0.2469,54,0.2469,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,4,53,0.2508,53,0.2508,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,5,50,0.2398,50,0.2398,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,6,58,0.2315,58,0.2315,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,7,39,0.2285,39,0.2285,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,8,54,0.2217,54,0.2217,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,9,63,0.2192,63,0.2192,
1368,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.95,2,2,10,62,0.2628,62,0.2628,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,1,9,0.1635,9,0.1635,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,2,9,0.2117,9,0.2117,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,3,11,0.2023,11,0.2023,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,4,16,0.202,16,0.202,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,5,13,0.1902,13,0.1902,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,6,12,0.2015,12,0.2015,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,7,11,0.1882,11,0.1882,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,8,16,0.183,16,0.183,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,9,9,0.1842,9,0.1842,
1369,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,1,10,20,0.1998,20,0.1998,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,1,12,0.1829,12,0.1829,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,2,17,0.2687,17,0.2687,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,3,17,0.2907,17,0.2907,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,4,14,0.2781,14,0.2781,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,5,15,0.2178,15,0.2178,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,6,13,0.2556,13,0.2556,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,7,4,0.2315,4,0.2315,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,8,8,0.228,8,0.228,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,9,17,0.2351,17,0.2351,
1370,1,Synechococcus,CCAP_1479/10,,light,30,1000,0.15,2,2,10,7,0.2631,7,0.2631,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,1,57,0.1505,57,0.1505,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,2,58,0.1476,58,0.1476,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,3,20,0.1455,20,0.1455,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,4,6,0.1448,6,0.1448,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,5,8,0.1442,8,0.1442,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,6,7,0.144,7,0.144,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,7,10,0.1437,10,0.1437,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,8,4,0.1438,4,0.1438,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,9,9,0.1437,9,0.1437,
1371,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,1,10,12,0.1435,12,0.1435,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,1,46,0.1534,46,0.1534,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,2,39,0.1489,39,0.1489,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,3,29,0.1468,29,0.1468,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,4,17,0.1458,17,0.1458,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,5,11,0.1449,11,0.1449,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,6,12,0.1449,12,0.1449,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,7,9,0.1444,9,0.1444,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,8,9,0.144,9,0.144,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,9,12,0.1438,12,0.1438,
1372,2,Kirchneriella_subcapitata,SAG_12.81,,light,30,1000,0.15,2,2,10,9,0.1442,9,0.1442,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,1,1,0.154,1,0.154,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,2,9,0.1544,9,0.1544,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,3,14,0.1552,14,0.1552,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,4,4,0.1652,4,0.1652,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,5,10,0.1632,10,0.1632,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,6,9,0.1642,9,0.1642,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,7,6,0.1669,6,0.1669,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,8,4,0.1677,4,0.1677,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,9,11,0.1683,11,0.1683,
1373,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,1,10,12,0.1783,12,0.1783,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,1,2,0.154,2,0.154,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,2,4,0.1563,4,0.1563,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,3,9,0.1591,9,0.1591,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,4,4,0.1755,4,0.1755,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,5,7,0.1745,7,0.1745,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,6,15,0.1747,15,0.1747,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,7,13,0.1773,13,0.1773,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,8,9,0.1782,9,0.1782,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,9,11,0.1804,11,0.1804,
1374,3,Microcystis_aeruginosa,Pomati,,light,30,1000,0.15,2,2,10,8,0.1792,8,0.1792,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,1,22,0.1497,22,0.1497,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,2,7,0.1519,7,0.1519,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,3,2,0.1499,2,0.1499,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,4,7,0.1499,7,0.1499,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,5,9,0.1475,9,0.1475,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,6,8,0.1475,8,0.1475,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,7,14,0.1479,14,0.1479,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,8,11,0.1476,11,0.1476,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,9,5,0.146,5,0.146,
1375,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,1,10,1,0.1462,1,0.1462,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,1,15,0.1519,15,0.1519,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,2,0,0.1495,0,0.1495,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,3,11,0.1479,11,0.1479,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,4,9,0.1469,9,0.1469,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,5,8,0.1544,8,0.1544,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,6,10,0.1455,10,0.1455,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,7,6,0.1451,6,0.1451,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,8,12,0.1447,12,0.1447,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,9,4,0.1444,4,0.1444,
1376,4,Pediastrum_boryanum,SAG_87.81,,light,30,1000,0.15,2,2,10,14,0.1479,14,0.1479,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,1,8,0.1551,8,0.1551,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,2,12,0.164,12,0.164,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,3,8,0.2226,8,0.2226,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,4,22,0.2578,22,0.2578,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,5,19,0.2336,19,0.2336,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,6,24,0.2332,24,0.2332,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,7,27,0.2208,27,0.2208,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,8,27,0.2106,27,0.2106,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,9,22,0.2105,22,0.2105,
1377,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,1,10,21,0.2168,21,0.2168,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,1,2,0.1582,2,0.1582,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,2,5,0.165,5,0.165,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,3,14,0.2017,14,0.2017,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,4,20,0.2399,20,0.2399,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,5,39,0.2531,39,0.2531,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,6,32,0.2604,32,0.2604,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,7,26,0.248,26,0.248,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,8,28,0.2533,28,0.2533,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,9,23,0.252,23,0.252,
1378,5,Cyclotella_meneghiniana,SAG_1020.1a,,light,30,1000,0.15,2,2,10,27,0.2589,27,0.2589,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,1,52,0.1536,52,0.1536,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,2,59,0.1516,59,0.1516,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,3,64,0.15,64,0.15,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,4,73,0.1488,73,0.1488,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,5,70,0.1478,70,0.1478,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,6,74,0.1474,74,0.1474,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,7,77,0.147,77,0.147,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,8,66,0.1467,66,0.1467,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,9,81,0.1464,81,0.1464,
1379,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,1,10,87,0.1463,87,0.1463,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,1,80,0.1516,80,0.1516,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,2,70,0.1617,70,0.1617,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,3,78,0.1574,78,0.1574,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,4,84,0.1556,84,0.1556,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,5,72,0.152,72,0.152,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,6,81,0.1499,81,0.1499,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,7,81,0.148,81,0.148,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,8,77,0.1476,77,0.1476,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,9,74,0.148,74,0.148,
1380,6,Scenedesmus_acuminatus,SAG_38.81,,light,30,1000,0.15,2,2,10,76,0.147,76,0.147,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,1,5,0.3295,5,0.3295,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,2,4,0.4288,4,0.4288,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,3,8,0.4679,8,0.4679,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,4,1,0.3995,1,0.3995,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,5,3,0.4545,3,0.4545,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,6,4,0.4428,4,0.4428,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,7,0,0.4173,0,0.4173,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,8,4,0.4476,4,0.4476,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,9,0,0.4387,0,0.4387,
1381,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,1,10,0,0.4173,0,0.4173,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,1,6,0.5149,6,0.5149,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,2,7,0.4335,7,0.4335,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,3,0,0.4227,0,0.4227,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,4,4,0.4136,4,0.4136,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,5,8,0.4034,8,0.4034,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,6,8,0.3871,8,0.3871,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,7,7,0.3778,7,0.3778,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,8,6,0.3783,6,0.3783,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,9,4,0.3853,4,0.3853,
1382,1,Synechococcus,CCAP_1479/10,,light,35,1000,140.6,2,2,10,1,0.3903,1,0.3903,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,1,3,0.4401,3,0.4401,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,2,6,0.5083,6,0.5083,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,3,3,0.4819,3,0.4819,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,4,2,0.482,2,0.482,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,5,10,0.4429,10,0.4429,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,6,10,0.4431,10,0.4431,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,7,5,0.5018,5,0.5018,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,8,10,0.4637,10,0.4637,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,9,0,0.5086,0,0.5086,
1383,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,1,10,3,0.244,3,0.244,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,1,10,0.55,10,0.55,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,2,6,0.4507,6,0.4507,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,3,14,0.452,14,0.452,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,4,8,0.4841,8,0.4841,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,5,0,0.4615,0,0.4615,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,6,4,0.442,4,0.442,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,7,0,0.4541,0,0.4541,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,8,3,0.4287,3,0.4287,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,9,1,0.4292,1,0.4292,
1384,2,Kirchneriella_subcapitata,SAG_12.81,,light,35,1000,140.6,2,2,10,2,0.4475,2,0.4475,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,1,6,0.4979,6,0.4979,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,2,0,0.4338,0,0.4338,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,3,14,0.4266,14,0.4266,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,4,7,0.4396,7,0.4396,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,5,12,0.4385,12,0.4385,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,6,6,0.4425,6,0.4425,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,7,1,0.4445,1,0.4445,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,8,8,0.4239,8,0.4239,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,9,5,0.3991,5,0.3991,
1385,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,1,10,4,0.421,4,0.421,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,1,7,0.5214,7,0.5214,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,2,9,0.436,9,0.436,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,3,2,0.4626,2,0.4626,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,4,7,0.467,7,0.467,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,5,0,0.4762,0,0.4762,
1386,3,Microcystis_aeruginosa,Pomati,,light,35,1000,140.6,2,2,6,1,0.456,1,0.456,
