"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"35","35.C04",0.534173942045102,0.468240703783339,0.11049752404404,1.1013511535792,0,1.40589221105575,1.40038219108709,1.21227959730057,1.60827781777726,0,0.311949312235236,0.0717766841399633,0.64396989556757,0
"4","4.D04",1.41776350229221,1.324447007837,0.592414147598527,2.38639270671591,0,1.52566194954663,1.52132289155735,1.30831686425614,1.73007894368485,0,0.777584872769465,0.416629182430441,1.26385610343566,0
"2","2.E04",1.13529091962629,0.729519674815056,0.0028982268463384,3.61341648049929,0,1.61515666312215,1.57842271123709,1.19737420742608,2.13637514497416,0,0.405531962318432,0.00216746528438259,1.49041951826625,0
"21","21.F04",0.615823686100148,0.596195127548683,0.313806597090333,0.916116458804842,0,1.42990576290054,1.42793135159552,1.32240590283765,1.53817783165881,0,0.384513944720209,0.241286796081625,0.577207664577353,0
"cc1690","cc1690.B04",1.10396323132405,1.05381143776284,0.558402830276202,1.7365883669407,0,1.44817134321725,1.44406226769345,1.30829009989723,1.60688014011914,0,0.669229932745354,0.407883039829322,1.009736295405,0
"5","5.C04",1.52564928264947,1.42775355579594,0.640945377216072,2.48718177966896,0,1.51901149748515,1.51108252147939,1.31516783433721,1.7244834501475,0,0.844602300726916,0.479160357839806,1.35088749726284,0
"anc4","anc4.D04",1.04855146380851,0.996240851854053,0.464940970601754,1.65529826588931,0,1.36508028046446,1.36079328377168,1.22621617172124,1.52093291837226,0,0.700359345248824,0.412604577605321,1.08335075873501,0
"16","16.E04",1.17777168280088,1.11205266952571,0.49179721301903,1.97032898796472,0,1.54928848283032,1.5432921275958,1.34133982406556,1.73693837440427,0,0.63217050576386,0.322498443049062,1.02108610048614,0
"29","29.F04",0.688662760837459,0.629509284111745,0.226627443189347,1.26172099969269,0,1.39768532159919,1.39227688973526,1.226368142833,1.56613734622777,0,0.425430401594657,0.175800538495515,0.760438608899627,0
"8","8.B05",0.938427978314032,0.918571437761491,0.632930427087016,1.30490018906283,0,1.606648933675,1.60477612603098,1.50992436061208,1.71929532767529,0,0.492978218142514,0.355528643853803,0.654852319569286,0
"25","25.C05",0.899253680318374,0.844175358691085,0.387928343025289,1.52396640434819,0,1.59825763376379,1.59293108452646,1.41891608236577,1.78224651307523,0,0.458896032727875,0.251589491607954,0.756215465155047,0
"33","33.D05",2.00554841217174,1.85167552970789,0.791894205641098,3.57899703820482,0,1.57118574462873,1.56129313914009,1.31867533075164,1.82874263907849,0,1.0396112366817,0.529423697159472,1.72661516458809,0
"23","23.E05",2.13614094425131,2.0365366512955,1.01102641991525,3.30682759488774,0,1.56109999055273,1.55432043190168,1.37072039452935,1.76985631827884,0,1.14842983628771,0.723642038955453,1.72546120654012,0
"anc5","anc5.F05",0.572952929297576,0.531674975763128,0.20645199658481,1.02513541435189,0,1.55918021792138,1.55542662524208,1.39992700113093,1.72423183209602,0,0.299200202303287,0.137233402699357,0.535375835098411,0
"22","22.B05",6.06688083217007,6.36556347237134,1.40283607929185,9.9991378336827,0,1.62353451146624,1.61342671213117,0.770871312033018,2.65535809102235,0,3.09049550075929,0.0402877354852914,8.70812479101337,0
"28","28.C05",0.823929569346727,0.748385850550737,0.231504603114038,1.52299191783565,0,1.44538988802831,1.4398572438764,1.25445442669541,1.62807543914817,0,0.478098654941582,0.189307756654305,0.885016329449632,0
"9","9.D05",2.81545472302578,2.35202214857203,0.39869961580721,6.67251126892287,0,1.66360960314861,1.63509569520512,1.18374721777979,2.22133152451819,0,1.23397134787641,0.358621509560369,2.72419582578428,0
"anc2","anc2.E05",1.1426773918337,1.09197197911172,0.523947461735151,1.78174287036699,0,1.49747477841631,1.49197808489928,1.34489127480831,1.68728227424735,0,0.657186917952942,0.395475408743699,0.998436203650737,0
"17","17.F05",0.980450925486088,0.927393216235551,0.402741497292804,1.58793491384538,0,1.49398772671353,1.48850704409445,1.32179509784394,1.67913110214616,0,0.557910836329599,0.27994274376714,0.896433879142209,0
"16","16.B05",1.72938764869256,1.66385883871452,0.906271264529341,2.60627240956734,0,1.49314278857332,1.4879516219938,1.33628876398919,1.65782110045497,0,1.0043598459621,0.64480606054072,1.44170421142304,0
