"population","rep.ID","Parameter","mean","Rhat","n.eff"
"20","20.B06","K_s",13.5202460205552,1.0011970609351,5000
"20","20.B06","deviance",-7.46517676047356,1.00101475200105,6000
"20","20.B06","r_max",1.64930799107954,1.00074655530111,6000
"anc3","anc3.C06","K_s",12.7640815429652,1.0008591192582,6000
"anc3","anc3.C06","deviance",-4.66678589918078,1.00085230562665,6000
"anc3","anc3.C06","r_max",1.60082373128309,1.00062594757935,6000
"5","5.D06","K_s",18.565260133841,1.00092561008845,6000
"5","5.D06","deviance",-3.73067120552843,1.00175297463052,2800
"5","5.D06","r_max",1.40717701619707,1.00071446553087,6000
"29","29.E06","K_s",2.38918673181577,1.00054491848395,6000
"29","29.E06","deviance",-8.32586469765163,1.00113051017206,5500
"29","29.E06","r_max",1.46940373614839,1.00074672774769,6000
"anc4","anc4.F06","K_s",3.97737078826139,1.00113063503598,5500
"anc4","anc4.F06","deviance",-10.9390348191886,1.00117077422022,5200
"anc4","anc4.F06","r_max",1.36999216937721,1.0008333123925,6000
"11","11.B07","K_s",8.60835591565878,1.00222569915951,2000
"11","11.B07","deviance",0.348288463800816,1.00092171838496,6000
"11","11.B07","r_max",1.53240250520791,1.00652583438382,3400
"11","11.C07","K_s",6.57762109246745,1.00129358573941,4400
"11","11.C07","deviance",-3.45721592237188,1.00068023988315,6000
"11","11.C07","r_max",1.57395152830309,1.00159282726256,3200
"32","32.D07","K_s",7.03941041824555,1.00092995969374,6000
"32","32.D07","deviance",-3.95912260062564,1.00112380991866,5600
"32","32.D07","r_max",1.53524696602512,1.00116023312073,5300
"anc5","anc5.E07","K_s",9.2978613316779,1.00063099582478,6000
"anc5","anc5.E07","deviance",-5.50061055286139,1.00111517541208,5700
"anc5","anc5.E07","r_max",1.49813111802459,1.00070749882786,6000
"32","32.F07","K_s",10.8903513206921,1.00094931797931,6000
"32","32.F07","deviance",-1.59086357921902,1.00106294403879,6000
"32","32.F07","r_max",1.55969244146629,1.00063791870594,6000
"27","27.B07","K_s",25.4935841798791,1.00113019057395,5500
"27","27.B07","deviance",5.58058429720269,1.00089899941009,6000
"27","27.B07","r_max",1.82245119230228,1.00146183523708,3600
"27","27.C07","K_s",22.3002744444666,1.00081365276414,6000
"27","27.C07","deviance",11.6712283013289,1.00069383952241,6000
"27","27.C07","r_max",1.65123319312842,1.00093242843419,6000
"35","35.D07","K_s",7.08652709544126,1.00091626029462,6000
"35","35.D07","deviance",-8.83816597095839,1.00067845825349,6000
"35","35.D07","r_max",1.54377899361329,1.00109330431903,5900
"17","17.E07","K_s",2.61242650878,1.00119812986458,5000
"17","17.E07","deviance",-3.81877310112328,1.00105221456835,6000
"17","17.E07","r_max",1.55341720466849,1.00155210385275,3300
"35","35.F07","K_s",5.65672000549363,1.0012595242787,4600
"35","35.F07","deviance",-5.53228689871609,1.00181881110699,2700
"35","35.F07","r_max",1.4074416847399,1.00112702530658,5600
"anc3","anc3.B07","K_s",11.7775721802727,1.00108181802419,6000
"anc3","anc3.B07","deviance",-3.32218601388586,1.00069346788954,6000
"anc3","anc3.B07","r_max",1.63575968787378,1.00076505526336,6000
"7","7.C07","K_s",8.24362698894518,1.00108420439477,6000
"7","7.C07","deviance",-4.31425215061957,1.00114306639733,5400
"7","7.C07","r_max",1.46119769607936,1.00059632465094,6000
"anc3","anc3.D07","K_s",5.33408876043665,1.00136349858293,4000
"anc3","anc3.D07","deviance",-5.3261288790449,1.00075781609537,6000
"anc3","anc3.D07","r_max",1.36871779185149,1.0006041666195,6000
"15","15.E07","K_s",11.6345743137943,1.00067710906445,6000
"15","15.E07","deviance",-7.09291428181711,1.00099747082888,6000
"15","15.E07","r_max",1.48572804061727,1.000834290029,6000
"cc1690","cc1690.F07","K_s",8.01624645268498,1.00097552159615,6000
"cc1690","cc1690.F07","deviance",-21.2622950887347,1.00066588932558,6000
"cc1690","cc1690.F07","r_max",1.47093485071363,1.00109734906543,5800
"anc5","anc5.B08","K_s",10.0542285899246,1.00131954611818,4900
"anc5","anc5.B08","deviance",-2.89193536858867,1.00112345168101,5600
"anc5","anc5.B08","r_max",1.55395098092882,1.00100228618559,6000
"32","32.D08","K_s",12.5300956160914,1.00116036623404,5300
"32","32.D08","deviance",-10.8286189089551,1.00096295282657,6000
"32","32.D08","r_max",1.56456978741824,1.00092109138741,6000
"33","33.E08","K_s",11.1826107791502,1.00087521267731,6000
"33","33.E08","deviance",-1.91694559805131,1.00075229252779,6000
"33","33.E08","r_max",1.51590744771206,1.00065857925206,6000
"14","14.F08","K_s",9.21652445322797,1.00100570289637,6000
"14","14.F08","deviance",-0.459011115149442,1.00149616166744,3500
"14","14.F08","r_max",1.45900341226259,1.00075629355936,6000
"17","17.B08","K_s",1.99939037766623,1.00110747621996,5700
"17","17.B08","deviance",-10.5432254292986,1.00075870627452,6000
"17","17.B08","r_max",1.5458579550259,1.00123526301049,4800
"2","2.C08","K_s",12.0814753931662,1.00078889842945,6000
"2","2.C08","deviance",2.57482650499055,1.00060801832423,6000
"2","2.C08","r_max",1.63756505852923,1.00084236529888,6000
"35","35.D08","K_s",5.20843007184186,1.00085775133521,6000
"35","35.D08","deviance",-12.120322918362,1.00078059707068,6000
"35","35.D08","r_max",1.48661385011002,1.00114496621627,5400
"9","9.E08","K_s",9.56690131085126,1.00090057149885,6000
"9","9.E08","deviance",-1.3260546658717,1.0008105820043,6000
"9","9.E08","r_max",1.57020851092559,1.00077312611162,6000
"31","31.F08","K_s",6.41051971144275,1.00113368038452,5500
"31","31.F08","deviance",-4.15065602718818,1.00117697141817,5200
"31","31.F08","r_max",1.50386259394442,1.00091433915162,6000
"7","7.B08","K_s",13.6223932170203,1.00099616155987,6000
"7","7.B08","deviance",-7.15936003089891,1.00150501011537,3500
"7","7.B08","r_max",1.59316946071011,1.00098363226792,6000
"16","16.C08","K_s",5.53575192613069,1.00093430747932,6000
"16","16.C08","deviance",-6.71128167856033,1.00169744931746,2900
"16","16.C08","r_max",1.39093510497833,1.00140387147338,3900
"20","20.D08","K_s",6.87641661171872,1.00117855689541,5100
"20","20.D08","deviance",-9.95981746593142,1.00110722649795,5800
"20","20.D08","r_max",1.31051720769215,1.00101202891407,6000
"30","30.E08","K_s",2.77730191843463,1.00105267358799,6000
"30","30.E08","deviance",-14.8105958614884,1.00068595859321,6000
"30","30.E08","r_max",1.40523352754042,1.00073644486343,6000
"10","10.F08","K_s",5.94803831877621,1.00066900226173,6000
"10","10.F08","deviance",-6.01222402966175,1.00127206451791,4500
"10","10.F08","r_max",1.39006808142483,1.00100686883332,6000
"1","1.B09","K_s",14.7859141921765,1.00080527690257,6000
"1","1.B09","deviance",2.09330586757391,1.00065287311561,6000
"1","1.B09","r_max",1.61434294494162,1.00108003945426,6000
"6","6.C09","K_s",4.99968913063185,1.00140326008717,3900
"6","6.C09","deviance",-2.64571178170944,1.00116125818963,5300
"6","6.C09","r_max",1.46517410223716,1.00087190423158,6000
"14","14.D09","K_s",10.0547319053976,1.00114514387157,5400
"14","14.D09","deviance",-4.9995742361725,1.00071799292935,6000
"14","14.D09","r_max",1.51350915311791,1.00106051967684,6000
"6","6.E09","K_s",7.68355386268699,1.00096356911118,6000
"6","6.E09","deviance",3.42351187537234,1.00078788917797,6000
"6","6.E09","r_max",1.45760227892043,1.0009432935199,6000
"26","26.B09","K_s",12.4967288123943,1.00083018736195,6000
