"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"23","23.E05",14.5451768140686,13.6825693538376,6.99251209959132,23.1458233354139,0,1.78403095056253,1.77173932554919,1.55859622426369,2.01798165575256,0,6.32785472367363,3.62863494033703,9.47867090645301,0
"anc5","anc5.F05",12.6822808653661,10.5781362062235,3.27919283943477,26.861838820803,0,1.56183233179188,1.53993892859565,1.24727335627877,1.93851117034613,0,6.09305314418339,2.25924689358056,13.0830986668807,0
"22","22.B05",47.2312322556007,43.5269157900708,12.2973753188223,91.3578900231139,0,2.17059196798232,2.14125380799308,1.51221476139237,2.88944768541425,0,15.4936730550872,6.78229911288937,25.9072463622527,0
"28","28.C05",32.9056077420995,28.2330497358991,8.08737207426783,74.4684598198799,0,1.87278907300841,1.83034831245054,1.36974633751465,2.50384198270601,0,12.6060072403847,5.505444106841,24.2517684592454,0
"9","9.D05",28.6361518313247,24.7304288525373,6.70954845389738,61.9338228634056,0,1.81450281599189,1.77523874676231,1.35735861124106,2.37541091378369,0,11.394026296956,5.29547308668374,22.2937654588485,0
"anc2","anc2.E05",44.5330116438306,40.0321359799264,11.0905344997034,89.4800048597708,0,1.9300136233011,1.89031465672914,1.33133978803306,2.61428149620714,0,16.8545712391214,6.59765335758443,29.1545319261184,0
"17","17.F05",16.056682169188,11.615908321267,0.79124682495892,46.0897386649983,0,1.7470418261881,1.7003086848023,1.26490198651334,2.37468727218135,0,5.78241398263759,0.930741593435738,16.2472439522631,0
"16","16.B05",36.8339383306925,32.7175711866734,10.8501813001945,75.1246931045937,0,1.95013158906846,1.91669943167784,1.49580355584971,2.53304371849554,0,13.643428263887,6.79585645192825,23.8275300754944,0
"cc1690","cc1690.C05",29.6569071252349,28.5628901494289,16.2000465925198,44.2458335264788,0,1.91933496035254,1.90688474353773,1.66956348986156,2.17380466568893,0,11.8595379871597,8.17584903355655,16.1233772078561,0
"10","10.D05",43.6837680840384,40.3712558303139,16.3285063013723,82.2916051183403,0,2.12930742171508,2.09946871904556,1.61026381948639,2.7182292745344,0,14.7608444859256,8.26558899227824,23.4713533167243,0
"cc1690","cc1690.E05",35.7405955242493,33.1760071263739,15.7414912152753,61.3360751466964,0,2.0433834827404,2.01760432892841,1.67569158820599,2.45510783948169,0,12.8089098670159,7.8104091540632,19.5738250812088,0
"anc3","anc3.F05",41.7826766255136,37.5037586612142,10.9278744895333,85.8547710342653,0,1.86311494242515,1.83138235201098,1.34531162054404,2.48098051681977,0,16.5510564646287,6.98805251034835,28.960024041129,0
"23","23.B06",20.1523394828287,18.7117368465601,8.67144192941218,34.9990513804988,0,1.8526872190362,1.84047019483551,1.55467116773751,2.14898249609766,0,8.23971711329588,4.30166966198324,12.9131033366307,0
"1","1.C06",29.2587657902761,25.263087035451,5.87307076612359,63.6199334308046,0,1.73127364662826,1.6981508440154,1.2762461929502,2.28544620504969,0,12.5517712625614,5.27045315568163,24.0593134355088,0
"14","14.D06",16.6816553456184,13.5935623765337,2.71934172427002,39.0086798919444,0,1.66410692650231,1.63279321606615,1.26983984123115,2.12380226284174,0,7.12426406725608,2.22981855866218,16.0837807841881,0
"24","24.E06",17.4515346557532,15.8297318418032,6.86243381979095,31.6437300169738,0,1.59821646098758,1.5835783595537,1.33670449532885,1.8871071770873,0,8.75313198849007,4.41815280358619,14.5510632999314,0
"8","8.F06",13.94885015684,7.03750950408909,0.00125165844217949,55.6088028678544,0,1.75301772714173,1.68527839942975,1.15460133322306,2.60799691726474,0,3.57561037210278,0.00128246912002835,17.4391554547317,0
"anc2","anc2.B06",35.2812585310958,30.4663822461648,7.88461868372277,80.0403032336031,0,1.92618269838804,1.88635597078332,1.35298535689705,2.58936644518955,0,12.9779958227364,5.08732225207951,25.173658971394,0
"26","26.C06",43.1615411275843,39.4725329745655,13.7151165530372,82.9149769949111,0,1.95764096365982,1.92765779242206,1.4830678394486,2.5355334951371,0,16.2392440999445,8.68967180345749,27.0741605746264,0
"31","31.D06",47.9182844886792,44.3530994755948,12.1528578537545,93.3021259302565,0,2.0868446422439,2.04782353016885,1.34813373234089,2.86951948886668,0,16.557659545804,6.01060672163478,29.1565145961494,0
"18","18.E06",38.9019224897915,35.3478467880352,11.9931239331995,75.0642066170416,0,2.01023077939327,1.97680546926577,1.55817356903338,2.61012169985851,0,14.0150814576004,7.17491857477836,23.4020810700255,0
"22","22.F06",44.0267207748537,40.0525254737445,11.0045020007268,90.4356260088376,0,1.89663437205282,1.85985058835276,1.29288687795811,2.60317579159715,0,17.1518385340904,6.89330223670578,31.0850213087689,0
"20","20.B06",39.1614241719692,34.8865013403468,11.246896081169,80.8459238088476,0,2.05017632011381,2.01259189241275,1.53312323879986,2.67815375599909,0,13.5341939648169,6.61153816167833,23.7877670067702,0
"anc3","anc3.C06",49.0568499229051,45.5164046278362,16.4224541022839,91.9628749220491,0,1.98786945755071,1.96223490985,1.46201588834965,2.64156025654348,0,18.1995282485523,9.14435606784307,29.5258584291205,0
"5","5.D06",59.9803061737432,60.110260936262,23.6281629329306,99.5441200348419,0,2.00006599874905,1.98962029201976,1.30669397088499,2.69013490397684,0,22.9051357624875,9.5947080814665,36.0318735080222,0
"29","29.E06",29.9507813977327,26.2474977046324,6.90892263248418,61.2726011533407,0,1.94538528626756,1.9087851065564,1.49161640673279,2.50082265018372,0,10.9491642421834,4.68447780323754,19.8365636346108,0
"anc4","anc4.F06",36.6523947628186,32.7229802385102,10.3515631716436,74.6179542627816,0,1.90235288737091,1.86739861502414,1.42163861177411,2.49096982468829,0,14.0853546064233,6.86287880882171,24.9698873632666,0
"11","11.B07",23.8883982881741,20.7888990969204,6.91116677318315,48.6740632956712,0,1.68645331414863,1.65767752737357,1.32826513544073,2.11816328033361,0,10.6992537041796,4.42428969642994,19.6876189241253,0
"11","11.C07",17.9850831143537,16.0216928217034,5.65009468223096,34.5662193825602,0,1.70240622040841,1.68259248776242,1.39999854890419,2.03077756427361,0,8.05244675301516,3.56305426379277,14.1031415069576,0
"32","32.D07",39.1598685413618,35.090785417142,10.7000305353123,77.2962653191635,0,1.8858456126204,1.84967376168356,1.40040568258156,2.47905350873747,0,15.282159694884,7.42092521414455,26.492126782146,0
"anc5","anc5.E07",8.57091083470304,8.01670503672821,3.51665003936127,13.9145706235254,0,1.57816962714741,1.57115289002094,1.39706196296904,1.77824498522473,0,4.43239388766774,2.41096467536089,7.17675286004154,0
"32","32.F07",43.3480070560021,39.5555243191644,13.1409913950179,85.1155291901128,0,1.89428321497401,1.8644142433058,1.39415873224044,2.51062695848999,0,17.0104168536054,8.01933869894436,29.1584267900893,0
"27","27.B07",43.1301243911937,40.0604814447056,18.7552224234419,79.815002795508,0,2.21939093187656,2.18844120722856,1.77966436771465,2.78981870907977,0,13.8332763328232,7.85736013261357,21.3333946929627,0
"27","27.C07",33.6760607984667,28.9340335030268,6.86195887373188,73.7534634802054,0,2.07058340746601,2.02842432167694,1.52510403218297,2.77915964067507,0,11.0948438483302,4.48096894871525,21.5275757675481,0
"35","35.D07",31.2674405747397,26.4369191015155,5.67025636963132,71.5550863153074,0,1.92925888310072,1.88716610577239,1.41833964191247,2.64472253257981,0,11.2344542230146,4.15171585299865,22.5452578860038,0
"17","17.E07",21.9001556066582,20.7064181774951,11.5871052068384,35.474693269196,0,1.82055331615426,1.80825580231845,1.58000785076467,2.09530276044537,0,9.30918142654509,5.86281211836111,13.5980123947332,0
