"population","rep.ID","Parameter","mean","Rhat","n.eff"
"cc1690","cc1690.B04","a",0.0510310674938913,1.01467841953425,3500
"cc1690","cc1690.B04","b",-1.16167326740095,1.00177602043832,2700
"cc1690","cc1690.B04","d.t",4.42621297188188,1.0013542736419,4100
"cc1690","cc1690.B04","tmax",41.3074868666332,1.00145256336327,4400
"5","5.C04","a",0.0547478483211218,1.01430907691204,2900
"5","5.C04","b",-1.37420179126292,1.00110120079003,5800
"5","5.C04","d.t",3.60292912421788,1.00084960398331,6000
"5","5.C04","tmax",40.9291598115954,1.00103313160793,6000
"anc4","anc4.D04","a",0.057933162121621,1.01078314853612,2700
"anc4","anc4.D04","b",-1.30156079918332,1.00134904405826,4100
"anc4","anc4.D04","d.t",4.56542641237394,1.00094142726482,6000
"anc4","anc4.D04","tmax",41.2453402501903,1.0008611310657,6000
"16","16.E04","a",0.0561856906523752,1.00535511832835,3600
"16","16.E04","b",-1.25143537054059,1.0010811111743,6000
"16","16.E04","d.t",3.79806988848767,1.00103499434911,6000
"16","16.E04","tmax",40.9386593976432,1.00117206429328,5400
"29","29.F04","a",0.0549570125881411,1.00337955983023,6000
"29","29.F04","b",-1.43876526571863,1.00091415700789,6000
"29","29.F04","d.t",3.5976892549883,1.00119357852723,5000
"29","29.F04","tmax",41.1207417386366,1.00113202156422,5500
"8","8.B05","a",0.0547088677220258,1.00688320521741,4700
"8","8.B05","b",-1.53553299305204,1.00106102061183,6000
"8","8.B05","d.t",2.54228110672918,1.00060925836735,6000
"8","8.B05","tmax",40.7521381247909,1.00111977211715,6000
"25","25.C05","a",0.0618352001317585,1.00438185056126,6000
"25","25.C05","b",-1.4390560976545,1.0013280454978,4200
"25","25.C05","d.t",4.7718848219342,1.00151872950797,4000
"25","25.C05","tmax",41.1388955657878,1.0010329561062,6000
"33","33.D05","a",0.0549927871619688,1.01036279631322,6000
"33","33.D05","b",-1.33425191022139,1.00100948222697,6000
"33","33.D05","d.t",3.2328992769313,1.00098338750181,6000
"33","33.D05","tmax",40.878543896879,1.00122701458361,4800
"23","23.E05","a",0.0598553442206448,1.01142464823094,6000
"23","23.E05","b",-1.33749280728807,1.00055990615927,6000
"23","23.E05","d.t",4.31048828966779,1.00127690493681,6000
"23","23.E05","tmax",40.7427257674641,1.00077644036478,6000
"anc5","anc5.F05","a",0.0593671006049279,1.02124562960411,3600
"anc5","anc5.F05","b",-1.42692213350033,1.00093246291334,6000
"anc5","anc5.F05","d.t",3.64592196167151,1.00216707871983,4900
"anc5","anc5.F05","tmax",41.003502247372,1.00122409202721,6000
"22","22.B05","a",0.0575878765740521,1.00124232647672,5400
"22","22.B05","b",-1.30644057619902,1.00090450663462,6000
"22","22.B05","d.t",2.95067158090135,1.00088128354771,6000
"22","22.B05","tmax",40.6320137975936,1.00082868368015,6000
"28","28.C05","a",0.0564837551330021,1.00792025426935,3800
"28","28.C05","b",-1.35614592347778,1.00153489719238,3400
"28","28.C05","d.t",3.77143380423288,1.00133401666865,4200
"28","28.C05","tmax",40.9301722932692,1.00112915148189,5600
"9","9.D05","a",0.0583661886481627,1.00408989098076,6000
"9","9.D05","b",-1.3243272420009,1.00088576542492,6000
"9","9.D05","d.t",4.02005558589082,1.00090750325667,6000
"9","9.D05","tmax",40.8796417612409,1.00122810074927,4800
"anc2","anc2.E05","a",0.05306805437687,1.00534747389643,3300
"anc2","anc2.E05","b",-1.23051621158898,1.00094455389781,6000
"anc2","anc2.E05","d.t",2.777019734652,1.00104022403525,6000
"anc2","anc2.E05","tmax",40.7150967692755,1.00100426690777,6000
"17","17.F05","a",0.0585943392150731,1.00684300062606,5100
"17","17.F05","b",-1.46483904641365,1.00070081256697,6000
"17","17.F05","d.t",2.93737185427258,1.00082240136409,6000
"17","17.F05","tmax",40.7347466968101,1.00098616957666,6000
"16","16.B05","a",0.0583241003278295,1.00219634460168,6000
"16","16.B05","b",-1.32465736848048,1.00097937583262,6000
"16","16.B05","d.t",4.63674732544941,1.00191044134599,6000
"16","16.B05","tmax",41.1394792289852,1.00087413200919,6000
"cc1690","cc1690.C05","a",0.057490161408065,1.00356160648196,6000
"cc1690","cc1690.C05","b",-1.461773776165,1.00132743676194,4200
"cc1690","cc1690.C05","d.t",4.23034082684172,1.00261894571183,3300
"cc1690","cc1690.C05","tmax",41.1427994236575,1.00100304189402,6000
"10","10.D05","a",0.0539472064120652,1.00931108358268,5800
"10","10.D05","b",-1.33017535648388,1.00090175839308,6000
"10","10.D05","d.t",3.70788208795322,1.00317980200331,2200
"10","10.D05","tmax",41.0020590360434,1.00150131469786,3500
"cc1690","cc1690.E05","a",0.0564004973915051,1.00758854682399,6000
"cc1690","cc1690.E05","b",-1.43291289032857,1.00073567269242,6000
"cc1690","cc1690.E05","d.t",4.36683795286149,1.00172673713097,6000
"cc1690","cc1690.E05","tmax",41.2316479828176,1.00116492824516,5300
"anc3","anc3.F05","a",0.0541606613328453,1.016418816705,3900
"anc3","anc3.F05","b",-1.32147798020345,1.00075725958847,6000
