"","Sp.id","temperature","id","r.exp"
"1293","Scenedesmus armatus",35,18,0.389465386791351
"1294","Scenedesmus armatus",35,18,0.477064382420248
"1295","Scenedesmus armatus",35,18,0.317895181936676
"1296","Scenedesmus armatus",35,18,0.496956941677624
"1297","Synechococcus elongatus",15,19,0.646925060151149
"1298","Synechococcus elongatus",15,19,0.640204082505555
"1299","Synechococcus elongatus",15,19,0.699909758394488
"1300","Synechococcus elongatus",15,19,0.646675251442524
"1301","Synechococcus elongatus",15,19,0.213744439420568
"1302","Synechococcus elongatus",15,19,0.201462921267439
"1303","Synechococcus elongatus",15,19,0.197635321675152
"1304","Synechococcus elongatus",15,19,0.206025843909511
"1305","Synechococcus elongatus",15,19,0.347071687708493
"1306","Synechococcus elongatus",15,19,0.329648683552063
"1307","Synechococcus elongatus",15,19,0.359821031609931
"1308","Synechococcus elongatus",15,19,0.356244900402034
"1309","Synechococcus elongatus",20,19,1.32639721065954
"1310","Synechococcus elongatus",20,19,1.38422442973055
"1311","Synechococcus elongatus",20,19,0.861146789495577
"1312","Synechococcus elongatus",20,19,1.2136780831852
"1313","Synechococcus elongatus",20,19,0.476743069020571
"1314","Synechococcus elongatus",20,19,0.545809916751262
"1315","Synechococcus elongatus",20,19,0.36566909576938
"1316","Synechococcus elongatus",20,19,0.522564530080764
"1317","Synechococcus elongatus",20,19,0.655792495524267
"1318","Synechococcus elongatus",20,19,0.678626912300326
"1319","Synechococcus elongatus",20,19,0.669637884675065
"1320","Synechococcus elongatus",20,19,0.654049195546343
"1321","Synechococcus elongatus",24,19,1.86541573412765
"1322","Synechococcus elongatus",24,19,2.02204209942544
"1323","Synechococcus elongatus",24,19,2.0416673475255
"1324","Synechococcus elongatus",24,19,1.87640135972911
"1325","Synechococcus elongatus",24,19,0.355299335317488
"1326","Synechococcus elongatus",24,19,0.349150785994635
"1327","Synechococcus elongatus",24,19,0.323403254998827
"1328","Synechococcus elongatus",24,19,0.342402117406683
"1329","Synechococcus elongatus",24,19,0.912758443219635
"1330","Synechococcus elongatus",24,19,0.865005509088186
"1331","Synechococcus elongatus",24,19,0.892390987610616
"1332","Synechococcus elongatus",24,19,0.957661601576443
"1333","Synechococcus elongatus",28,19,2.44969726241308
"1334","Synechococcus elongatus",28,19,2.52748939112932
"1335","Synechococcus elongatus",28,19,2.41708069260929
"1336","Synechococcus elongatus",28,19,2.43510924459594
"1337","Synechococcus elongatus",28,19,1.10651473118691
"1338","Synechococcus elongatus",28,19,0.955582950402109
"1339","Synechococcus elongatus",28,19,1.07082233335095
"1340","Synechococcus elongatus",28,19,0.939178304728394
"1341","Synechococcus elongatus",28,19,1.07484376496909
"1342","Synechococcus elongatus",28,19,0.916901224680437
"1343","Synechococcus elongatus",28,19,1.01391663787852
"1344","Synechococcus elongatus",28,19,1.06562763769926
"1345","Synechococcus elongatus",32,19,1.99985680751182
"1346","Synechococcus elongatus",32,19,2.34227758796935
"1347","Synechococcus elongatus",32,19,2.39994205872965
"1348","Synechococcus elongatus",32,19,2.02730572320597
"1349","Synechococcus elongatus",32,19,1.06845255791452
"1350","Synechococcus elongatus",32,19,1.07069606272884
"1351","Synechococcus elongatus",32,19,1.15269605197007
"1352","Synechococcus elongatus",32,19,1.10480963596914
"1353","Synechococcus elongatus",32,19,0.781049507159599
"1354","Synechococcus elongatus",32,19,0.764382043173595
"1355","Synechococcus elongatus",32,19,0.707699360932703
"1356","Synechococcus elongatus",32,19,0.920523018058648
"1357","Synechococcus elongatus",35,19,0.589737460649871
"1358","Synechococcus elongatus",35,19,0.583641857636996
"1359","Synechococcus elongatus",35,19,0.789615970564786
"1360","Synechococcus elongatus",35,19,0.595104142251613
"1361","Synechococcus elongatus",35,19,0.555341954981033
"1362","Synechococcus elongatus",35,19,0.59009138812107
"1363","Synechococcus elongatus",35,19,0.592838702213844
"1364","Synechococcus elongatus",35,19,0.656435513424909
"1365","Synechococcus elongatus",35,19,0.25096813947572
"1366","Synechococcus elongatus",35,19,0.198624114321497
"1367","Synechococcus elongatus",35,19,0.0642794459365117
"1368","Synechococcus elongatus",35,19,0.253311729064965
"1369","Tetraedron minumum",15,20,0.268123463877725
"1370","Tetraedron minumum",15,20,0.294468000211412
"1371","Tetraedron minumum",15,20,0.305776485823331
"1372","Tetraedron minumum",15,20,0.236938950106787
"1373","Tetraedron minumum",15,20,0.517945412454669
"1374","Tetraedron minumum",15,20,0.37274475099581
"1375","Tetraedron minumum",15,20,0.43397733958195
"1376","Tetraedron minumum",15,20,0.236650603719252
"1377","Tetraedron minumum",15,20,0.254684795933996
"1378","Tetraedron minumum",15,20,0.226234541803574
"1379","Tetraedron minumum",15,20,0.221963141765755
"1380","Tetraedron minumum",15,20,0.245408889606519
"1381","Tetraedron minumum",20,20,0.224803268073193
"1382","Tetraedron minumum",20,20,0.194196930076251
"1383","Tetraedron minumum",20,20,0.534127420272597
"1384","Tetraedron minumum",20,20,0.203020297249574
"1385","Tetraedron minumum",20,20,0.50848163760114
"1386","Tetraedron minumum",20,20,0.39907553571994
"1387","Tetraedron minumum",20,20,0.451240167779398
"1388","Tetraedron minumum",20,20,0.524127608317122
"1389","Tetraedron minumum",20,20,0.440961465563839
"1390","Tetraedron minumum",20,20,0.336800705940762
"1391","Tetraedron minumum",20,20,0.425616979921249
"1392","Tetraedron minumum",20,20,0.355761898517263
"1393","Tetraedron minumum",24,20,0.547276373579989
"1394","Tetraedron minumum",24,20,0.472246069665481
"1395","Tetraedron minumum",24,20,0.496813924639303
"1396","Tetraedron minumum",24,20,0.431342560592391
"1397","Tetraedron minumum",24,20,1.09717158135911
"1398","Tetraedron minumum",24,20,0.755552539661159
"1399","Tetraedron minumum",24,20,0.714264082049732
"1400","Tetraedron minumum",24,20,0.905727265179652
"1401","Tetraedron minumum",24,20,0.823560421731069
"1402","Tetraedron minumum",24,20,0.432800535537399
"1403","Tetraedron minumum",24,20,0.556595600903917
"1404","Tetraedron minumum",24,20,0.510756215852706
"1405","Tetraedron minumum",28,20,0.66812262843438
"1406","Tetraedron minumum",28,20,0.346488854050803
"1407","Tetraedron minumum",28,20,0.638972676047192
"1408","Tetraedron minumum",28,20,-0.0807743745711313
"1409","Tetraedron minumum",28,20,0.767607705987136
"1410","Tetraedron minumum",28,20,0.799399666687307
"1411","Tetraedron minumum",28,20,0.83660807591437
"1412","Tetraedron minumum",28,20,0.674222425870257
"1413","Tetraedron minumum",28,20,0.444175311307746
"1414","Tetraedron minumum",28,20,0.375673697503096
"1415","Tetraedron minumum",28,20,0.543274759550519
"1416","Tetraedron minumum",28,20,0.516531687444941
"1417","Tetraedron minumum",32,20,-0.309464090063249
"1418","Tetraedron minumum",32,20,0.27234957744126
"1419","Tetraedron minumum",32,20,-0.170524121347605
"1420","Tetraedron minumum",32,20,0.170191932983933
"1421","Tetraedron minumum",32,20,-0.060871068155272
"1422","Tetraedron minumum",32,20,-0.232522387214226
"1423","Tetraedron minumum",32,20,-0.174191486609825
"1424","Tetraedron minumum",32,20,-0.239505375454509
"1425","Tetraedron minumum",32,20,0.234072830297379
"1426","Tetraedron minumum",32,20,-0.0890895957732236
"1427","Tetraedron minumum",32,20,-0.192260876971028
"1428","Tetraedron minumum",32,20,0.205166522487308
"1429","Tetraedron minumum",35,20,-0.436216246703743
"1430","Tetraedron minumum",35,20,-0.742136099795428
"1431","Tetraedron minumum",35,20,0.000611372145249672
"1432","Tetraedron minumum",35,20,-1.61279214429018
"1433","Tetraedron minumum",35,20,0.422147126684741
"1434","Tetraedron minumum",35,20,-0.219932936906712
"1435","Tetraedron minumum",35,20,-0.0495166158196934
"1436","Tetraedron minumum",35,20,-0.0563838237054096
"1437","Tetraedron minumum",35,20,0.44585886649604
"1438","Tetraedron minumum",35,20,0.243971017213927
"1439","Tetraedron minumum",35,20,0.0426129214288415
"1440","Tetraedron minumum",35,20,0.0280366019390268
