"","Sp.id","Sp.name","Parameter","est","se","p"
"215",55,"Skeletonema costatum","tmax",37.4961446846256,2.89646607192793,0.0490795250102443
"216",55,"Skeletonema costatum","delta_t",6.89703261274041,4.44276872542515,0.36430972113036
"217",56,"Staurastrum pingue","a",0.112612586415336,0.0593224914790311,0.198073690087234
"218",56,"Staurastrum pingue","b",-0.1284437428283,0.457540263411226,0.805295269886379
"219",56,"Staurastrum pingue","tmax",35.7746810527868,2.55771505909406,0.00507269094250967
"220",56,"Staurastrum pingue","delta_t",8.59784813884885,3.83934635331627,0.154486048190668
"221",57,"Stellarima microtrias","a",0.0639292908706789,NA,NA
"222",57,"Stellarima microtrias","b",-0.034857911610101,NA,NA
"223",57,"Stellarima microtrias","tmax",10.1431611745917,NA,NA
"224",57,"Stellarima microtrias","delta_t",6.29125396067283,NA,NA
"225",58,"Synechocystis minima","a",0.128845105977628,0.0139286671474248,0.0114855177244132
"226",58,"Synechocystis minima","b",-0.0600444686063593,0.0350150150823702,0.22851334624128
"227",58,"Synechocystis minima","tmax",44,1.81964621939949,0.00170591016756293
"228",58,"Synechocystis minima","delta_t",7.70433560997283,0.80764520950643,0.0108114284277564
"229",59,"Synedra sp.","a",0.0251944625014437,NA,NA
"230",59,"Synedra sp.","b",-0.72527112132713,NA,NA
"231",59,"Synedra sp.","tmax",8.84466536274788,NA,NA
"232",59,"Synedra sp.","delta_t",0.918189354053455,NA,NA
"233",60,"Synura sphagnicola","a",0.0732654741050991,0.889139540768955,0.93951823104031
"234",60,"Synura sphagnicola","b",-0.965143742619692,8.00080836027969,0.911609197205431
"235",60,"Synura sphagnicola","tmax",25.9122620410999,12.7571834187929,0.135188846855964
"236",60,"Synura sphagnicola","delta_t",6.81451794313937,49.768054315249,0.89976233945239
"237",61,"Tetraselmis sp.","a",0.0431052488849061,1.85470934297575,0.983568369432039
"238",61,"Tetraselmis sp.","b",-0.837726905871289,32.2427928067985,0.981631168386385
"239",61,"Tetraselmis sp.","tmax",40.6024340027566,151.347194449962,0.813625755769813
"240",61,"Tetraselmis sp.","delta_t",12.2937847001759,223.104942697985,0.961065733684648
"241",62,"Thalassiosira allenii","a",0.0625799278455149,NA,NA
"242",62,"Thalassiosira allenii","b",0,NA,NA
"243",62,"Thalassiosira allenii","tmax",31.6459609725232,NA,NA
"244",62,"Thalassiosira allenii","delta_t",10.6392356328735,NA,NA
"245",63,"Thalassiosira curviseriata","a",0.121520202813963,NA,NA
"246",63,"Thalassiosira curviseriata","b",0,NA,NA
"247",63,"Thalassiosira curviseriata","tmax",30.947694195729,NA,NA
"248",63,"Thalassiosira curviseriata","delta_t",7.52765624286885,NA,NA
