"","population","population.number","temperature","well.ID","r.exp"
"336","23",14,40,"F10_76",0.265826587038875
"337","24",15,10,"B11_1",0.487226510970728
"338","24",15,10,"D02_1",0.409568482332072
"339","24",15,10,"E06_1",0.372654852766821
"340","24",15,10,"E11_1",0.435734710505687
"341","24",15,16,"B11_16",1.07716170482445
"342","24",15,16,"D02_16",1.07486186981432
"343","24",15,16,"E06_16",1.1637313751504
"344","24",15,16,"E11_16",1.04729832477431
"345","24",15,22,"B11_31",2.21395531534017
"346","24",15,22,"D02_31",2.04746391887744
"347","24",15,22,"E06_31",1.71954686800066
"348","24",15,22,"E11_31",2.07493869571363
"349","24",15,28,"B11_46",3.05370489634083
"350","24",15,28,"D02_46",3.20615926543036
"351","24",15,28,"E06_46",2.9899439076143
"352","24",15,28,"E11_46",2.64941514419647
"353","24",15,34,"B11_61",4.14551755367197
"354","24",15,34,"D02_61",4.01310967052286
"355","24",15,34,"E06_61",4.07973264275662
"356","24",15,34,"E11_61",3.79757553701399
"357","24",15,40,"B11_76",0.0163910500139974
"358","24",15,40,"D02_76",0.739383237024955
"359","24",15,40,"E06_76",0.218636910136652
"360","24",15,40,"E11_76",-0.00264996328059884
"361","25",16,10,"B02_1",0.176709832693443
"362","25",16,10,"C05_1",0.281712978613277
"363","25",16,10,"E03_1",0.282455240802019
"364","25",16,10,"F02_1",0.182652671711654
"365","25",16,16,"B02_16",1.1503371842316
"366","25",16,16,"C05_16",1.01417105450195
"367","25",16,16,"E03_16",1.22427941399425
"368","25",16,16,"F02_16",1.2078262630897
"369","25",16,22,"B02_31",2.51736680303267
"370","25",16,22,"C05_31",2.27375418993577
"371","25",16,22,"E03_31",2.27935932845793
"372","25",16,22,"F02_31",2.0184450327
"373","25",16,28,"B02_46",3.78069013595318
"374","25",16,28,"C05_46",3.79016938870952
"375","25",16,28,"E03_46",3.20825939210106
"376","25",16,28,"F02_46",3.07456965352945
"377","25",16,34,"B02_61",4.23398891223295
"378","25",16,34,"C05_61",3.73013347080971
"379","25",16,34,"E03_61",3.76592246558816
"380","25",16,34,"F02_61",4.15466244605963
"381","25",16,40,"B02_76",-0.0372323531344872
"382","25",16,40,"C05_76",-0.0115837454785216
"383","25",16,40,"E03_76",0.0475103973623671
"384","25",16,40,"F02_76",-0.114409178865245
"385","26",17,10,"B09_6",0.361927348239102
"386","26",17,10,"C06_6",0.419201415396814
"387","26",17,10,"E02_6",0.306739832742222
"388","26",17,10,"F11_6",0.292038021872825
"389","26",17,16,"B09_21",0.859304216192604
"390","26",17,16,"C06_21",0.901196377313611
"391","26",17,16,"E02_21",0.909171302763688
"392","26",17,16,"F11_21",0.892343307006073
"393","26",17,22,"B09_36",2.06765433533951
"394","26",17,22,"C06_36",1.95048508000244
"395","26",17,22,"E02_36",1.73472822550606
"396","26",17,22,"F11_36",1.81918043169441
"397","26",17,28,"B09_51",3.22682463415017
"398","26",17,28,"C06_51",3.1472131776964
"399","26",17,28,"E02_51",3.45728407610891
"400","26",17,28,"F11_51",3.00670974278468
"401","26",17,34,"B09_66",4.0129454796785
"402","26",17,34,"C06_66",3.75932164379053
"403","26",17,34,"E02_66",3.75560750384655
"404","26",17,34,"F11_66",3.71578302741075
"405","26",17,40,"B09_81",-0.13340969115994
"406","26",17,40,"C06_81",0.247733791314182
"407","26",17,40,"E02_81",-0.249073545249204
"408","26",17,40,"F11_81",-0.164685182013296
"409","27",18,10,"B07_6",0.441008080697424
"410","27",18,10,"C07_6",0.393296672611412
