"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"125","Phosphorous limitation","9",32,"K_s",1.78439033799825,1.00088156893217,6000
"126","Phosphorous limitation","9",32,"deviance",-7.19306532683066,1.0010289995958,6000
"127","Phosphorous limitation","9",32,"r_max",1.54455576635091,1.00074512167565,6000
"128","Phosphorous limitation","9",32,"sigma",0.225296104243069,1.00105459412315,6000
"129","Phosphorous limitation","anc2",33,"K_s",1.26924379109905,1.00179236865975,2700
"130","Phosphorous limitation","anc2",33,"deviance",-55.4845958694718,1.00167892560883,3000
"131","Phosphorous limitation","anc2",33,"r_max",1.51448686128533,1.00096360891624,6000
"132","Phosphorous limitation","anc2",33,"sigma",0.123478544084892,1.00058468418971,6000
"133","Phosphorous limitation","anc3",34,"K_s",1.12172808241744,1.00123954964855,4700
"134","Phosphorous limitation","anc3",34,"deviance",-69.6440760352632,1.00124447202831,4700
"135","Phosphorous limitation","anc3",34,"r_max",1.28750557453312,1.00080826079096,6000
"136","Phosphorous limitation","anc3",34,"sigma",0.103552243064304,1.00171570628635,2900
"137","Phosphorous limitation","anc4",35,"K_s",1.13890222815687,1.00070635292073,6000
"138","Phosphorous limitation","anc4",35,"deviance",-66.9644817248715,1.00088748712541,6000
"139","Phosphorous limitation","anc4",35,"r_max",1.37244400554489,1.00121989189862,4900
"140","Phosphorous limitation","anc4",35,"sigma",0.10683844594463,1.00132343013558,4200
"141","Phosphorous limitation","anc5",36,"K_s",0.633827341635017,1.00070469157383,6000
"142","Phosphorous limitation","anc5",36,"deviance",2.91698517361469,1.00101053576229,6000
"143","Phosphorous limitation","anc5",36,"r_max",1.5365229195298,1.00084349463001,6000
"144","Phosphorous limitation","anc5",36,"sigma",0.255779398259069,1.00119823197791,5000
"145","Phosphorous limitation","cc1690",37,"K_s",1.39704763905428,1.00076435231264,6000
"146","Phosphorous limitation","cc1690",37,"deviance",-58.5549375600167,1.00185634621824,2600
"147","Phosphorous limitation","cc1690",37,"r_max",1.51755286032863,1.00092277220452,6000
"148","Phosphorous limitation","cc1690",37,"sigma",0.118753598392114,1.001176809075,5200
