"","population","population.number","percentage","well.ID","r.exp"
"1175","7",30,5,"D10_12",0.156937980196828
"1176","7",30,5,"F03_12",0.102056320834554
"1177","7",30,11,"B08_15",0.895618550758278
"1178","7",30,11,"C07_15",1.02583858446679
"1179","7",30,11,"D10_15",0.780117953799934
"1180","7",30,11,"F03_15",0.837412559965957
"1181","7",30,20,"B08_18",1.12464765601067
"1182","7",30,20,"C07_18",1.40893149654353
"1183","7",30,20,"D10_18",1.21461813676586
"1184","7",30,20,"F03_18",1.19489347860777
"1185","7",30,33,"B08_21",1.52195750778224
"1186","7",30,33,"C07_21",1.46184492316632
"1187","7",30,33,"D10_21",1.42177869264311
"1188","7",30,33,"F03_21",1.33316137592298
"1189","7",30,50,"B08_24",1.32070523451496
"1190","7",30,50,"C07_24",1.46562388632642
"1191","7",30,50,"D10_24",1.36238541938139
"1192","7",30,50,"F03_24",1.44979972690959
"1193","7",30,70,"B08_27",1.39875859904565
"1194","7",30,70,"C07_27",1.49100084988661
"1195","7",30,70,"D10_27",1.28629325459881
"1196","7",30,70,"F03_27",1.47182848223594
"1197","7",30,100,"B08_30",1.41743667349123
"1198","7",30,100,"C07_30",1.30297207638468
"1199","7",30,100,"D10_30",1.5266666350126
"1200","7",30,100,"F03_30",1.33715319906675
"1201","8",31,0.1,"B05_1",0.742195363301844
"1202","8",31,0.1,"D03_1",1.12917028791219
"1203","8",31,0.1,"E10_1",0.950392621276133
"1204","8",31,0.1,"F06_1",1.08889228420065
"1205","8",31,0.6,"B05_4",0.532408494733284
"1206","8",31,0.6,"D03_4",0.756280133724374
"1207","8",31,0.6,"E10_4",0.740564736639027
"1208","8",31,0.6,"F06_4",0.659956662585405
"1209","8",31,2,"B05_7",0.947663267934855
"1210","8",31,2,"D03_7",0.964995926641505
"1211","8",31,2,"E10_7",0.728898038588437
"1212","8",31,2,"F06_7",0.769558323242957
"1213","8",31,5,"B05_10",1.31166173684526
"1214","8",31,5,"D03_10",0.959787171229331
"1215","8",31,5,"E10_10",0.885985833977518
"1216","8",31,5,"F06_10",1.04936952570006
"1217","8",31,11,"B05_13",1.3803479251316
"1218","8",31,11,"D03_13",1.3724685465069
"1219","8",31,11,"E10_13",1.35333937184292
"1220","8",31,11,"F06_13",1.35562556364342
"1221","8",31,20,"B05_16",1.54204946326796
"1222","8",31,20,"D03_16",1.65420021688356
"1223","8",31,20,"E10_16",1.57867554151293
"1224","8",31,20,"F06_16",1.65096706271961
"1225","8",31,33,"B05_19",1.68283137902633
"1226","8",31,33,"D03_19",1.63475772680546
"1227","8",31,33,"E10_19",1.5761569268002
"1228","8",31,33,"F06_19",1.5308548445343
"1229","8",31,50,"B05_22",1.56802052290107
"1230","8",31,50,"D03_22",1.50408451505664
"1231","8",31,50,"E10_22",1.55622058929857
"1232","8",31,50,"F06_22",1.51966655478861
"1233","8",31,70,"B05_25",1.5815470454589
"1234","8",31,70,"D03_25",1.69134806997893
"1235","8",31,70,"E10_25",1.54096255424351
"1236","8",31,70,"F06_25",1.63721187899359
"1237","8",31,100,"B05_28",1.28769753740183
"1238","8",31,100,"D03_28",1.42164447966622
"1239","8",31,100,"E10_28",1.30348513704894
"1240","8",31,100,"F06_28",1.41813644834616
"1241","9",32,0.1,"C03_2",0.0990504702493546
"1242","9",32,0.1,"D05_2",-0.0792138627285651
"1243","9",32,0.1,"E08_2",1.05031912964027
"1244","9",32,0.1,"G03_2",0.185859716131626
"1245","9",32,0.6,"C03_5",-0.0352837411582839
"1246","9",32,0.6,"D05_5",-0.196338532891032
"1247","9",32,0.6,"E08_5",-0.124362589829097
"1248","9",32,0.6,"G03_5",0.0878774291273849
"1249","9",32,2,"C03_8",0.201222936464421
"1250","9",32,2,"D05_8",0.378929983193193
"1251","9",32,2,"E08_8",0.658159771251521
"1252","9",32,2,"G03_8",0.1637342112876
"1253","9",32,5,"C03_11",0.74732858038924
"1254","9",32,5,"D05_11",0.419521901857803
"1255","9",32,5,"E08_11",0.221474868823515
"1256","9",32,5,"G03_11",0.234044656012258
"1257","9",32,11,"C03_14",1.00674105621343
"1258","9",32,11,"D05_14",1.0685867935485
"1259","9",32,11,"E08_14",1.0411119339832
"1260","9",32,11,"G03_14",1.07184118673737
"1261","9",32,20,"C03_17",1.44079384654965
"1262","9",32,20,"D05_17",1.48536195122913
"1263","9",32,20,"E08_17",1.46389096174794
"1264","9",32,20,"G03_17",1.20243916519492
"1265","9",32,33,"C03_20",1.47641514780205
"1266","9",32,33,"D05_20",1.60228631855059
"1267","9",32,33,"E08_20",1.46705782072836
"1268","9",32,33,"G03_20",1.28536901867992
"1269","9",32,50,"C03_23",1.55678874221979
"1270","9",32,50,"D05_23",1.26905605020667
"1271","9",32,50,"E08_23",1.5508959163233
"1272","9",32,50,"G03_23",1.24234862586476
"1273","9",32,70,"C03_26",1.49399176188748
"1274","9",32,70,"D05_26",1.50289372944279
"1275","9",32,70,"E08_26",1.51696122912709
"1276","9",32,70,"G03_26",1.41921084893754
"1277","9",32,100,"C03_29",1.54558343046594
"1278","9",32,100,"D05_29",1.45170100733828
"1279","9",32,100,"E08_29",1.3048057589917
"1280","9",32,100,"G03_29",1.55112253548435
"1281","anc2",33,0.1,"B06_2",0.191685215052779
"1282","anc2",33,0.1,"C10_2",0.206637019957859
"1283","anc2",33,0.1,"E05_2",0.37867350914837
"1284","anc2",33,0.1,"F10_2",0.19847411202455
"1285","anc2",33,0.6,"B06_5",0.297629159324836
"1286","anc2",33,0.6,"C10_5",0.0110487835986759
"1287","anc2",33,0.6,"E05_5",0.0189387357425278
"1288","anc2",33,0.6,"F10_5",0.12564548075395
"1289","anc2",33,2,"B06_8",0.350629215922
"1290","anc2",33,2,"C10_8",0.497226710657771
"1291","anc2",33,2,"E05_8",0.0248649742213727
"1292","anc2",33,2,"F10_8",0.0705593875596296
"1293","anc2",33,5,"B06_11",0.151679932066509
"1294","anc2",33,5,"C10_11",0.165230948253194
"1295","anc2",33,5,"E05_11",0.184402301139681
"1296","anc2",33,5,"F10_11",0.369753637328594
"1297","anc2",33,11,"B06_14",1.03946706044829
"1298","anc2",33,11,"C10_14",1.31049023140887
"1299","anc2",33,11,"E05_14",1.0192981657656
"1300","anc2",33,11,"F10_14",0.932323599668312
"1301","anc2",33,20,"B06_17",1.40173665687947
"1302","anc2",33,20,"C10_17",1.46112115373441
"1303","anc2",33,20,"E05_17",1.38447900651844
"1304","anc2",33,20,"F10_17",1.39445350007063
"1305","anc2",33,33,"B06_20",1.61525634733966
"1306","anc2",33,33,"C10_20",1.59887656629478
"1307","anc2",33,33,"E05_20",1.52719777554676
"1308","anc2",33,33,"F10_20",1.43061247901998
"1309","anc2",33,50,"B06_23",1.6874348465446
"1310","anc2",33,50,"C10_23",1.52923688954588
"1311","anc2",33,50,"E05_23",1.13845997355882
"1312","anc2",33,50,"F10_23",1.39667003464202
"1313","anc2",33,70,"B06_26",1.55910866122646
"1314","anc2",33,70,"C10_26",1.56515293699423
"1315","anc2",33,70,"E05_26",1.56202533831566
"1316","anc2",33,70,"F10_26",1.28021263767937
"1317","anc2",33,100,"B06_29",1.22511403842501
"1318","anc2",33,100,"C10_29",1.37165678030836
"1319","anc2",33,100,"E05_29",1.46030973320881
"1320","anc2",33,100,"F10_29",1.40799793175708
"1321","anc3",34,0.1,"B07_3",0.218484287808511
"1322","anc3",34,0.1,"C06_3",0.2291219209574
"1323","anc3",34,0.1,"D07_3",0.0720005114101525
"1324","anc3",34,0.1,"F05_3",0.507047669655801
"1325","anc3",34,0.6,"B07_6",-0.0296971462290232
"1326","anc3",34,0.6,"C06_6",0.165117628676578
"1327","anc3",34,0.6,"D07_6",0.0266873354322305
"1328","anc3",34,0.6,"F05_6",0.0368825176648089
"1329","anc3",34,2,"B07_9",-0.0922849274156025
"1330","anc3",34,2,"C06_9",0.00605986053863742
"1331","anc3",34,2,"D07_9",-0.0293513099568328
"1332","anc3",34,2,"F05_9",0.216756177775035
"1333","anc3",34,5,"B07_12",0.203792369297046
"1334","anc3",34,5,"C06_12",0.0220410796520047
"1335","anc3",34,5,"D07_12",0.248860722957003
"1336","anc3",34,5,"F05_12",0.387381121474648
"1337","anc3",34,11,"B07_15",0.893910981488855
"1338","anc3",34,11,"C06_15",0.939068301606739
"1339","anc3",34,11,"D07_15",1.20929486713472
"1340","anc3",34,11,"F05_15",0.798093956100432
"1341","anc3",34,20,"B07_18",1.06412529112797
"1342","anc3",34,20,"C06_18",1.25190004837375
"1343","anc3",34,20,"D07_18",1.27809197733115
"1344","anc3",34,20,"F05_18",1.24712394319485
"1345","anc3",34,33,"B07_21",1.56293107080605
"1346","anc3",34,33,"C06_21",1.55800045435258
"1347","anc3",34,33,"D07_21",1.49116762727326
"1348","anc3",34,33,"F05_21",1.58110292812632
"1349","anc3",34,50,"B07_24",1.58767234407608
"1350","anc3",34,50,"C06_24",1.45934108641275
"1351","anc3",34,50,"D07_24",1.54061451649118
"1352","anc3",34,50,"F05_24",1.53867681717411
"1353","anc3",34,70,"B07_27",1.59857304496946
"1354","anc3",34,70,"C06_27",1.43138262373644
"1355","anc3",34,70,"D07_27",1.41237087583176
"1356","anc3",34,70,"F05_27",1.38537019196692
"1357","anc3",34,100,"B07_30",1.56379434405784
"1358","anc3",34,100,"C06_30",1.4330947210159
"1359","anc3",34,100,"D07_30",1.22930332608793
"1360","anc3",34,100,"F05_30",1.33079097826172
"1361","anc4",35,0.1,"B11_3",-0.026408542633912
"1362","anc4",35,0.1,"D04_3",0.0290474301163819
"1363","anc4",35,0.1,"E02_3",0.0304766940303141
"1364","anc4",35,0.1,"F06_3",0.160733733564633
"1365","anc4",35,0.6,"B11_6",0.247398259352306
"1366","anc4",35,0.6,"D04_6",0.150472493493663
"1367","anc4",35,0.6,"E02_6",0.123859319893587
"1368","anc4",35,0.6,"F06_6",-0.0855091646907277
"1369","anc4",35,2,"B11_9",0.162525419418114
"1370","anc4",35,2,"D04_9",0.119871629984
"1371","anc4",35,2,"E02_9",0.537057175214698
"1372","anc4",35,2,"F06_9",0.082590724283207
"1373","anc4",35,5,"B11_12",0.294739242322599
"1374","anc4",35,5,"D04_12",0.539253584458901
"1375","anc4",35,5,"E02_12",0.194082500213232
"1376","anc4",35,5,"F06_12",0.321562111787366
"1377","anc4",35,11,"B11_15",0.929071750179647
"1378","anc4",35,11,"D04_15",1.18055909555241
"1379","anc4",35,11,"E02_15",0.934815747747192
"1380","anc4",35,11,"F06_15",0.948261596589363
"1381","anc4",35,20,"B11_18",1.33772791336477
"1382","anc4",35,20,"D04_18",1.29277303452327
"1383","anc4",35,20,"E02_18",1.39314268416493
"1384","anc4",35,20,"F06_18",1.40065773826752
"1385","anc4",35,33,"B11_21",1.38195672008516
"1386","anc4",35,33,"D04_21",1.56740506182188
"1387","anc4",35,33,"E02_21",1.54836411515263
"1388","anc4",35,33,"F06_21",1.68217678203204
"1389","anc4",35,50,"B11_24",1.34977736713108
"1390","anc4",35,50,"D04_24",1.57752661577614
"1391","anc4",35,50,"E02_24",1.52659042412793
"1392","anc4",35,50,"F06_24",1.43752033778502
"1393","anc4",35,70,"B11_27",1.26491741676607
"1394","anc4",35,70,"D04_27",1.63569726193452
"1395","anc4",35,70,"E02_27",1.57062735706765
"1396","anc4",35,70,"F06_27",1.47772937154456
"1397","anc4",35,100,"B11_30",1.36655600526779
"1398","anc4",35,100,"D04_30",1.20903179006383
"1399","anc4",35,100,"E02_30",1.38626529269153
"1400","anc4",35,100,"F06_30",1.36655297160175
"1401","anc5",36,0.1,"B08_1",-0.110230470340554
"1402","anc5",36,0.1,"C11_1",0.156149977814786
"1403","anc5",36,0.1,"E07_1",0.253383905196689
"1404","anc5",36,0.1,"F05_1",0.0359131919735818
"1405","anc5",36,0.6,"B08_4",0.102811258923473
"1406","anc5",36,0.6,"C11_4",0.219167813310981
"1407","anc5",36,0.6,"E07_4",0.197976689689139
"1408","anc5",36,0.6,"F05_4",0.121183510525776
"1409","anc5",36,2,"B08_7",0.513374105388226
"1410","anc5",36,2,"C11_7",0.583927089284585
"1411","anc5",36,2,"E07_7",0.494641174127868
"1412","anc5",36,2,"F05_7",0.419485686241426
"1413","anc5",36,5,"B08_10",0.600993948291517
"1414","anc5",36,5,"C11_10",0.767939188941975
"1415","anc5",36,5,"E07_10",0.996502581470922
"1416","anc5",36,5,"F05_10",0.891027657531715
"1417","anc5",36,11,"B08_13",1.00006099096854
"1418","anc5",36,11,"C11_13",1.07665489590869
"1419","anc5",36,11,"E07_13",1.42571395410207
"1420","anc5",36,11,"F05_13",1.43925677153142
"1421","anc5",36,20,"B08_16",1.32538382281297
"1422","anc5",36,20,"C11_16",1.37362758890737
"1423","anc5",36,20,"E07_16",1.37301616640329
"1424","anc5",36,20,"F05_16",1.27895822575515
"1425","anc5",36,33,"B08_19",1.43690231778756
"1426","anc5",36,33,"C11_19",1.34270804498283
"1427","anc5",36,33,"E07_19",1.65821164942605
"1428","anc5",36,33,"F05_19",1.46531227603786
"1429","anc5",36,50,"B08_22",1.48830878442623
"1430","anc5",36,50,"C11_22",1.49984813875252
"1431","anc5",36,50,"E07_22",1.44833006145098
"1432","anc5",36,50,"F05_22",1.40184763581306
"1433","anc5",36,70,"B08_25",1.47222813845279
"1434","anc5",36,70,"C11_25",1.45475201806504
"1435","anc5",36,70,"E07_25",1.5573390078218
"1436","anc5",36,70,"F05_25",1.52470499013171
"1437","anc5",36,100,"B08_28",1.49220304871973
"1438","anc5",36,100,"C11_28",1.46234076487074
"1439","anc5",36,100,"E07_28",1.352537045687
"1440","anc5",36,100,"F05_28",1.09796720060815
"1441","cc1690",37,0.1,"B04_3",-0.254908668664519
"1442","cc1690",37,0.1,"C05_3",0.0954891227815771
"1443","cc1690",37,0.1,"E05_3",-0.104972211276709
"1444","cc1690",37,0.1,"F07_3",-0.16469412905077
"1445","cc1690",37,0.6,"B04_6",-0.147715534042249
"1446","cc1690",37,0.6,"C05_6",0.0263746397068626
"1447","cc1690",37,0.6,"E05_6",0.0202883954386307
"1448","cc1690",37,0.6,"F07_6",0.222705052501497
"1449","cc1690",37,2,"B04_9",-0.0966581743176916
"1450","cc1690",37,2,"C05_9",0.127977919888872
"1451","cc1690",37,2,"E05_9",0.255429052104919
"1452","cc1690",37,2,"F07_9",0.000899003809877042
"1453","cc1690",37,5,"B04_12",0.296000886727134
"1454","cc1690",37,5,"C05_12",0.495414888043447
"1455","cc1690",37,5,"E05_12",0.325720554905872
"1456","cc1690",37,5,"F07_12",0.360823269411158
"1457","cc1690",37,11,"B04_15",1.11953924605529
"1458","cc1690",37,11,"C05_15",1.01155815681096
"1459","cc1690",37,11,"E05_15",1.15926377794415
"1460","cc1690",37,11,"F07_15",1.02602554549843
"1461","cc1690",37,20,"B04_18",1.25666395966163
"1462","cc1690",37,20,"C05_18",1.31118206108583
"1463","cc1690",37,20,"E05_18",1.18487658697385
"1464","cc1690",37,20,"F07_18",1.23306644518437
"1465","cc1690",37,33,"B04_21",1.47084443351614
"1466","cc1690",37,33,"C05_21",1.51052494510333
"1467","cc1690",37,33,"E05_21",1.58899116597985
"1468","cc1690",37,33,"F07_21",1.56885944492113
"1469","cc1690",37,50,"B04_24",1.53960327136635
"1470","cc1690",37,50,"C05_24",1.58694090555941
"1471","cc1690",37,50,"E05_24",1.56950925623933
"1472","cc1690",37,50,"F07_24",1.50317277933192
"1473","cc1690",37,70,"B04_27",1.84016887691334
"1474","cc1690",37,70,"C05_27",1.61364266342849
"1475","cc1690",37,70,"E05_27",1.67220334982524
"1476","cc1690",37,70,"F07_27",1.50748877293851
"1477","cc1690",37,100,"B04_30",1.5938634180582
"1478","cc1690",37,100,"C05_30",1.57223366293606
"1479","cc1690",37,100,"E05_30",1.65763595920044
"1480","cc1690",37,100,"F07_30",1.51655290923233
