"","Model","Pop.fac","Pop.num","unique.id","Parameter","mean","Rhat","n.eff"
"40","Lactin 2","2",10,"10.E04","cf.sigma",0.642526199191606,1.00097397426306,6000
"41","Lactin 2","2",10,"10.E04","cf.tmax",40.8185985566328,1.00169021350581,4200
"42","Lactin 2","2",10,"10.E04","deviance",8.54339960338313,1.00171843424294,2900
"43","Lactin 2","2",10,"10.F09","cf.a",0.0597940204603186,1.06499229573006,3300
"44","Lactin 2","2",10,"10.F09","cf.b",-1.61853603662833,1.00068401135736,6000
"45","Lactin 2","2",10,"10.F09","cf.delta_t",4.09151864213083,1.00068390844238,6000
"46","Lactin 2","2",10,"10.F09","cf.sigma",0.266844697445531,1.00100638625106,6000
"47","Lactin 2","2",10,"10.F09","cf.tmax",40.90034132888,1.00534147430137,5800
"48","Lactin 2","2",10,"10.F09","deviance",-3.5746207399606,1.00089901033183,6000
"49","Lactin 2","20",11,"11.B06","cf.a",0.0505504347187375,1.00687200162546,2900
"50","Lactin 2","20",11,"11.B06","cf.b",-1.26394811657547,1.00133469055283,4200
