iteration,phosphate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
3,10,10,C02_21,days,1.393497107617157,0.3334509785761846,4.1790163986541735,0.024960757,5
3,10,10,D05_21,days,1.4175428928661105,0.26961526480636777,5.257650726431091,0.013404221990094603,5
3,10,10,D11_21,days,1.2436411329950026,0.27669759329134225,4.494586014,0.020556813241608417,5
3,10,10,F08_21,days,1.3551635603926133,0.20807984621344447,6.512709351978814,0.007353609,5
3,10,11,B07_19,days,1.705514057863217,0.23773351601125933,7.174058107071626,0.005579596,5
3,10,11,C07_19,days,1.5171984434299761,0.278806575,5.441759914,0.012184936262804707,5
3,10,11,D11_19,days,1.5429206182215598,0.3155838665403198,4.889098530721096,0.016366599,5
3,10,11,G02_19,days,1.6153127170464112,0.16245776310428628,9.942970322,0.002164361,5
3,10,14,B04_19,days,1.8450528954735457,0.33403617492316096,5.523512224081619,0.011689976414341507,5
3,10,14,D06_19,days,1.7223995323820944,0.2973161696601508,5.793157951519739,0.010232813777961536,5
3,10,14,D09_19,days,1.6298597463937037,0.39764019436459347,4.098830474112727,0.026270143,5
3,10,14,F08_19,days,1.4569751690993842,0.30871681643544324,4.71945515,0.018017884738255305,5
3,10,15,B02_21,days,1.6609069359417714,0.3529564661945865,4.705699130119084,0.018161102579964512,5
3,10,15,C11_21,days,1.664963965159606,0.40091536672687567,4.152906332208178,0.025377681373420304,5
3,10,15,E07_21,days,1.4161309070188597,0.2874411098112409,4.926681879111919,0.016027701,5
3,10,15,F02_21,days,1.4505328487360862,0.23200860712669855,6.2520648121643125,0.00825622,5
3,10,16,C08_21,days,1.5713370315968582,0.27447852071198764,5.724808730099773,0.010578569499352675,5
3,10,16,E04_21,days,1.5008227135228485,0.23018645761008208,6.520030453,0.007330174,5
3,10,16,E11_21,days,1.5876068926921452,0.24130390861987028,6.579283782730293,0.007144076,5
3,10,17,E07_20,days,1.5805119005906823,0.2978547874958232,5.306316926709951,0.013066977259706677,5
3,10,17,F05_20,days,1.590521853230562,0.28858114853231503,5.511523747548107,0.011760892834721022,5
3,10,18,B11_20,days,1.435700605798544,0.29595578395220273,4.851064529390686,0.016719119,5
3,10,18,D02_20,days,1.7410826980811687,0.25310927968197455,6.878778606097711,0.006292797,5
3,10,18,E06_20,days,1.6265337746473498,0.3053795751951247,5.326269032917684,0.012931918010991859,5
3,10,18,E11_20,days,1.5732899628101384,0.22648907297761942,6.946427667023051,0.006119246,5
3,10,19,B03_19,days,1.618330009714376,0.274924728,5.886447625054802,0.009784402,5
3,10,19,D04_19,days,1.662229021066845,0.2918782748413588,5.6949391727434895,0.010734475931457092,5
3,10,19,D10_19,days,1.6212118812569716,0.2506535236218828,6.467939719461557,0.007499077,5
3,10,19,F03_19,days,1.6221003632988025,0.26232692817436937,6.183506873,0.008517575,5
3,10,2,F09_20,days,1.4301379658179898,0.19054866300801876,7.505368671927161,0.004900871,5
3,10,20,B06_21,days,1.3572786784379418,0.22202520797128503,6.113173773554044,0.008797104,5
3,10,20,D03_21,days,1.448233025897843,0.2522609595427692,5.741011326218731,0.010495238446557531,5
3,10,20,D08_21,days,1.277128196,0.17926917865852862,7.124081256475381,0.005692533,5
3,10,20,E09_21,days,1.4663110472207832,0.1636133600695584,8.962049594222607,0.002931687,5
3,10,22,B05_20,days,1.5237524383511136,0.29515054319187367,5.162627931741739,0.014096162537949165,5
3,10,22,E10_20,days,1.4164460625168294,0.2973674271201125,4.763285865686625,0.017571226969350803,5
3,10,22,F06_20,days,1.5955298605123835,0.13670828055372203,11.67105499425392,0.001351387,5
3,10,23,C10_19,days,1.7366413567417083,0.26567427304267816,6.536731377308531,0.007277082,5
3,10,25,B02_19,days,1.5863151249001548,0.2699724330014701,5.875841126680948,0.009834069,5
3,10,25,C05_19,days,1.6968230054960176,0.2508171934274613,6.765178185389252,0.006599105,5
3,10,25,E03_19,days,1.5703535258866923,0.22145950463484124,7.090928558139814,0.005769117,5
3,10,25,F02_19,days,1.500314371342663,0.2570188979549904,5.837369871554739,0.010017016991657962,5
3,10,26,B09_20,days,1.415740653689457,0.16696630690637468,8.479199666,0.003444108,5
3,10,26,C06_20,days,1.451669787709516,0.28016104495805466,5.181554730161925,0.013954686,5
3,10,26,E02_20,days,1.3404179975963242,0.16573995221536797,8.087476674631478,0.003950301,5
3,10,26,F11_20,days,1.5367216762090952,0.21024598251356286,7.309160716590444,0.005288721,5
3,10,28,B02_20,days,1.5378705261176406,0.38788349550705775,3.9647743302593246,0.028663717184342824,5
3,10,28,F02_20,days,1.494675948679159,0.17993276450529577,8.306858135529662,0.003655565,5
3,10,30,C03_21,days,1.483865396567539,0.3318712033606227,4.471208654265552,0.020846752680590032,5
3,10,30,C09_21,days,1.4106626597588918,0.35289976238973786,3.997346584214966,0.028057138802080106,5
3,10,30,E03_21,days,1.5185195852067028,0.27119211824228784,5.599423740811046,0.011253672824264071,5
3,10,30,E08_21,days,1.3522310455138353,0.3038903092898106,4.449734013,0.021117779,5
3,10,31,B04_20,days,1.4852573219873426,0.14082231585224153,10.547030937523822,0.001820543,5
3,10,31,D06_20,days,1.5013678390706198,0.3452671000852529,4.348424274134153,0.022459783548057145,5
3,10,31,D09_20,days,1.6090657199943643,0.3058507949217367,5.260949936082734,0.013381002593536312,5
3,10,31,F08_20,days,1.541477603528443,0.221958027,6.944905863247363,0.00612308,5
3,10,32,C04_19,days,1.4989298332516499,0.35615079723340365,4.208694308,0.024497531612252127,5
3,10,32,D07_19,days,1.5362707614463285,0.3396649923725559,4.522899904154078,0.020212607086670876,5
3,10,32,D08_19,days,1.4580552968562581,0.36871040103776526,3.954472921708863,0.028859061479582858,5
3,10,32,F07_19,days,1.4859428559663233,0.2724876829020504,5.453247795,0.012113750343495457,5
3,10,33,C03_19,days,1.534979471841833,0.23352796418873242,6.573000698971087,0.007163513,5
3,10,33,D05_19,days,1.408211889,0.2662452211120131,5.289153670896972,0.013184635962039915,5
3,10,33,E08_19,days,1.5132736437815641,0.184964839,8.181412479177611,0.003820391,5
3,10,33,G03_19,days,1.6904684134071102,0.15339909556598097,11.020067668391144,0.001600263,5
3,10,35,D07_20,days,1.526608722852034,0.23457495831747593,6.507978233490326,0.007368805,5
3,10,35,F07_20,days,1.5156673042015552,0.2914506246419711,5.200425650360016,0.013815466714321661,5
3,10,4,B03_20,days,1.6454192898768025,0.2540406897881893,6.476991112127347,0.007469364,5
3,10,4,D04_20,days,1.4794252742454057,0.26223758072337644,5.6415456173918495,0.011020746251797322,5
3,10,4,D10_20,days,1.587408093073805,0.12675727034810053,12.523211400138774,0.001097598,5
3,10,5,B09_21,days,1.4094726302015714,0.3144737113187053,4.482004630183961,0.020712201,5
3,10,5,C04_21,days,1.358910882311167,0.26500444297521913,5.127879619883355,0.014360812163066667,5
3,10,5,D06_21,days,1.2453720207815053,0.18422223380002684,6.760161328481969,0.006613081,5
3,10,5,E10_21,days,1.2846128622485649,0.24526174985091143,5.237721997129391,0.013545602174868998,5
3,10,6,F04_19,days,1.5007178465700237,0.21491850922897873,6.982729649269655,0.006028709,5
3,10,9,C03_20,days,1.582540121,0.21533320041164344,7.349262063235555,0.005206245,5
3,10,9,D05_20,days,1.7032615442872405,0.285220584,5.971734290804669,0.00939674,5
3,10,9,E08_20,days,1.648451151083134,0.19210321461815252,8.581070100049049,0.003326681,5
3,10,9,G03_20,days,1.442274851963476,0.25265523361347875,5.708470120868033,0.010663479852993854,5
3,10,anc2,E05_20,days,1.461395337658903,0.2720575021077842,5.371641385871158,0.012631505,5
3,10,anc2,F10_20,days,1.4617680290504387,0.21277390774440647,6.870053027396478,0.006315653,5
3,10,anc3,B07_21,days,1.2923857525887443,0.16837170876260701,7.675789252759339,0.004593905,5
3,10,anc3,D07_21,days,1.2718314920964366,0.3050097616811463,4.169805861577619,0.025106814078390723,5
3,10,anc3,F05_21,days,1.1486871087082564,0.26572859846920655,4.322783153,0.022816831350768698,5
3,10,anc4,B11_21,days,1.437853628298477,0.28275035110543945,5.0852408234934146,0.014694483458647378,5
3,10,anc4,D04_21,days,1.3688731755329335,0.25934268355916906,5.278240961907163,0.013260166,5
3,10,anc4,E02_21,days,1.3271896420770657,0.18793988965891145,7.061777276158654,0.005837584,5
3,10,anc4,F06_21,days,1.3637584348193748,0.2340263403212967,5.827371538379224,0.010065292700013878,5
3,10,anc5,B08_19,days,1.6719096148548813,0.17520852059166653,9.542399018089778,0.00244112,5
3,10,anc5,E07_19,days,1.5795957960620872,0.30509115083377586,5.177455300638022,0.013985171428385205,5
3,10,anc5,F05_19,days,1.695910539090371,0.2213428010371008,7.661918667081961,0.004617924,5
3,10,cc1690,C05_21,days,1.3875032816132542,0.2619731851211345,5.296356117408287,0.013135093,5
3,10,cc1690,E05_21,days,1.4853373659335345,0.216423833,6.8630951901923645,0.006333956,5
3,10,cc1690,F07_21,days,1.4239159393296261,0.2580292078989691,5.518429293040182,0.011719975399402175,5
3,20,10,D05_24,days,1.5126075111929869,0.21023100264822833,7.194978343531836,0.005533198,5
3,20,11,B07_22,days,1.5976917679397733,0.2732620286649036,5.846739028271632,0.009972054,5
3,20,11,C07_22,days,1.6798191349294516,0.14106235593460176,11.908344531749039,0.001273503,5
3,20,11,D11_22,days,1.5878263978333202,0.26106975087969037,6.082000662593207,0.00892485,5
3,20,11,G02_22,days,1.5595436473008797,0.20759737205906795,7.512347732692593,0.004887777,5
3,20,14,D06_22,days,1.6020116923773187,0.2929045126944662,5.469399148685718,0.012014583582963355,5
3,20,14,D09_22,days,1.3575529152033017,0.2850227176384629,4.7629639014434275,0.017574455,5
3,20,14,F08_22,days,1.4262845612951076,0.2016523204031567,7.072988589685379,0.005811126,5
3,20,15,F02_24,days,1.3998621278127745,0.24445499224495512,5.726461607337716,0.010570029032695235,5
3,20,18,B11_23,days,1.5097761573897532,0.3464720542741777,4.357569792,0.022334183888402165,5
3,20,18,D02_23,days,1.503378593391151,0.31849378853765786,4.7202760226308005,0.018009385,5
3,20,18,E06_23,days,1.500215168305219,0.2703304526698365,5.549560375,0.011537808950788465,5
3,20,18,E11_23,days,1.4608956380796783,0.31588047744714826,4.624836741688505,0.019033578031417718,5
3,20,19,B03_22,days,1.4964699413681737,0.2200036360661807,6.8020236761814745,0.006497647,5
3,20,19,D04_22,days,1.5077141620247336,0.29153617273131355,5.171619521170972,0.014028719,5
3,20,2,C08_23,days,1.5771878020301975,0.3758736300252838,4.196058664514734,0.024693385588654065,5
3,20,2,E04_23,days,1.554123747970817,0.22337629543641713,6.957424667351018,0.006091631,5
3,20,2,F09_23,days,1.6377325862094863,0.16872383556361623,9.706586984,0.002322315,5
3,20,20,E09_24,days,1.5200905003226708,0.18244074627330978,8.331968222,0.003623707,5
3,20,22,C10_23,days,1.4903001417862054,0.2610969687358185,5.707841607667654,0.010666764,5
3,20,23,C10_22,days,1.6005840500895936,0.2883160620437717,5.551491091906615,0.011526633551849791,5
3,20,23,E05_22,days,1.5894614238631053,0.31504164608962915,5.045242251593951,0.015016740676076763,5
3,20,23,F10_22,days,1.6448310834958504,0.064855602,25.36143412195536,1.3443857686816377e-4,5
3,20,25,E03_22,days,1.6907130813417284,0.18919709929199244,8.936252657512524,0.00295641,5
3,20,25,F02_22,days,1.716664198500645,0.12265231678256241,13.99618240839218,7.898012761926576e-4,5
3,20,26,B09_23,days,1.5273204161342309,0.2553237141306214,5.981898005,0.009351894,5
3,20,26,C06_23,days,1.4639567547139882,0.2846244739263763,5.143467582104936,0.014241296731725393,5
3,20,26,E02_23,days,1.562300204247179,0.34108216206454783,4.580421898321152,0.019536015397923965,5
3,20,26,F11_23,days,1.6027343362933104,0.266676396,6.010034493908733,0.009229202,5
3,20,27,C07_23,days,1.3920670123010062,0.14438755954609012,9.641183885,0.002368702,5
3,20,30,C09_24,days,1.4246726969504653,0.16444447173612076,8.663548746,0.003235457,5
3,20,30,E03_24,days,1.6012117677933009,0.24845170158872476,6.444760722,0.00757588,5
3,20,30,E08_24,days,1.424445833,0.238475743,5.973126713,0.00939058,5
3,20,31,B04_23,days,1.6000098825424987,0.21313431754313503,7.507049549722005,0.004897713,5
3,20,31,D06_23,days,1.570177588447601,0.2686840919081761,5.843954427284127,0.00998539,5
3,20,31,D09_23,days,1.470609951913774,0.32039138886377805,4.590042064267334,0.019425741589651924,5
3,20,32,C04_22,days,1.6997213370070567,0.3552685094543979,4.784328731013611,0.017361899961297604,5
3,20,32,D07_22,days,1.5229754765816774,0.2144332858686415,7.102327749221866,0.005742632,5
3,20,32,D08_22,days,1.7208709948363696,0.25403341223011405,6.774191551139474,0.006574094,5
3,20,32,F07_22,days,1.6548900186456486,0.29407157180628485,5.6275076454373565,0.011097666614954657,5
3,20,33,C03_22,days,1.5860121620985368,0.20823281395234486,7.616533302294536,0.004697683,5
3,20,33,D05_22,days,1.4917232487713084,0.23340371617604483,6.3911718,0.007757446,5
3,20,33,E08_22,days,1.4596971051927088,0.15650924907332886,9.326586855635611,0.002609844,5
3,20,33,G03_22,days,1.5469113159319614,0.062735196,24.657790250130777,1.4623212599470696e-4,5
3,20,4,D04_23,days,1.5339620223950656,0.3073586146663291,4.990789095208367,0.015470422586298308,5
3,20,4,F03_23,days,1.5744510473030835,0.2191322947518363,7.184933873,0.005555411,5
3,20,5,C04_24,days,1.6553607658374832,0.2741495965598757,6.0381659743786775,0.009108634,5
3,20,8,F06_22,days,1.712311769,0.20000313276914378,8.561424740249485,0.003348909,5
3,20,9,C03_23,days,1.5660612773502367,0.2682819325274005,5.8373713898541775,0.01001701,5
3,20,9,D05_23,days,1.6050190305650658,0.25830589135143667,6.213636948687965,0.008401395,5
3,20,9,E08_23,days,1.6604056617171625,0.37425259189216414,4.436590949,0.021285909545396837,5
3,20,9,G03_23,days,1.5255515219837088,0.162427159,9.392219467,0.00255694,5
3,20,anc2,B05_23,days,1.6954008366399391,0.23889412865835258,7.096871095834117,0.00575529,5
3,20,anc2,D03_23,days,1.6857065829982654,0.22985323270161218,7.333838916186111,0.005237763,5
3,20,anc2,E10_23,days,1.6635609587655487,0.24412914321259832,6.814266157960695,0.006464391,5
3,20,anc2,F06_23,days,1.4303223310005653,0.23054793644309812,6.2040127232003455,0.008438278,5
3,20,anc3,C06_24,days,1.5717586554565488,0.28385535642468407,5.537181595773715,0.011609797817941327,5
3,20,anc4,D04_24,days,1.4610462916864888,0.2215184358462043,6.595596822924767,0.007093934,5
3,20,anc4,E02_24,days,1.3343622068886423,0.1280674641439317,10.419213153068974,0.001886898,5
3,20,anc5,B08_22,days,1.5590309250035423,0.2284455835546204,6.824517684890084,0.006436715,5
3,20,anc5,E07_22,days,1.6301186981106814,0.22274887504530158,7.318190485941425,0.00527,5
3,20,anc5,F05_22,days,1.5532141986609735,0.21132640865121202,7.349834829325603,0.005205079,5
3,20,cc1690,C05_24,days,1.4968989711310248,0.2830986163828479,5.287553116,0.013195678612383245,5
3,20,cc1690,E05_24,days,1.5027673078401054,0.23702508926043692,6.3401191516434965,0.007935776,5
3,20,cc1690,F07_24,days,1.5932431741677033,0.3175912192496222,5.016647431034411,0.015252786490948009,5
3,35,10,C02_27,days,1.513790838676468,0.39149133377754763,3.8667288597929246,0.03059435,5
3,35,10,D05_27,days,1.4593605809058703,0.2510782431548504,5.812373714937228,0.010138281183922437,5
3,35,10,D11_27,days,1.2810087035132642,0.35163269508725836,3.6430307005307894,0.035665926,5
3,35,10,F08_27,days,1.3439661512669434,0.2529073072477273,5.314066113362649,0.013014303841674553,5
3,35,11,D11_25,days,1.4580087603940397,0.2088674682568346,6.980544996127373,0.006034107,5
3,35,11,G02_25,days,1.5913199778794105,0.1997296048505653,7.967371582545374,0.004125043,5
3,35,16,B05_27,days,1.602696305056008,0.31437634145701093,5.098018183010018,0.014593442502391073,5
3,35,16,C08_27,days,1.485506113923134,0.4173729345391516,3.559181707753468,0.037842203,5
3,35,16,E04_27,days,1.663134807894866,0.3572453783037267,4.655441074680284,0.018697097352134526,5
3,35,16,E11_27,days,1.4798143404683788,0.555890891,2.6620589857204005,0.076204632,5
3,35,18,E06_26,days,1.5978081481226303,0.38189317579006365,4.183913852,0.024883540866782232,5
3,35,18,E11_26,days,1.5888082320994945,0.47353165329808156,3.3552313156547573,0.043888177,5
3,35,2,F09_26,days,1.5817045575830182,0.3094612488041615,5.111155479709123,0.014490498,5
3,35,20,D08_27,days,1.355061129881938,0.3129621080749677,4.329792952306365,0.022718496,5
3,35,20,E09_27,days,1.4740673285307386,0.23206310101248107,6.352010819899622,0.00789376,5
3,35,22,B05_26,days,1.6802563339990992,0.30794083390547716,5.456425874701814,0.012094153091599634,5
3,35,22,E10_26,days,1.4759691238576382,0.4024163401809703,3.6677663814393857,0.035054623,5
3,35,25,E03_25,days,1.6763548971880928,0.19879312796350299,8.432660195,0.003499581,5
3,35,25,F02_25,days,1.732012076236327,0.28067538237877543,6.1708727767900635,0.008566919,5
3,35,26,C06_26,days,1.6312748897903993,0.29097672014958353,5.606204128467059,0.011215746206365215,5
3,35,26,F11_26,days,1.4629079683331376,0.26989406692307183,5.420304288312169,0.012319359703283014,5
3,35,27,B07_26,days,1.6771183555979277,0.4051433230512334,4.139568049566113,0.025594135919766878,5
3,35,27,C07_26,days,1.4667751373033298,0.26316756614005904,5.573540687,0.011400005,5
3,35,27,G02_26,days,1.6741287942004892,0.25032919438031814,6.687708952,0.006819326,5
3,35,3,D09_27,days,1.4970619250518382,0.41263729001121735,3.6280335328179896,0.036043202,5
3,35,3,F09_27,days,1.5721787136039929,0.3720553184950747,4.225658485311521,0.024237727174096304,5
3,35,30,E03_27,days,1.610922249061213,0.3147777824916622,5.117649143817458,0.014439962651568976,5
3,35,31,D06_26,days,1.7068980952846222,0.29285561916957553,5.828462845018034,0.010060008656992905,5
3,35,31,D09_26,days,1.5196793356224387,0.3033033477164138,5.010427174853759,0.015304772884897963,5
3,35,31,F08_26,days,1.4599450104519769,0.2532033122119572,5.7659001286280684,0.010368900741075108,5
3,35,32,C04_25,days,1.553403655065816,0.31496705447091017,4.9319560030659835,0.015980876086403983,5
3,35,32,D07_25,days,1.735663777645082,0.24683566039128307,7.031657317640869,0.005909454,5
3,35,32,D08_25,days,1.7318720567344537,0.2610433884671749,6.634422219631237,0.006976444,5
3,35,32,F07_25,days,1.7409621871838745,0.48263816960818595,3.607178828390672,0.036576352,5
3,35,33,C03_25,days,1.8062361542539294,0.2546210879170709,7.0938199543087865,0.005762384,5
3,35,33,D05_25,days,1.6638254520244524,0.23178940039710158,7.178177471333835,0.00557042,5
3,35,33,E08_25,days,1.7529560342671924,0.20045315265514096,8.744966148,0.003148625,5
3,35,33,G03_25,days,1.852532018,0.10223809711076175,18.119781867222855,3.6666574212416e-4,5
3,35,35,C04_26,days,1.487120436185326,0.3634622522795428,4.091540254478931,0.026393538,5
3,35,35,F07_26,days,1.5095897784937136,0.25191679797699584,5.992414124887234,0.009305789,5
3,35,4,D04_26,days,1.6728628128687724,0.28931527330831863,5.782144833695072,0.010287514267053703,5
3,35,4,D10_26,days,1.4973510528038128,0.2666717851596064,5.614958673,0.011167024059924568,5
3,35,4,F03_26,days,1.531542198364145,0.3298076985199506,4.643743021273045,0.018824793226631727,5
3,35,5,C04_27,days,1.5424219044417642,0.28147201609394445,5.479841036584481,0.011951036502808468,5
3,35,5,D06_27,days,1.4522932262842936,0.21456478563401876,6.768553479047849,0.006589725,5
3,35,5,E10_27,days,1.6187231454595548,0.3093511327415133,5.232640110654201,0.013581965755089308,5
3,35,7,F03_27,days,1.509599909053568,0.35907602318916054,4.204123393274615,0.024568149,5
3,35,9,C03_26,days,1.612449059,0.33092082518811994,4.8726128329177065,0.016518198111629984,5
3,35,9,D05_26,days,1.7301041984107797,0.32128733270018456,5.384912576137135,0.012545362231413438,5
3,35,9,E08_26,days,1.5739297602108089,0.28167722205810347,5.587706910451367,0.011319608401861653,5
3,35,9,G03_26,days,1.6342431681949885,0.25549979154122104,6.396260280045387,0.007739962,5
3,35,anc2,B06_26,days,1.739568803514527,0.23786121796058407,7.313377180313566,0.005279968,5
3,35,anc2,E05_26,days,1.535430341224541,0.2780046439164962,5.523038462932064,0.011692768260534732,5
3,35,anc2,F10_26,days,1.5573669852840237,0.24543684866743168,6.345285941127222,0.007917484,5
3,35,anc3,B07_27,days,1.3706015141368657,0.25846298150386643,5.302892917825304,0.013090339921865719,5
3,35,anc3,C06_27,days,1.3958577890393842,0.40752594236429823,3.425199831306911,0.041684051536225473,5
3,35,anc3,D07_27,days,1.319527685202186,0.3894427727988852,3.388245404373218,0.042830186365510364,5
3,35,anc4,D04_27,days,1.4883264024799885,0.35220258662679277,4.2257679500153005,0.024236062,5
3,35,anc4,E02_27,days,1.7227407564117114,0.3963490298055028,4.346524469246457,0.022485989000711852,5
3,35,anc4,F06_27,days,1.4135213659737982,0.33525718207253113,4.216229932004828,0.024381682700511446,5
3,35,anc5,B08_25,days,1.5948722897519152,0.30318573951151884,5.260380294671879,0.013385007900568723,5
3,35,anc5,F05_25,days,1.8010321855688989,0.2507126153122161,7.1836520205656464,0.005558255,5
3,35,cc1690,B04_27,days,1.6335287421128413,0.23849951723558563,6.849190979700266,0.006370742,5
3,35,cc1690,C05_27,days,1.6679842997420664,0.24441166296450087,6.824487340378392,0.006436797,5
3,35,cc1690,E05_27,days,1.6472691659145515,0.27180544134479995,6.060471629134537,0.0090145,5
3,35,cc1690,F07_27,days,1.5278422114810573,0.2784590791971406,5.486774630894298,0.011909083,5
3,50,1,F11_28,days,1.3157155992344665,0.12644458032780323,10.405472467254183,0.001894222,5
3,50,10,D05_30,days,1.5397147882521125,0.2500419376491638,6.157826173993663,0.008618269,5
3,50,10,F08_30,days,1.5876761581702241,0.19693903796172918,8.061764567,0.003986875,5
3,50,11,C07_28,days,1.4141788082376296,0.22001644335341194,6.427605076617102,0.007633392,5
3,50,11,D11_28,days,1.4205771373778342,0.23791914521772617,5.970839951017083,0.0094007,5
3,50,15,B02_30,days,1.7960508852155168,0.38755633056023303,4.634296342467767,0.018928741,5
3,50,15,C11_30,days,1.7627785600810248,0.40771860504854124,4.323517588487667,0.022806503,5
3,50,15,E07_30,days,1.6999997076945013,0.3087627146641935,5.505845191001769,0.01179468,5
3,50,15,F02_30,days,1.7185757700988598,0.2822301803358221,6.089269999593766,0.008894844,5
3,50,16,B05_30,days,1.5333629051387772,0.19379297634913023,7.9123760521450865,0.004208469,5
3,50,16,C08_30,days,1.4376771946642182,0.26463742728449946,5.432629879,0.012241902,5
3,50,16,E04_30,days,1.5567155712380503,0.10389816641384697,14.98308993286122,6.452762500263443e-4,5
3,50,16,E11_30,days,1.6513163647143614,0.28925268332988846,5.708905949304744,0.010661203324505878,5
3,50,18,E06_29,days,1.5995622521545338,0.20193227542389847,7.921280779888777,0.00419481,5
3,50,18,E11_29,days,1.6345329473985846,0.21347483126645195,7.656794656782826,0.004626839,5
3,50,19,F03_28,days,1.4440568854822433,0.30936625588277217,4.667790549301015,0.018563508,5
3,50,2,B10_29,days,1.540850004095486,0.2701167665792837,5.7043848984591685,0.01068485,5
3,50,20,B06_30,days,1.6563549575357388,0.19025097492173668,8.706157528060562,0.003189625,5
3,50,20,D08_30,days,1.6595740828749896,0.1989689007914749,8.340871745651702,0.003612499,5
3,50,20,E09_30,days,1.6035788033520637,0.20767385061196153,7.721621179685013,0.004515704,5
3,50,22,B05_29,days,1.4999919920513844,0.27283887702473086,5.4977208835067195,0.011843240630830214,5
3,50,23,B06_28,days,1.6414784002569494,0.23436070842241027,7.004068264285833,0.005976313,5
3,50,23,C10_28,days,1.7079516319082082,0.2903982746481468,5.881411086128529,0.009807945,5
3,50,23,E05_28,days,1.5857301510706603,0.1670826851980204,9.490691086220634,0.002480198,5
3,50,23,F10_28,days,1.5549072512454771,0.19910840200412702,7.809350261438228,0.00437085,5
3,50,24,D02_28,days,1.8069830235584927,0.16220430225211022,11.140167051487591,0.001550026,5
3,50,24,E11_28,days,1.6133969554877008,0.17920950201221755,9.002853851899594,0.002893138,5
3,50,25,C05_28,days,1.5636273720974694,0.1460764382494338,10.704172355486152,0.001743138,5
3,50,25,E03_28,days,1.574821125827553,0.21501335309596778,7.324294529394446,0.005257394,5
3,50,26,C06_29,days,1.5578259203068858,0.2121792707474278,7.342026932316483,0.005220999,5
3,50,26,E02_29,days,1.6205809971313632,0.2026020099017533,7.998839685337884,0.004078288,5
3,50,26,F11_29,days,1.4541702613080445,0.2058438895926986,7.064432489035248,0.005831303,5
3,50,27,B07_29,days,1.597152522067199,0.2829287711185316,5.645069307561089,0.011001548027712256,5
3,50,27,C07_29,days,1.522015119038636,0.29778851300566966,5.111060543190455,0.014491238297510114,5
3,50,27,D11_29,days,1.631670586142476,0.36659286499821014,4.450906555833929,0.021102863661948808,5
3,50,27,G02_29,days,1.304620675209843,0.2690119206635845,4.849676073802504,0.016732173707611826,5
3,50,3,F09_30,days,1.5149507113350118,0.19977070854105342,7.583447656,0.004756976,5
3,50,31,D06_29,days,1.4506431056681999,0.21912101627959896,6.620282848,0.007018933,5
3,50,31,D09_29,days,1.3392591373449905,0.28805623448628115,4.649297522525149,0.018764019610421546,5
3,50,31,F08_29,days,1.4055609212061182,0.21208257582668386,6.627422906984861,0.006997435,5
3,50,32,C04_28,days,1.7639879599282111,0.23575364035546534,7.482336040573966,0.004944414,5
3,50,32,D07_28,days,1.3874190292449713,0.3094217542403884,4.483909131247092,0.020688581,5
3,50,32,D08_28,days,1.448895445202246,0.24099510116425094,6.012136504860931,0.009220121,5
3,50,32,F07_28,days,1.4570339593642352,0.34847866568925734,4.181128151654168,0.024927424,5
3,50,33,C03_28,days,1.654887617137726,0.24976843164396298,6.6256876669535085,0.007002652,5
3,50,33,E08_28,days,1.448930137,0.14330723039712823,10.110656194504095,0.002060849,5
3,50,35,F07_29,days,1.2827866246337802,0.25941761674115493,4.944870902556073,0.015866964838713086,5
3,50,4,B03_29,days,1.8157021925895824,0.22630766760214333,8.023158083099727,0.004042635,5
3,50,4,D04_29,days,1.4174328808779932,0.29730529642260944,4.767600503366614,0.017528040169045578,5
3,50,4,D10_29,days,1.3335047077858435,0.22684087153820226,5.878591008504691,0.00982116,5
3,50,4,F03_29,days,1.2560583188484098,0.20999956922340188,5.981242359179266,0.009354779,5
3,50,5,B09_30,days,1.5280268674413438,0.2501177306345571,6.1092304954338426,0.00881313,5
3,50,5,C04_30,days,1.5714147562408332,0.2607034141090374,6.027595617077726,0.009153693,5
3,50,5,D06_30,days,1.6350864392667488,0.27980341607641845,5.843697200681004,0.009986623,5
3,50,5,E10_30,days,1.6155134339402495,0.26072782005618744,6.1961682247490995,0.008468498,5
3,50,9,C03_29,days,1.4423033574913533,0.3111994780260709,4.634658665367438,0.01892474,5
3,50,9,D05_29,days,1.3079423591187478,0.33715906151352615,3.879303594117626,0.030337585045995492,5
3,50,9,E08_29,days,1.4895224009863637,0.37578226941096815,3.9637910626309294,0.028682289,5
3,50,9,G03_29,days,1.4198863791481922,0.18833965484150647,7.538966662878668,0.004838258,5
3,50,anc2,B06_29,days,1.6717087130858646,0.2781948580056722,6.009128727504301,0.009233119,5
3,50,anc2,C10_29,days,1.5622564792540692,0.3659147565274505,4.269454706008476,0.023583253,5
3,50,anc2,E05_29,days,1.5684734247048613,0.1943863271426199,8.068846444915248,0.003976757,5
3,50,anc2,F10_29,days,1.4452050892318549,0.1674031511902965,8.633081748795814,0.003268764,5
3,50,anc3,B07_30,days,1.373386946702734,0.2805364070944179,4.895574734585177,0.016307541,5
3,50,anc3,C06_30,days,1.4992735038922624,0.2854244673327845,5.252785501896784,0.013438558872579266,5
3,50,anc3,D07_30,days,1.3964806430353107,0.22015133505609413,6.343275831961183,0.007924594,5
