"","population","population.number","nitrate.lvl","well.ID","r.exp"
"288","18",8,10,"E11_5",1.37113151402711
"289","18",8,20,"B11_8",1.07481830169961
"290","18",8,20,"D02_8",1.02432089601074
"291","18",8,20,"E06_8",0.962376487871881
"292","18",8,20,"E11_8",0.843913262960343
"293","18",8,40,"B11_11",1.12600006248198
"294","18",8,40,"D02_11",1.28687053215967
"295","18",8,40,"E06_11",1.13042287514447
"296","18",8,40,"E11_11",1.20620850317095
"297","18",8,60,"B11_14",1.2424566002525
"298","18",8,60,"D02_14",1.21669568565771
"299","18",8,60,"E06_14",1.0608765840896
"300","18",8,60,"E11_14",1.43865641404262
"301","18",8,80,"B11_17",1.51407815338356
"302","18",8,80,"D02_17",1.50220890328819
"303","18",8,80,"E06_17",1.7157211613646
"304","18",8,80,"E11_17",1.46158930193262
"305","18",8,100,"B11_20",1.58900613603181
"306","18",8,100,"D02_20",1.37670127812092
"307","18",8,100,"E06_20",1.66024014458273
"308","18",8,100,"E11_20",1.53269295248273
"309","18",8,400,"B11_23",1.48180213205771
"310","18",8,400,"D02_23",1.90605151043277
"311","18",8,400,"E06_23",1.68616119563043
"312","18",8,400,"E11_23",1.53528760688392
"313","18",8,600,"B11_26",1.45021744213074
"314","18",8,600,"D02_26",1.90060843631453
"315","18",8,600,"E06_26",1.28594504623828
"316","18",8,600,"E11_26",1.43283885038093
"317","18",8,1000,"B11_29",1.2256890151389
"318","18",8,1000,"D02_29",1.57889417954778
"319","18",8,1000,"E06_29",1.59323324744397
"320","18",8,1000,"E11_29",1.40895632295948
"321","19",9,5,"B03_1",0.596778124299164
"322","19",9,5,"D04_1",0.753652497736214
"323","19",9,5,"D10_1",0.742226555246169
"324","19",9,5,"F03_1",0.910136824906184
"325","19",9,10,"B03_4",0.965163965845872
"326","19",9,10,"D04_4",1.04607796364209
"327","19",9,10,"D10_4",0.743220883849782
"328","19",9,10,"F03_4",0.768745630283668
"329","19",9,20,"B03_7",0.888512820601909
"330","19",9,20,"D04_7",0.892749262353437
"331","19",9,20,"D10_7",0.977747233627154
"332","19",9,20,"F03_7",1.1103814727798
"333","19",9,40,"B03_10",0.894046806064543
"334","19",9,40,"D04_10",1.13334391491468
"335","19",9,40,"D10_10",1.08810021844434
"336","19",9,40,"F03_10",0.877865884092871
"337","19",9,60,"B03_13",1.1659277101074
"338","19",9,60,"D04_13",1.34019305707392
"339","19",9,60,"D10_13",1.83187090839461
"340","19",9,60,"F03_13",1.16613087715472
"341","19",9,80,"B03_16",1.48317155301859
"342","19",9,80,"D04_16",1.41382868140982
"343","19",9,80,"D10_16",1.39574646825789
"344","19",9,80,"F03_16",1.60404971194362
"345","19",9,100,"B03_19",1.44257050549935
"346","19",9,100,"D04_19",1.37623270738952
"347","19",9,100,"D10_19",1.58345488068709
"348","19",9,100,"F03_19",1.39828448855586
"349","19",9,400,"B03_22",1.72233575497823
"350","19",9,400,"D04_22",1.46387221094168
"351","19",9,400,"D10_22",1.48201349960014
"352","19",9,400,"F03_22",1.67896260022845
"353","19",9,600,"B03_25",1.56347131550642
"354","19",9,600,"D04_25",1.48978349167801
"355","19",9,600,"D10_25",1.41679980705694
"356","19",9,600,"F03_25",1.05774503158048
