"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"138","Salt stress","Anc 4",35,"b",1.32074851444702,1.00155004317519,3300
"139","Salt stress","Anc 4",35,"c",2.91307188037079,1.00365770547489,3200
"140","Salt stress","Anc 4",35,"deviance",-8.99611638548276,1.00091310569482,6000
"141","Salt stress","Anc 5",36,"a",1.29632130496489,1.00136783652509,4000
"142","Salt stress","Anc 5",36,"b",3.35540099346637,1.00097064272504,6000
"143","Salt stress","Anc 5",36,"c",2.96957630970686,1.0075047206068,6000
"144","Salt stress","Anc 5",36,"deviance",-7.19246812409418,1.00063083902622,6000
"145","Salt stress","cc1690",37,"a",1.22500884281987,1.00083529680691,6000
"146","Salt stress","cc1690",37,"b",3.95794964020212,1.00102388235726,6000
"147","Salt stress","cc1690",37,"c",3.03302929156882,1.00755316809798,6000
"148","Salt stress","cc1690",37,"deviance",-0.521319617079627,1.00090554238499,6000
