"","Sp.id","Sp.name","Study","T.min","T.max","T.opt","r.max","T.br"
"159",160,"Skeletonema marinoiÐdohrnii complex strain FDK033","Kaeriyama et al. (2011)",-113.098105484662,34.9999973816907,31.4372363886559,1.64722004829782,37.493011695344
"160",161,"Skeletonema marinoiÐdohrnii complex strain FDK035","Kaeriyama et al. (2011)",-17.4711742600027,34.9939341170355,26.9910354298844,1.58796943669148,24.1030850960811
"161",162,"Skeletonema marinoiÐdohrnii complex strain FDK039","Kaeriyama et al. (2011)",-43.3069804144818,35.0096876695378,25.4721361462203,1.75090361640603,29.721635537645
"162",163,"Skeletonema menzelii strain DM08080630","Kaeriyama et al. (2011)",1.28653740985145,40.0085552738774,30.1484040314488,2.22127343585896,21.9035119521471
"163",164,"Skeletonema menzelii strain DM08080730","Kaeriyama et al. (2011)",-8.06758913926245,40.0000684672443,35.9711468742996,2.60294025142349,18.6732171860444
"164",165,"Skeletonema menzelii strain FDK221","Kaeriyama et al. (2011)",-6.65764662154297,39.5944248118854,28.4821292139309,1.81018635021053,25.1582598342848
"165",166,"Skeletonema menzelii strain FDK222","Kaeriyama et al. (2011)",-19.4436752776596,39.4887726583231,27.2057371887131,1.74426618011105,28.9741399286463
"166",167,"Skeletonema pseudocostatum strain FDK225","Kaeriyama et al. (2011)",-1e+09,35.0698156271339,27.2293677945434,1.82256151000689,19.1873081792157
"167",168,"Skeletonema tropicum clone 21-L","Hulburt & Guillard (1968)",9.99479411345458,34.0575472386749,29.5455398966668,1.51887907797532,10.6981961236897
"168",169,"Skeletonema tropicum clone fall","Hulburt (1982)",-1.53822792189151,34.5012978708075,32.3311858937795,1.99660933028407,14.5678820492592
"169",170,"Skeletonema tropicum clone S. trop.","Hulburt & Guillard (1968)",10.3837204035657,36.010082567756,28.3301734058966,1.99184821344463,15.8428260910657
"170",171,"Skeletonema tropicum clone spring","Hulburt (1982)",10.9932931377055,34.0650811812276,29.3758206853556,1.50582197268689,10.9696991950675
"171",172,"Skeletonema tropicum strain FDK199","Kaeriyama et al. (2011)",7.19637798420779,34.9341701485739,26.4478808547025,1.30438124062359,17.3314465514691
"172",173,"Skeletonema tropicum strain FDK202","Kaeriyama et al. (2011)",8.4320258261975,34.9922281820434,26.7754221622969,1.34303429351569,16.6869402326671
"173",174,"Skeletonema tropicum strain FDK204","Kaeriyama et al. (2011)",8.18961408414699,34.9866432705647,27.0088056507183,1.70216164373564,16.5214664071994
"174",175,"Skeletonema tropicum strain FDK205","Kaeriyama et al. (2011)",8.36929000490739,35.0241331609039,27.2650547069357,1.61951224732322,16.3660867624977
"175",176,"Skeletonema tropicum strain FDK207","Kaeriyama et al. (2011)",8.77136783551852,34.969030840821,27.0914757902999,1.6912134461467,16.2267165594261
"176",177,"Stellarima microtrias","Fiala & Oriol (1990)",-43.3889317995342,7.99999990831772,3.36014551039956,0.564476714422813,23.5521006963304
"177",178,"Stephanopyxis palmeriana","Schöne (1982)",8.54829083649215,25.7274601648336,20.0446794827949,1.09590839599176,11.0940802341633
"178",179,"Stichococcus (possibly S. cylindricus)","Ryther (1954)",4.51771199381392,31.8080334709088,22.9146853684272,0.359784270892161,17.4885645977027
"179",180,"Synechococcus strain WH8103","Moore et al. (1995)",12.0816532785492,34.4428286140029,26.8107541471916,0.772355234269841,14.610610242993
"180",181,"Synedra sp.","Fiala & Oriol (1990)",-23.9968238744407,7.99999987179379,5.15845705552696,0.378002162431498,15.8105795838282
"181",182,"Tetraselmis sp. clone BT-2","Maddux & Jones (1964)",4.05108561648721,34.0452819695783,25.2669832910208,0.390293666927083,18.252603981554
"182",183,"Thalassionema nitzschioides","Hulburt (1982)",8.8276249286488,34.04016685205,27.2908635813117,1.57785470856596,15.0730536862204
"183",184,"Thalassionema nitzschioides","Hulburt (1982)",-1e+09,27.3351226766213,19.1450102973148,1.08652426785975,20.0630547072278
"184",185,"Thalassiosira nordenskioeldii","Suzuki & Takahashi (1995)",-15.2095267469445,20.0018618116437,13.0356846505539,0.982727349688449,18.2701015889511
"185",186,"Thalassiosira nordenskioeldii clone TN-2","Durbin (1974)",-1e+09,15.5161016738818,10.5718176677751,1.1440579386807,12.1257576347967
"186",187,"Thalassiosira pseudonana clone 3H, NEPCC 58","Thompson (1992)",0.00796279713868723,29.232426281877,24.0553523740162,1.86155608279077,14.6658638368986
"187",188,"Thalassiosira pseudonana clone 5A","Guillard & Ryther (1962)",0.828415002050454,28.8278444780069,21.7440149755837,1.95417388217592,15.9406969795175
"188",189,"Thalassiosira rotula clone A8","Krawiec (1982)",-2.16217580225814,29.8264931115447,20.7405063574044,1.04667947624093,19.2837917878899
