population,population.number,temperature,well.ID,r.log,r.log.cln,r.exp.ln,r.exp.log,r.40.ln.early,r.40.ln.full
20,11,16,E09_26,2.0617190685530065,2.2267921520665603,0.8950868271989162,1.7925270051108464,NA,0.5863957350090894
20,11,22,B06_41,0.7670727680843804,0.7647282429901755,1.931124677200316,3.452292871595154,NA,0.6109807420219325
20,11,22,D03_41,0.9451273274690232,0.9627414383949866,1.8214783368446188,4.221162845131266,NA,0.6257690389043526
20,11,22,D08_41,0.843854154304674,0.8527286818966877,1.852241531614368,3.8358835042308543,NA,0.5841151175231261
20,11,22,E09_41,0.7349635536272403,0.7349613175847083,2.039701401099583,4.346399743544854,NA,0.5728615640259893
20,11,28,B06_56,1.225278210124285,1.1746240623774487,2.8967358633296896,4.8332635523967555,NA,0.4938673746807331
20,11,28,D03_56,0.9677346639069974,0.9900416651764877,3.317163747424645,5.5457256649945625,NA,0.4570560666478299
20,11,28,D08_56,2.0599942101863196,2.3508902779802066,3.2440796016361153,3.8417994346221995,NA,0.38102423131127017
20,11,28,E09_56,1.6534376395289376,1.653439105233613,2.769666882952389,5.681790066370731,NA,0.43336129507251925
20,11,34,B06_71,2.0476327868691335,2.047632487086405,3.706492315223713,10.762774706060009,NA,0.6471656257251268
20,11,34,D03_71,2.3244489600430365,2.3057789980634764,3.068207820849025,23.341098389969606,NA,0.6651274563316917
20,11,34,D08_71,1.4067022741386526,2.2403959546016403,3.6515255520283585,23.763611493335613,NA,0.7033303399044496
20,11,34,E09_71,1.0294739773536024,1.1171033026011585,3.7432039130423984,7.391366584699167,NA,0.7055728103369454
20,11,40,B06_86,-6.0151071518981105,-5.763815363038519,0.21520870312456533,NA,2.8227171598043768,-0.6220389354969758
20,11,40,D03_86,-6.035394876845484,-5.2075847167237885,-0.8023244359204809,NA,2.7969143505750145,-0.7068926802952847
20,11,40,D08_86,-8.980318207842032,-4.807523674498149,-0.47057724732931294,NA,2.7677208982537103,-0.5845389059008904
20,11,40,E09_86,-7.151462160282637,-6.121380597314504,-0.5546812524401376,NA,2.331996878707816,-0.8156071810687944
21,12,10,C02_6,0.8630863386125498,0.8630857975550208,0.4572322247931174,0.5235645713471198,NA,0.3829595559825616
21,12,10,C09_6,0.8347358480051776,0.834736667558443,0.47175999304709476,0.4839395093984745,NA,0.3782810042690644
21,12,10,E09_6,0.7931280801113426,0.7931280914589706,0.47824924423801857,0.5432988169900845,NA,0.38384823479285196
21,12,10,F04_6,0.32026001429356443,0.3202600115589967,0.36269206289817263,0.888581452248262,NA,0.34546561823524896
21,12,16,C02_21,1.0925956749202912,1.2009287725500317,1.1165191039269937,1.5433831570664256,NA,0.5819346804227622
21,12,16,C09_21,0.9697114699676544,1.0765295523317953,1.0359426532111002,1.3507891566460408,NA,0.5598771092862251
21,12,16,E09_21,1.1224392003970232,1.1224388175284394,1.0553761541874283,1.4417218598907946,NA,0.5867785733737858
21,12,16,F04_21,1.0261661794684238,1.0975946889811494,1.0610370357701022,1.5643553517686504,NA,0.5511918009505338
21,12,22,C02_36,1.4388876691682904,2.048920784660455,2.5444345804785233,3.4394984164579836,NA,0.4879363445993376
21,12,22,C09_36,1.1302307755001673,1.1302210646977306,2.5423307501200525,3.891352552353498,NA,0.5119853990576659
21,12,22,E09_36,1.009341682185766,1.0093422056737162,2.1304909812479864,5.5943046076535206,NA,0.47583816850455174
21,12,22,F04_36,0.9363273748820157,0.9363282504840735,2.238078391519316,3.940270662326126,NA,0.5136899837519326
21,12,28,C02_51,0.7972320952013301,0.7972360310688842,3.9845364974711726,4.559529915214373,NA,0.3709747298734028
21,12,28,C09_51,0.9817771858149512,0.9817771980286165,3.90655219677349,4.291994208053167,NA,0.3890893521619832
21,12,28,E09_51,0.8575872852207385,0.8575933156430051,3.9550400106444896,4.825097547569539,NA,0.4007559088401434
21,12,28,F04_51,0.7722087786608329,0.7722078637517755,3.712352272975273,3.924259978759864,NA,0.40598252325810125
21,12,34,C02_66,1.2826713840128094,1.1707986046409125,4.448102008554257,9.89457328766237,NA,0.5684993146952017
21,12,34,C09_66,1.2513403280106583,1.141750212743471,4.72602907196821,6.750260363834353,NA,0.5988690628912968
21,12,34,E09_66,1.2358753144905177,1.1575088405445064,4.1192398360923885,6.960644435030238,NA,0.6003248493352951
21,12,34,F04_66,1.1822497683987525,1.0934384316476773,4.589977147395327,6.377893978399563,NA,0.611595554805383
21,12,40,C02_81,-4.605818040200819,-3.9322528958549046,-1.2980422933612878,NA,3.4362140479379724,-1.0007621831347453
21,12,40,C09_81,-4.633835384642868,-4.237796683815527,-1.050688815276069,NA,3.3540805831083738,-0.9158025446810898
21,12,40,E09_81,-4.368030263358418,-3.2320519758009545,-0.8145830768539987,NA,3.3989604140953715,-0.8775599729950183
21,12,40,F04_81,-4.856980464190613,-4.691322265821765,-0.9529314940724114,NA,3.40549369766043,-0.7870385311020234
22,13,10,B05_6,3.1563398498895885,3.1563399342638316,0.49844767648785576,0.8331906226196569,NA,0.4195516854451817
22,13,10,D03_6,2.6389905273411243,2.6389537503776928,0.5062479477475254,0.7614828534924694,NA,0.41229797051960676
22,13,10,E10_6,1.6866863843473334,1.6866863098872305,0.4770552986811519,0.7277719267350359,NA,0.4033181800518387
22,13,10,F06_6,2.890020309547404,2.890084171811964,0.5749115392641154,0.7273122498946218,NA,0.4364728519416202
22,13,16,B05_21,1.1594914791568973,1.1594913716121487,0.9521788178706602,1.2160658656370187,NA,0.6421992928982363
22,13,16,D03_21,1.720225103064812,1.7202251086884985,0.5245279696444997,1.0824183692775533,NA,0.6172748527357106
22,13,16,E10_21,1.568681493909358,1.5686814844538486,0.8105926312637755,1.1294321836580703,NA,0.595581515533816
22,13,16,F06_21,1.591373096621568,1.592495649628435,0.8204327688827763,1.4453990233976912,NA,0.6051890588511503
22,13,22,B05_36,0.7599839998702876,0.7599838774643214,2.39678254375276,5.992024478452389,NA,0.5871561269832268
22,13,22,D03_36,0.8103987960603959,0.827780477966874,2.4398105597842026,3.813313052914259,NA,0.6085226931339829
22,13,22,E10_36,0.9410806929027407,0.9474037939842234,1.9213383977220595,2.8389206180064472,NA,0.5654632412221562
22,13,22,F06_36,0.8562630222948547,0.8562628878916833,2.0666414134490063,3.6065288243038296,NA,0.6144846246613233
22,13,28,B05_51,4.192925666530261,3.67783406199542,3.2948911869758017,6.054567045254481,NA,0.36919625691066804
22,13,28,D03_51,0.833279145058888,0.8332802038055346,3.3379774659210275,3.9072275041043034,NA,0.5227738439825398
22,13,28,E10_51,1.0546847842140843,1.0546859887028857,3.6339695860984245,4.235720745100784,NA,0.48301478174289736
22,13,28,F06_51,0.9309066302848257,0.9309076043323312,3.349750085189742,3.710971126410914,NA,0.5160908555507742
22,13,34,B05_66,1.1385908119867416,1.1385908475949362,5.035311104518335,5.872818653525809,NA,0.7053038769715162
22,13,34,D03_66,1.156892972775082,1.1712837639701479,4.246249621246611,6.132346534668048,NA,0.7573786085087948
22,13,34,E10_66,1.1048537116462949,1.1048536833703055,4.461335475757245,4.821645700379169,NA,0.6442970237365921
22,13,34,F06_66,1.0279134348206576,1.0528018097165257,4.033537004243618,5.472460123250436,NA,0.7157379585386787
22,13,40,B05_81,-7.013952027057061,-6.866737430538552,0.4123300749818428,NA,2.373569563579799,-0.4866669227007571
22,13,40,D03_81,-7.676758588026815,-7.61357064485654,-0.28057546872670547,NA,1.941786335887493,-0.5935288686233123
22,13,40,E10_81,8.587717550557896,-0.8266497230337562,-0.44037095872006266,NA,2.792866060929535,-0.4617407897498963
22,13,40,F06_81,-7.740216478213324,-7.368318063965068,0.18278343395907046,NA,1.9888918744892345,-0.47734450420768176
23,14,10,B06_1,0.2984458281834553,0.2984457847518655,0.2840981082641352,0.7240366642231783,NA,0.2843666045618249
23,14,10,C10_1,0.837719023217258,0.8543903033362855,0.45711816564949037,0.5742686899851872,NA,0.4086890746284182
23,14,10,E05_1,0.41150048074633727,0.4115003087503975,0.34881304818043185,0.8882960583291307,NA,0.31403120150780306
23,14,10,F10_1,0.39173405184281934,0.3990395531623065,0.3269834409327784,0.3843015930981017,NA,0.35673039832617254
23,14,16,B06_16,1.0752951092696499,1.0752951005223343,1.4597517707576406,1.7970385805946094,NA,0.6255336923097673
23,14,16,C10_16,1.050391651324165,1.0503946139511473,1.7143809411781057,2.2234433828083455,NA,0.678495674613772
23,14,16,E05_16,1.1458757850658128,1.2208594420100631,1.2808945510774987,1.9994848246168508,NA,0.6364440463546848
23,14,16,F10_16,1.1656232406750267,1.1656231638002694,1.2893210474143924,1.8172665857095518,NA,0.6257537654250908
23,14,22,B06_31,0.807037861201098,0.807037979657637,2.342348535211079,5.10975139736012,NA,0.6195025810132003
23,14,22,C10_31,0.9171319474437223,0.9171319620190549,2.2871570281014857,4.0647785776353675,NA,0.5883641368248577
23,14,22,E05_31,0.8504921148466351,0.8504919672119401,2.4469754538979416,5.726582068758146,NA,0.6111335108212508
23,14,22,F10_31,0.8710113899540498,0.8306564179808432,2.5464858349000754,5.734885977464337,NA,0.6036791134800152
23,14,28,B06_46,1.881420751357994,1.3783146449016104,3.544493352012595,11.56382631724473,NA,0.004483616871994492
23,14,28,C10_46,2.1163170209723994,1.5473757286510004,3.65428831755749,9.892983020150968,NA,-0.024582237439053793
23,14,28,E05_46,1.4854481790194936,1.2807375489706532,2.9630827882603517,26.755609983264655,NA,0.3510436069858097
23,14,28,F10_46,3.9192420724943816e-5,5.244763760457967e-5,3.375100302897781,36.76280417738454,NA,0.01680549126212649
23,14,34,B06_61,1.7258981987835766,1.8555292406134192,3.6458829904520864,12.14860124705239,NA,0.5429534346529481
23,14,34,C10_61,-3.2190074476817476,-6.398009743020913,4.98362725732493,6.90418183669058,NA,-0.5642354317913865
23,14,34,E05_61,1.1762762600868968,1.1762763364916355,3.6767686914516413,9.935061693069407,NA,0.5656989868226888
23,14,34,F10_61,2.560559951091899,2.040987913610301,3.541729620209331,36.020062893698174,NA,0.32606555223880457
23,14,40,B06_76,-6.379041219179482,-4.98060469871839,-0.15980751961053402,NA,2.586843921203483,-0.6803703609271002
23,14,40,C10_76,-9.906097946216853,-5.303721498502733,-0.6425961439209076,NA,2.197297709129417,-0.6637217046129571
23,14,40,E05_76,-8.420941841575496,-8.674199809866932,0.7928313909767634,NA,1.5488506473511894,-0.4249729294202266
23,14,40,F10_76,-7.92885107993349,-5.480123320868265,-5.558299942259372,NA,2.1762726423251118,-2.170621561048988
24,15,10,B11_1,0.8864139553591767,0.8898231112724696,0.2845300874428513,0.5327540670312455,NA,0.4884698690835498
24,15,10,D02_1,0.46622122846834474,0.46622122714651365,0.40665098356788726,0.44877404911652213,NA,0.43264054047680356
24,15,10,E06_1,0.575450506354626,0.5754505037745204,0.2676909668459225,0.28753264034450976,NA,0.3709082287263033
24,15,10,E11_1,0.6646274374078478,0.6728295770336418,0.28409027686098737,0.39435394315295447,NA,0.41706671737166345
24,15,16,B11_16,1.2679261646894282,1.2679258956373574,0.9361478764151384,1.5834425063155642,NA,0.6795285531296439
24,15,16,D02_16,1.8354248893104332,1.8427566388967822,0.9686427348874957,1.1381679018381448,NA,0.6642076411788425
24,15,16,E06_16,1.078669371964209,1.2748204047646805,1.0814924774514445,1.5699365842984139,NA,0.6602307489846561
24,15,16,E11_16,1.2329599179165125,1.2329595368965434,0.8564491577542617,1.835890822872007,NA,0.6882735221217354
24,15,22,B11_31,1.2054644963174774,1.2054642048146582,2.3710134046659714,3.7647973933870063,NA,0.6030469598271303
24,15,22,D02_31,0.853291052115451,0.9251447305939521,2.1481310862806486,2.8559550331851473,NA,0.609679767473212
24,15,22,E06_31,0.9786773266299085,0.9900674113101064,1.820608534583089,2.2287423195671527,NA,0.6233176486681853
24,15,22,E11_31,1.0455100504317927,1.0455100801426582,2.1711191157825787,2.6831340433994737,NA,0.6173102350168708
24,15,28,B11_46,-0.13595653024452875,1.9741664453163925,2.707213746002533,3.196789747295531,NA,0.14223355562114035
24,15,28,D02_46,1.2679141851971487,1.2679174062252638,3.132627295979479,4.426813702766129,NA,0.43231872469743254
24,15,28,E06_46,1.4938339194537447,1.5755558908627407,2.9207649593025047,4.837425660721067,NA,0.4827516176719845
24,15,28,E11_46,6.416326555686658e-5,-0.11650973741572426,2.4746485069290967,2.941833615075031,NA,0.14219651016212562
24,15,34,B11_61,2.333428370720889,1.9460859653522988,4.308911978439124,5.603016881315563,NA,0.46262036875962564
24,15,34,D02_61,1.5156945466581235,1.5156951934279141,4.326591834837311,7.589657846506082,NA,0.6111353266890595
24,15,34,E06_61,1.574690718812064,1.5746920617954339,3.943979570186796,6.9460837459174165,NA,0.6467609234320163
24,15,34,E11_61,2.3512476332538745,1.9743209603569736,3.607080770260981,8.518464384143215,NA,0.41382432570965966
24,15,40,B11_76,-6.913703811725346,-4.973524107162074,0.022937668598809517,NA,3.156278652481522,-0.48571703753440687
24,15,40,D02_76,8.193600121206616,6.106622814054876,-0.25144708591226894,NA,4.244695288621059,-0.2538600691374333
24,15,40,E06_76,-6.8154557109883624,-5.3173217816764575,-0.15980751961053402,NA,2.3585428418970937,-0.4276492386841558
24,15,40,E11_76,-5.674398518550963,-5.707082319174811,-0.02293766859880994,NA,2.865904452564025,-0.4487776794127624
25,16,10,B02_1,0.6742429606385507,0.9129828544352713,0.2647544367644715,0.3322941928737517,NA,0.22125362945033025
25,16,10,C05_1,0.7009708402636053,0.7009735373171977,0.3254561086266797,0.3546463607738102,NA,0.25893582753291033
25,16,10,E03_1,0.5586185956420566,0.5586188791390047,0.29866552137351443,0.33512501381123827,NA,0.2518769564914401
25,16,10,F02_1,0.30548862757351475,0.3054886134629159,0.2198532830163943,0.3838252174745685,NA,0.2019468923273349
25,16,16,B02_16,1.2138568818360547,1.457997979796594,1.0078378111108193,1.6546117954944566,NA,0.6970685716252498
25,16,16,C05_16,1.5529595060912,1.542256748790834,0.8724504856122531,1.9158278640462394,NA,0.6699642534092514
25,16,16,E03_16,1.4290632249362398,1.4290635160194471,1.040051484325616,1.6058661009909105,NA,0.6781865005352482
25,16,16,F02_16,1.389621717535536,1.3896214987413709,1.1174809902577767,1.6643289389262075,NA,0.6749662277974239
25,16,22,B02_31,0.5679910284827319,0.5989475162691056,2.600792442667008,3.1705090616608738,NA,0.6010032719934942
25,16,22,C05_31,0.9233078504512205,0.9233047790009699,2.424821342899285,3.5146060318527366,NA,0.6176171084804196
25,16,22,E03_31,0.9658934920965897,0.9658953305909601,2.408056737042086,3.0661950090839194,NA,0.5915066143593956
25,16,22,F02_31,1.1922284231537803,1.192227122314421,2.0899978347806316,2.5484211856008447,NA,0.5852619991666052
25,16,28,B02_46,1.9871096112981423,1.9871097130452837,3.4817376699331817,9.20924690608806,NA,0.34257887737110415
25,16,28,C05_46,1.9488491157199792,1.7387373987105206,3.7739162500188765,5.112929031993433,NA,0.36047318505451936
25,16,28,E03_46,1.8004694221985384,1.6815940686951776,3.2579912886146065,3.9430753566741172,NA,0.40863203961788974
25,16,28,F02_46,1.7640184973404642,1.8199988029178507,3.0692609990146917,4.043011369302061,NA,0.42952782628361635
25,16,34,B02_61,2.326787099339899,2.3267867505616735,4.26359576574283,6.750071284699152,NA,0.5181368216704629
25,16,34,C05_61,1.7511788835044968,1.7511788559689996,3.5682041607019137,6.67810937290066,NA,0.6231870358967522
25,16,34,E03_61,1.49421828153899,1.494217740218784,3.45758613626531,7.537056993320668,NA,0.6392153595900513
25,16,34,F02_61,1.5648872249032566,1.5648872412270847,3.8074683874343003,8.546397696881924,NA,0.6204907517701506
25,16,40,B02_76,-3.238833883825356,-3.407412736955511,-0.4173411465549049,NA,3.3065088825958155,-0.8286931187928203
25,16,40,C05_76,-4.684720259203651,-3.9331421583234834,-0.15980751961053402,NA,3.2666978784037446,-0.6414544411149379
25,16,40,E03_76,-4.237534484601332,-3.614342195401164,0.407953909388576,NA,3.6311832514777604,-0.5417812568769801
25,16,40,F02_76,-5.163408465442183,-5.582391158899939,0.642411108532558,NA,2.76646804841322,-0.737867298686296
26,17,10,B09_6,0.6766532716695761,0.67665327026303,0.2222247218748711,0.28089647928947176,NA,0.36971253435592655
26,17,10,C06_6,0.5764397564169544,0.5786802201888985,0.3872837585594661,0.49207008036646244,NA,0.46113352023061727
26,17,10,E02_6,0.4676735783408559,0.47450928743895643,0.28850285076818455,0.39402569458257,NA,0.3674911295066685
26,17,10,F11_6,0.414626010363548,0.4146260109871793,0.26217656963096125,0.30255980121695825,NA,0.32500828041318663
26,17,16,B09_21,1.5907850575632134,1.590785057136478,0.47106199760083006,-1.354077552890475,NA,0.5934513383509289
26,17,16,C06_21,1.1960355104181246,1.1960328469561192,0.6659050978965593,1.6669253099813732,NA,0.6534295753564877
26,17,16,E02_21,2.1390111149544024,2.22761447125266,0.6146272586840109,-1.8835342290506096,NA,0.6212973747167603
26,17,16,F11_21,1.3726154840450646,1.3726154816050766,0.7424321877568901,1.4864012571456586,NA,0.5950309475143183
26,17,22,B09_36,0.9268541391204038,0.9268542504737789,2.31053629158779,4.113897604024199,NA,0.634947844280733
26,17,22,C06_36,0.8167954721020072,0.8167953536225139,2.1770843864685485,3.6511378259280614,NA,0.6037298244010784
26,17,22,E02_36,0.7959515497613535,0.793936862034597,1.9248200851914783,2.8780256733959884,NA,0.6016601162025248
26,17,22,F11_36,1.0276370919595914,1.0919679565425873,2.029543091135016,3.4326425448438433,NA,0.6002316072801058
26,17,28,B09_51,1.0296032928951084,1.0296044248103329,3.2466063032684667,6.074330763213503,NA,0.4814842017879261
26,17,28,C06_51,0.9818533257860071,0.9818533368957444,3.216109278105443,4.326099018227404,NA,0.46781769138926593
26,17,28,E02_51,0.9097303387191338,0.9097292666832673,3.4270272389398246,5.2149740780302,NA,0.4973914267906108
26,17,28,F11_51,1.0407395599262004,1.053467600931241,3.1157524999707302,4.469981407791852,NA,0.4501701321690687
26,17,34,B09_66,1.388372212193336,1.2303688361459848,4.082388514495526,8.394545923642497,NA,0.7341351527997824
26,17,34,C06_66,1.1975538336598637,1.3196791180639078,3.9437347204560194,6.046711240459547,NA,0.6331985649706315
26,17,34,E02_66,1.417532880073769,1.4175326622990398,3.8569817232862715,4.126340033723259,NA,0.7127078687589004
26,17,34,F11_66,1.3428169297772459,1.1401632114375133,3.8630737141507425,5.6542876631364445,NA,0.6586786875096604
26,17,40,B09_81,-6.835072647377135,-6.995386726152965,0.22519176844317101,NA,2.169179519953568,-0.5239592757074273
26,17,40,C06_81,-6.884448875991525,-5.1209526616945285,-0.30673857451797704,NA,2.4636432643185757,-0.45487097072246224
26,17,40,E02_81,-8.231919736406768,-8.606115634754579,0.7928237120823817,NA,1.4026176154216068,-0.4876479875259769
26,17,40,F11_81,-7.266749304970732,-6.699242718415502,-0.15979548999335738,NA,2.122121814383533,-0.6407544320609609
27,18,10,B07_6,0.7318593132299157,0.7318593131379343,0.3169691368635389,0.43326970409433824,NA,0.4536761059576865
27,18,10,C07_6,0.5497815045367361,0.5497815005148611,0.3310658809993439,0.40658447290684024,NA,0.4107906673498345
27,18,10,D11_6,0.48099087545177366,0.4809908778554832,0.29985664666313255,0.3772246272931106,NA,0.3727717026280671
27,18,10,G02_6,0.6221576580747288,0.6221576554237678,0.4983763718563909,0.6160771894963712,NA,0.5361371607385866
27,18,16,B07_21,2.4126612163981376,2.4553942565397446,0.4401878631649055,0.5736907474060633,NA,0.6682386985033351
27,18,16,C07_21,2.0001264812572908,2.0057684452329982,0.28277745299325147,6.88140048088879e-5,NA,0.6707329720188908
27,18,16,D11_21,1.7179099240727318,1.7179099249216427,0.22786275248211638,0.3074961916623415,NA,0.6643540596470876
27,18,16,G02_21,2.3298731213253223,2.337869246614409,0.3573905193333849,1.4468567770808448e-4,NA,0.6794330426829489
27,18,22,B07_36,0.9417092472237091,1.0149523533537057,2.040398012353875,2.359206872796663,NA,0.6930938556463055
27,18,22,C07_36,0.8712126151914542,0.9649922513763218,2.3033188150083626,3.09375289117728,NA,0.6765376250574304
27,18,22,D11_36,0.9787355616641972,0.9787360192606994,2.101867568761346,3.197759768454132,NA,0.698396140076232
27,18,22,G02_36,0.9418250004943024,1.0534669182198342,1.9193857513354253,3.2355713742282086,NA,0.6646943622723235
27,18,28,B07_51,0.7839968582180552,0.7522701706805446,3.0180427458101224,3.164114150327548,NA,0.5225253883543723
27,18,28,C07_51,0.7614470106790202,0.7614470368617582,2.86761892183087,3.238469613963705,NA,0.5478118822759158
27,18,28,D11_51,1.1374367759377826,1.1374367696260939,2.8779660433092946,3.233991397737362,NA,0.5900545367810182
27,18,28,G02_51,0.7301070317467876,0.7468485805844871,2.2348372556608624,2.544840707382421,NA,0.4984393838882042
27,18,34,B07_66,1.2077264546792459,1.2077265149524445,2.1618026923769142,3.04299252001153,NA,0.8813057990376767
27,18,34,C07_66,1.1150981442950958,1.1150982480206049,2.4365827115427563,3.733793163274193,NA,0.8966079520662384
27,18,34,D11_66,0.8341185301382206,0.8727466265833674,3.0612105752446612,5.565900577321914,NA,0.7066011343003413
27,18,34,G02_66,0.7851557545129523,0.7851557573962882,3.3693999318169134,3.5821149951760978,NA,0.7165481196952718
27,18,40,B07_81,-11.604705239340001,-11.411963233171893,-0.08775949640950415,NA,0.4874547251375213,-0.6320542900979593
27,18,40,C07_81,-3.890157588212175,-3.890244351862788,0.1285794444295793,NA,0.8566093651683779,-0.3908529156301167
27,18,40,D11_81,-1.0123463747903574,-1.01236942562342,-0.1009671965931929,NA,1.4625623500837739,-0.22318823159224951
27,18,40,G02_81,-8.484364557747979,-8.549893568875179,-0.49559595005535806,NA,1.5760025971472824,-0.5224286045014976
28,19,10,B02_6,1.0384046070968405,1.0384023066875216,0.46613837537126185,0.7706441617917862,NA,0.4547394226814047
28,19,10,C05_6,0.5823235294118059,0.5823235221474421,0.47044014201932993,0.7543406897107673,NA,0.40465109345152084
28,19,10,E03_6,0.4355854610852712,0.4415422983087822,0.2786668660554631,0.38065221360920676,NA,0.34643740766088865
28,19,10,F02_6,0.4777153396153901,0.4777153405785648,0.36245319385069025,0.4069650238273684,NA,0.4076692676350411
28,19,16,B02_21,0.7882774908104099,0.8436693242373033,0.9968852231674595,1.2878443343146937,NA,0.4947556358561051
28,19,16,C05_21,1.219274554441636,1.19272076767092,1.0964993592599175,1.6180576755475735,NA,0.5834135074780651
28,19,16,E03_21,1.2119727643149762,1.2119735098015805,0.9245251686387921,1.621480368710001,NA,0.5936415864079528
28,19,16,F02_21,1.136129993596501,1.3295759364959223,0.9048559360793778,1.5785618643636627,NA,0.5849482408248577
28,19,22,B02_36,0.8712392945299298,0.8226607938796294,2.1313068353647853,4.217798355216093,NA,0.5876039265231818
28,19,22,C05_36,1.2344784218953353,1.2344784015028,2.0783626521536536,2.834072452715909,NA,0.5649787116871485
28,19,22,E03_36,1.2265740851588058,1.2265739590353064,2.0374748465422114,3.7822374814599726,NA,0.6047766950270009
28,19,22,F02_36,1.366204626023888,1.3662037264035913,2.129327885493738,3.2578637083837325,NA,0.5886756632763515
28,19,28,B02_51,1.2824591584816987,1.2824591643777439,4.139110321366174,4.7337117160861135,NA,0.5093673855607763
28,19,28,C05_51,0.9473549576396909,0.9473549567705613,3.470802076431429,4.005935020009365,NA,0.4724880552918164
28,19,28,E03_51,0.8286289540699295,0.828628933635594,3.926836859656192,4.686357538368036,NA,0.4773315480717499
28,19,28,F02_51,1.0125212756346125,1.0125212830599424,3.918973434652569,4.534964627545849,NA,0.4633066737505518
28,19,34,B02_66,1.4371651145069049,1.5079450989463032,5.018009438207794,5.041757678661764,NA,0.6061548612402579
28,19,34,C05_66,1.2816684946502828,1.2816675655650083,4.324617139282257,6.67097066388256,NA,0.6285110314109612
28,19,34,E03_66,1.2197275025974825,1.2197272185428627,4.399132703861318,5.700349528457729,NA,0.6169407858111383
28,19,34,F02_66,1.122404927594544,1.1224069574391853,4.30500052792225,5.82311410023445,NA,0.574916391040286
28,19,40,B02_81,-2.408399926002604,-2.9253408010256496,-0.5643260992789688,NA,4.312353395048233,-0.8514602185076755
28,19,40,C05_81,-6.703421998738175,-6.4988824678700565,-0.44042388814634326,NA,2.518385151382058,-0.5672667135071602
28,19,40,E03_81,-4.160864990555672,-2.9436433181587494,-0.6332749447703159,NA,4.2369469825034,-0.8009756628624141
28,19,40,F02_81,-2.775335850516748,-2.847337001721667,0.15979548999335702,NA,4.6027897294220335,-0.6714466001008466
29,20,10,B10_11,0.4995633875321425,0.49956344736272085,0.3917169789959379,0.47847135205758323,NA,0.4119690518909484
29,20,10,D02_11,0.5898604831118296,0.589860588126469,0.3835071841964636,0.5066690265645335,NA,0.38971993135786415
29,20,10,E06_11,0.5413259542588569,0.5624577272599656,0.3874259839073892,0.45555704688200227,NA,0.3752891758272488
29,20,10,F04_11,0.5552380456580154,0.5813972229375909,0.3880418247057061,0.47309386534932624,NA,0.3851453901253455
29,20,16,B10_26,0.7354456938710769,0.8104237767539011,1.1548312545294332,1.4954029723472821,NA,0.5664755819349879
29,20,16,D02_26,0.6693599306806866,0.7492555779548558,1.0848710914998336,1.258395999742391,NA,0.5444167378515984
29,20,16,E06_26,0.7699054737684075,0.848535412053319,1.2829934959262135,1.840868031260833,NA,0.5150457346622853
29,20,16,F04_26,0.7386427445751885,0.913143744715217,0.8147351897729576,0.9033572305222896,NA,0.567995464754962
29,20,22,B10_41,0.8400388892682609,0.840038055789329,1.958914745590888,3.2552324049042465,NA,0.6334789423608254
29,20,22,D02_41,0.9386273470497151,0.9386323670458356,2.0428204238018033,2.6141407678856154,NA,0.633342770567742
29,20,22,E06_41,0.9635320711341345,1.0266155755880622,1.860766951789573,2.4190349238302065,NA,0.600301584772126
29,20,22,F04_41,0.953925713843824,0.9539268500640585,1.7951975428825317,2.1749019901256417,NA,0.6874078479574209
29,20,28,B10_56,1.9862244015646504,2.386761097452772,2.972083098611718,3.264989264796723,NA,0.45263745102278546
29,20,28,D02_56,1.7602566661473533,1.5028707350030226,3.239154700419376,4.290579247856663,NA,0.4288732350050028
29,20,28,E06_56,1.9167423070271647,1.902245676425771,3.346363326623861,4.612154787764403,NA,0.39584688098203935
29,20,28,F04_56,1.7455098215092095,1.6988674654047364,3.4415406069112384,5.073040601858191,NA,0.37740929784336386
29,20,34,B10_71,1.2259045867745235,1.2259045769982715,4.097241430051196,5.070370980173293,NA,0.6492501061947283
29,20,34,D02_71,1.179684674992094,1.1796829825192956,4.189078598788291,4.931489007984578,NA,0.6300310955767958
29,20,34,E06_71,1.081821235101351,0.9989678945387602,4.027757794888567,5.552017259223912,NA,0.6359666032968718
29,20,34,F04_71,1.1393610512647148,1.4093678162849665,3.9661007858285298,4.10289220391676,NA,0.646984955106125
29,20,40,B10_86,-3.3983442942988678,-3.698794168359461,-0.48591281617934856,NA,3.960451344095635,-0.7640069002308532
29,20,40,D02_86,9.863025712339276,9.609235749227404,-1.3343052731428586,NA,3.8789458321255808,-0.7488082862101308
29,20,40,E06_86,9.989046899226715,9.260606233931153,-1.1621075752133416,NA,2.961407971296974,-0.6032911635931217
29,20,40,F04_86,9.212563573043411,11.115549439902319,-1.0276638458537937,NA,2.671994548787453,-0.5420121542838536
3,21,10,B03_11,0.9750015888091976,0.9849381455836892,0.4960803271316382,0.6475948598178168,NA,0.4412751553623276
3,21,10,C10_11,0.7725513880229355,0.7725519349882818,0.43246975359369405,0.5497327662389324,NA,0.394394227763551
3,21,10,D09_11,0.8067513516813887,0.8242456345571385,0.44988299216530453,0.5789574195078536,NA,0.4117536865852966
3,21,10,F09_11,1.2235191689692946,1.22351935613782,0.4697498139619013,0.6381602488120047,NA,0.3995934350699858
3,21,16,B03_26,1.0429072756798923,1.1989431790087846,1.092269898637108,1.5939840816931394,NA,0.5240052049715574
3,21,16,C10_26,1.0686705733790707,1.0686704668230396,1.0285745478934933,1.8447440058175117,NA,0.5214981027247053
