"","population","rep.ID","T.min","T.opt","T.max","T.µ.max","T.br","T.br.min","T.br.max","T.a","T.b","T.tmax","T.d.t","I.µ.max","I.comp","I.K.s","N.µ.max","N.comp","N.K.s","P.µ.max","P.comp","P.K.s","S.µ.max","S.c","S.b","mean.N.µg.l","mean.P.µg.l","chl.a","chl.b","luthein","pig.PC","bio.vol","Anc","Evol"
"55","28","28.C05",5.73522854355106,33.5517574945955,40.1486848530149,3.94270003240627,17.1764288951929,21.5718511064899,38.7482800016828,0.0566133599236755,-1.37745085551119,40.8573025165673,3.8010614701652,1.83034831245054,0.0793272588957741,28.2330497358991,1.74513869662747,0.357600879736703,5.90884380108434,1.4398572438764,2.09161851777681,0.748385850550737,1.13376351456684,3.38583871892118,2.57820598044776,330.25,77.285,15.2657,6.5307,1.2002,0.606932764173452,381.8761014,"anc5","P"
"56","9","9.D05",5.15102600224678,33.2393027440084,40.11071093288,4.03025583925332,17.5343494561662,21.0866362559944,38.6209857121606,0.0584798336714627,-1.34499478747085,40.827457181813,4.07388810894652,1.77523874676231,0.087765288049858,24.7304288525373,1.62792912817305,0.215552207655264,8.79352372477797,1.63509569520512,0.810391587876768,2.35202214857203,1.61422398706637,6.10901207561996,0.303648686200103,266.495,45.585,8.9004,3.7189,0.8039,-1.38998932358702,434.7005801,"cc1690","BS"
"57","anc2","anc2.E05",3.62439666355863,34.7191910474906,40.124151204553,4.15642610591706,16.3322751164371,22.7217945734901,39.0540696899272,0.052083540605681,-1.20453434335465,40.5906552734778,2.55410528994652,1.89031465672914,0.0593310850696032,40.0321359799264,1.58481067537709,0.278597713594461,6.57407997678606,1.49197808489928,1.52163710609895,1.09197197911172,1.30350449671495,3.34393859496336,1.5640468800719,332.58,70.26,22.8878,10.5834,1.6885,3.19080219677508,421.5202054,"anc2","none"
"58","17","17.F05",6.52258457578596,34.5963196911188,40.1826933882063,4.80553520061141,15.6625994285413,23.3178059077577,38.980405336299,0.058222483299552,-1.46188997150708,40.6961147673964,2.82501987599419,1.7003086848023,0.172938154030933,11.615908321267,1.6079793247476,1.28900994657651,1.44520962553471,1.48850704409445,1.79240110584485,0.927393216235551,1.07919072429539,3.90250939483852,4.92855310820161,401.065,104.365,9.696,4.2179,0.9516,-0.955930465607327,333.1220713,"anc2","P"
"59","16","16.B05",4.942401515148,32.8353993362573,40.2747052095935,3.61613503646266,18.3156387614194,20.2741492945525,38.5897880559719,0.0582471203997379,-1.32903486244375,41.1363212492379,4.62814499616147,1.91669943167784,0.073295361008854,32.7175711866734,1.41431941144221,0.20367835375047,7.50431415773674,1.4879516219938,0.995659079781387,1.66385883871452,1.22285464754674,4.46410140571899,0.784704167714963,297.45,56.8,10.6618,5.0694,1.1162,-0.389446152230133,421.1878085,"anc5","B"
"60","cc1690","cc1690.C05",7.02866776833032,33.2162851978542,40.2391937224255,3.6638809352667,17.3972340681022,21.2852843937924,38.6825184618946,0.057860759274441,-1.49779079324291,41.1317225017996,4.30305243129262,1.90688474353773,0.0843203167849117,28.5628901494289,1.49959356646358,0.359854138827455,4.65745218279548,1.58155802865533,1.00313802186557,1.81369176386505,1.20205066547793,3.00917203132181,3.15197524402296,252.68,47.545,9.5118,4.149,0.7606,-1.28025616449771,449.2997794,"cc1690","none"
"61","10","10.D05",5.52912286736783,33.59181060804,40.195644259983,3.60415968218839,17.3117385551334,21.4716875406023,38.7834260957357,0.0539466994863231,-1.34339265731554,40.9445732127508,3.69227984802225,2.09946871904556,0.0677468014078392,40.3712558303139,1.28576319676155,0.449268853710095,2.89697750552337,1.48756030073486,1.16324085594411,1.41788266154303,1.22739926016556,3.21988053713588,2.50762089122662,326.85,70.3,13.9976,5.6665,1.0837,0.0764407397944065,414.5888347,"anc2","L"
"62","cc1690","cc1690.E05",6.85604200361538,33.0721499609131,40.265792546159,3.46839884122608,17.6581381295044,21.0087999093512,38.6669380388556,0.0571311748260334,-1.46923335200625,41.2221606953487,4.51212732868499,2.01760432892841,0.0780706563151865,33.1760071263739,1.49548411915338,0.244020431450153,6.8338289215442,1.50913769243553,1.27477770253032,1.32799892766843,1.20205066547793,3.00917203132181,3.15197524402296,252.68,47.545,9.5118,4.149,0.7606,-1.28025616449771,449.2997794,"cc1690","none"
"63","anc3","anc3.F05",5.1642705105136,34.0225882018395,40.0169971023996,3.90102885085981,16.6026551599383,22.1353065717434,38.7379617316817,0.0536495496687265,-1.31695674677596,40.6148029010539,3.07316321967246,1.83138235201098,0.0604191038884498,37.5037586612142,1.44080464198193,0.189777834517188,8.29489038270882,1.26294999652479,0.877917056684797,1.42419782038991,1.40721928983351,3.1583529968791,1.39764653588094,386.64,81,17.6916,8.0704,1.3892,1.5424263812298,435.6908499,"anc3","none"
"64","23","23.B06",5.37635365526896,32.9797374063431,40.1441845696764,4.06522136079771,17.7762007560574,20.8028484393692,38.5790491954266,0.0605112150213854,-1.36778927560683,40.9154976531418,4.54908290072688,1.84047019483551,0.121363389816668,18.7117368465601,1.55593100672209,0.275182789973062,6.46515771030472,1.55028362771029,0.941229890337835,1.87745389659538,1.45318931023642,3.5057853504451,1.51242016239201,351.63,71.4,19.9151,8.0828,1.4474,1.87620040178223,455.4652286,"anc5","L"
"65","1","1.C06",7.6515507069276,34.1563451340266,40.2189120675394,4.07215829019707,16.2072832513117,22.7552377537209,38.9625210050326,0.0562974985471537,-1.53315498243265,40.9265744654259,3.34446927119159,1.6981508440154,0.0796700305543915,25.263087035451,1.4417872837911,0.267366050316539,5.90970132993775,1.56330263810904,0.861291273236872,2.07811348225481,1.20956990893217,1.68031224721449,4.67791771571646,518.33,102.075,3.7227,1.5001,0.3286,-3.22690496488779,485.538277,"anc2","N"
"66","14","14.D06",7.01458952758093,32.8821953930372,40.5299101242938,4.19045535427213,17.9740073329855,20.7979073024416,38.7719146354271,0.0667212023974778,-1.56667196998866,41.4579998467246,5.37684965788737,1.63279321606615,0.140365375365031,13.5935623765337,1.44064658460485,0.216396959363181,7.25971501935147,1.50476552607295,1.77951678745142,0.947071570753591,1.57049314557398,6.9987524709064,0.23480368839859,543.07,125.21,10.811,4.6567,1.1109,-0.48460703558777,502.7267893,"anc2","S"
"67","24","24.E06",4.7272953238264,34.650016995348,40.0950041597029,4.05418254356617,16.1375417240254,22.8545060474455,38.9920477714709,0.0523070740922068,-1.27808579807684,40.5988036791155,2.5914151791977,1.5835783595537,0.114244821318238,15.8297318418032,1.61115244623277,0.0959415881403058,19.661586593213,1.57332647472434,1.509620088317,1.19867136585481,1.71211181941295,2.58207504746007,2.11405460133286,186.27,36.66,6.8897,3.5746,1.1638,-1.10556184964889,394.5330636,"anc4","C"
"68","8","8.F06",8.5418660530183,34.2919150880653,40.1525036421775,3.75837820948681,15.8925015238637,23.0603109771297,38.9528125009934,0.0536578108259374,-1.57792910730006,40.881410704718,3.10961211341347,1.68527839942975,0.279672530262829,7.03750950408909,1.34369828059119,0.67026977693791,2.08399887180503,1.53533088342516,1.8692213136239,0.931815620789845,1.43295315862104,3.0218041106782,2.53918450120244,277.795,57.37,5.5987,2.3308,0.4556,-2.62254214283273,235.2922352,"anc4","P"
"69","anc2","anc2.B06",6.5538175810034,33.5059746460664,40.0851452317677,4.1941099352205,16.8454071902981,21.7977561794364,38.6431633697345,0.0592893696191621,-1.47278297046057,40.797405681959,3.83594157781202,1.88635597078332,0.0770534999131438,30.4663822461648,1.74111347384481,0.167464367054848,12.5545021027811,1.60053957202574,1.60054245343686,1.15986350240136,1.30350449671495,3.34393859496336,1.5640468800719,332.58,70.26,22.8878,10.5834,1.6885,3.19080219677508,421.5202054,"anc2","none"
"70","26","26.C06",6.43301471069837,33.374877561679,40.1687379514175,3.76152442923862,17.2371296590331,21.4358654322445,38.6729950912776,0.0569786689424518,-1.4400748876248,40.9747960439522,3.97865178580602,1.92765779242206,0.0615792209197359,39.4725329745655,1.50859181326461,0.290438041832651,5.8352871301872,1.48725302704023,1.02802764577287,1.60864481821848,1.2980085832589,3.30196634357672,1.50707410618673,427.29,79.705,11.148,4.8431,0.8231,-0.833273928370169,440.9316564,"anc3","L"
"71","31","31.D06",5.65864158148015,35.4444898546571,40.0396034436872,4.57027077451885,14.979383904846,24.1975272345841,39.1769111394301,0.0530086560456213,-1.34982696409328,40.4157617530503,2.01734872088616,2.04782353016885,0.0603950091638052,44.3530994755948,1.48984286768455,0.287298371934467,5.7361814805141,1.5616804144732,0.983568162326278,1.82006636808571,1.41098535710036,2.86977659506766,2.57740779898229,209.995,40.175,12.4763,5.8848,0.9779,-0.194143372886796,511.7504989,"cc1690","B"
"72","18","18.E06",5.254346621966,33.3120608294991,40.9853521666141,3.45095432475222,18.7805975645142,20.4901498229699,39.2707473874841,0.0566265797538652,-1.33593144935942,41.9354689593621,4.92849114843887,1.97680546926577,0.0713517080172016,35.3478467880352,1.56431993097178,0.224688530793344,8.02928828016415,1.53372541574306,1.21877424537112,1.42603187755211,1.552667255796,6.54588094527288,0.266340524667667,511.14,94.185,11.7904,5.8381,1.1723,0.0111057760644169,452.8406242,"anc5","S"
"73","22","22.F06",5.27274969284482,33.3146412459173,40.0603787475342,3.7118387415797,17.4616394729708,21.1422396587469,38.6038791317177,0.0555588417547831,-1.33613136941414,40.7987814884548,3.87062719796345,1.85985058835276,0.0583027876581531,40.0525254737445,1.56931273270827,0.294548110742307,6.09240147811738,1.32372287696394,0.255589698440229,6.54260009293916,1.5587956561602,2.52937381317742,1.72152557030949,333.19,82.795,16.8956,6.8342,1.3136,1.0317017638909,483.8682314,"cc1690","C"
"74","20","20.B06",4.39513148309347,35.0095449252563,40.0875371673228,3.84563439194203,15.9429388063154,23.1449279326082,39.0878667389236,0.0496616218633978,-1.24358518349513,40.5605374767177,2.27272547388857,2.01259189241275,0.0738869268904799,34.8865013403468,1.64355574778955,0.151511859691713,12.7354290089151,1.62331627787276,0.709923778204484,2.66464554468,1.27995990818846,3.18273509362568,2.70990132726612,397.015,76.83,15.7937,6.8696,1.551,1.27662401959081,455.1687489,"anc4","L"
"75","anc3","anc3.C06",5.77325605528959,33.4623899395355,40.1794186528815,3.61502528625052,17.382208459962,21.3801584289433,38.7623668889053,0.0546643501388748,-1.36634760180789,40.975940140365,3.89435354704451,1.96223490985,0.0549464791802802,45.5164046278362,1.59568779963885,0.156183701419759,11.8407533137607,1.35457675519333,1.17055875372959,1.20945809200489,1.40721928983351,3.1583529968791,1.39764653588094,386.64,81,17.6916,8.0704,1.3892,1.5424263812298,435.6908499,"anc3","none"
"76","5","5.D06",6.8799970567777,33.6393964768295,40.092814151179,3.52848146295037,16.8423843369111,21.8827019541296,38.7250862910407,0.0537634494670031,-1.44179514259482,40.8837929350522,3.62988724405711,1.98962029201976,0.0436583310559431,60.110260936262,1.395076863737,0.0890206760251778,16.7488964712173,1.4560394761465,0.962980532126407,1.6640840717529,1.6249745201737,3.04870735794582,1.12468529327861,197.225,38.695,5.6209,3.1514,0.7712,-1.94022603227714,412.538632,"anc5","C"
"77","29","29.E06",4.59383431315103,33.4725737381697,40.3688808092594,3.53194811364828,17.9173338880787,20.9586743615819,38.8760082496606,0.0539280272417508,-1.27940724023913,41.1422142489109,3.91064992794423,1.9087851065564,0.0913311717571411,26.2474977046324,1.46669110702492,0.751260260160265,2.16099435891896,1.40753310847763,1.51567593211084,0.99982314872062,1.06220760596413,3.73928350999072,3.7746297164972,439.99,94.22,15.4586,6.4414,1.3491,0.829290817960566,430.9207314,"anc3","P"
"78","anc4","anc4.F06",4.94031055152123,32.7751359326096,40.3228830391283,3.64205772783803,18.4331748104972,20.2066904499073,38.6398652604045,0.0590404420707503,-1.32346765979012,41.2047046234007,4.88519340128367,1.86739861502414,0.0709957276861154,32.7229802385102,1.36677378984193,0.387163265057777,3.73171594909289,1.35101289691754,1.07537772933566,1.31376116289434,1.45869395070433,3.03212377144156,1.00910842307919,297.82,75.12,14.6383,6.1433,1.0092,0.154229493979691,416.9615664,"anc4","none"
"79","11","11.B07",7.56746064390705,33.8734033747589,40.1940036009804,3.88899537317563,16.5560723244694,22.3447792518153,38.9008515762847,0.0559028520585178,-1.51358495974086,40.9602936566587,3.62285538547548,1.65767752737357,0.0934644628166314,20.7888990969204,1.51628707329031,0.247312126885444,6.92968929005618,1.538336435153,1.40214553839676,1.24693666935119,1.1470731426628,3.10828673940117,4.48759964376866,276.805,46.585,10.7846,4.4457,0.9211,-0.825511920732416,444.3400363,"anc4","N"
"80","11","11.C07",6.46003721417569,33.4231611031074,40.2578445796972,3.61277486574886,17.3528112724473,21.4234566470446,38.7762679194919,0.0557443375042813,-1.42827530718942,41.0949220517301,4.00713062607134,1.68259248776242,0.124185856879533,16.0216928217034,1.56868650813663,0.305700609287117,5.86349905463299,1.61654045628638,2.12807092351848,0.880302538188376,1.1470731426628,3.10828673940117,4.48759964376866,276.805,46.585,10.7846,4.4457,0.9211,-0.825511920732416,444.3400363,"anc4","N"
"81","32","32.D07",3.5652073979396,35.466388013495,40.2641610858382,4.30971507424588,15.686301958736,23.6312156568978,39.3175176156338,0.0511522111788877,-1.19887872919258,40.6545153559525,2.07628523588231,1.84967376168356,0.065435777400937,35.090785417142,1.52961103288145,0.273003468260678,6.35169722338278,1.50148479561209,1.32272832333892,1.26713476463534,1.03026330717659,7.10759327385793,4.64910727675723,441.225,108.99,19.0778,8.4892,1.4824,1.93911585153822,468.2378118,"cc1690","S"
"82","anc5","anc5.E07",5.94241785012045,35.7886822105142,40.2172087658543,5.02730185533131,14.6851615499094,24.712437636346,39.3975991862554,0.0548522344714401,-1.3835540680741,40.5765933965882,1.92282017741754,1.57115289002094,0.225611718033973,8.01670503672821,1.49018682697815,0.198312925455353,8.34624783720009,1.55221104292246,1.67136760442728,1.05658440542843,1.27541975389765,2.90754088411291,2.96126404231328,498.68,115.66,12.9969,7.3766,1.5142,1.0425633744888,489.5799523,"anc5","none"
"83","32","32.F07",3.00558200670569,34.9389196289375,40.0776778250062,4.05362063602515,16.1401577844753,22.8875170687719,39.0276748532472,0.0506504326956711,-1.16385573968429,40.5016373311923,2.28918229043945,1.8644142433058,0.0587875070085686,39.5555243191644,1.55117561917032,0.181047737921264,9.77120440314856,1.47737516657832,1.44135804171798,1.13944171657329,1.03026330717659,7.10759327385793,4.64910727675723,441.225,108.99,19.0778,8.4892,1.4824,1.93911585153822,468.2378118,"cc1690","S"
"84","27","27.B07",-1.20208575754422,31.4487433833762,39.607509219631,2.33679719685719,21.0640512141072,16.7582561114143,37.8223073255215,0.0440285135244682,-0.879114671116561,40.530864658478,4.72824327228001,2.18844120722856,0.0722894544965627,40.0604814447056,1.81852047638751,0.0924090606642218,24.4781725762546,1.56274487613898,1.32677755546891,1.34585988533472,1.26808938454201,2.98607397188199,2.12266483747204,314.96,59.91,18.4376,7.4864,1.2333,1.24337561634116,375.6436069,"anc3","N"
"85","27","27.C07",-1.8898714134447,31.8402741409505,39.9967135196681,2.46229049262455,21.3596496553065,16.8884693027452,38.2481189580517,0.0446414727944055,-0.8457192650503,40.8606213401859,4.73887158091511,2.02842432167694,0.0901319580221494,28.9340335030268,1.64299987291003,0.0940347641885835,20.6512697418064,1.56841141287737,1.09201237102633,1.63686366227928,1.26808938454201,2.98607397188199,2.12266483747204,314.96,59.91,18.4376,7.4864,1.2333,1.24337561634116,375.6436069,"anc3","N"
"86","35","35.D07",4.44742465587969,33.4473737958234,40.5658565251944,3.82752770710374,18.1298409204086,20.8755413327154,39.005382253124,0.0568222505225062,-1.28316823281717,41.3234075502098,4.24144852850874,1.88716610577239,0.0890118896876563,26.4369191015155,1.53741614428268,0.26826447423479,6.50848980793238,1.38221301970307,5.89095636787666,0.249757939683528,1.38449675582363,3.68075074606692,2.19395764448551,421.885,129.605,20.492,8.5649,1.7583,2.52722973229282,460.54683,"anc4","BS"
"87","17","17.E07",6.61630796889675,33.6046920140899,40.3403574032293,4.26894062241028,17.0498477083524,21.7948303406321,38.8446780489845,0.0602035065732321,-1.48824096800334,41.0743503732256,3.99681695993357,1.80825580231845,0.107420830487684,20.7064181774951,1.54756697345425,0.814678423761317,2.15157708647597,1.46327937729854,2.45033090413172,0.658568203502157,1.07919072429539,3.90250939483852,4.92855310820161,401.065,104.365,9.696,4.2179,0.9516,-0.955930465607327,333.1220713,"anc2","P"
"88","35","35.F07",4.53720171896963,33.9082765799768,40.6383787304278,3.644600064181,17.8215255884495,21.3916098739352,39.2131354623847,0.0532765381720489,-1.27038736600334,41.3903821745418,3.78122186401158,1.83112542249984,0.0846735421481373,26.6860153205486,1.39843512643451,0.317337673670128,4.720893366844,1.4095430853275,3.20249139845037,0.474359313485132,1.38449675582363,3.68075074606692,2.19395764448551,421.885,129.605,20.492,8.5649,1.7583,2.52722973229282,460.54683,"anc4","BS"
"89","anc3","anc3.B07",6.46245153049895,33.7027331455257,40.1051866239157,3.89308673946625,16.7938142118865,21.9688184768818,38.7626326887683,0.055755957077484,-1.42748647684151,40.8208707876151,3.60665673939227,2.187516096444,0.0511474875759083,56.8738176864693,1.62903155401669,0.177660920110158,10.7391755870676,1.33518207337524,1.29335246362567,1.06891183298591,1.40721928983351,3.1583529968791,1.39764653588094,386.64,81,17.6916,8.0704,1.3892,1.5424263812298,435.6908499,"anc3","none"
"90","7","7.C07",7.35354627761508,34.2316880722771,40.180323379449,4.28493113705007,15.7224825007163,23.1655019087616,38.8879844094779,0.0589452048769497,-1.47130599045381,40.787486455569,3.76871347847411,1.74879210608643,0.0795966483052574,26.5233746187144,1.45498574529816,0.220189027093417,7.23797451823386,1.36096112467444,1.44465975515198,0.990350809541248,0.874813591474563,4.01626705313915,3.08946546891361,490.68,90.07,10.1738,4.6335,0.9803,-0.756302228978485,414.3049979,"anc3","B"
"91","anc3","anc3.D07",5.03739818876744,34.0531540207807,40.1391886509138,3.72564771586814,16.8246090988419,22.0467064748786,38.8713155737205,0.0523321282730482,-1.30018618170984,40.7740686169089,3.14913896029174,1.79794670557838,0.0667552562479545,33.1184869590117,1.36164073705571,0.31039755429879,4.63428494715342,1.22509531428978,1.19460295213757,0.990827016920775,1.40721928983351,3.1583529968791,1.39764653588094,386.64,81,17.6916,8.0704,1.3892,1.5424263812298,435.6908499,"anc3","none"
"92","15","15.E07",5.28374683019351,33.0926820680686,40.401346069125,3.78256936487336,18.1382921996153,20.6583475391636,38.7966397387789,0.058675314140202,-1.35251000576346,41.2421108512544,4.62069416756183,1.67653301161845,0.154072520124844,12.894032325811,1.47974719423741,0.151901594937171,10.8069924932664,1.54332271334997,0.990238534545519,1.77444030731943,0.980325210310785,9.37473781463601,2.47593705800661,467.4,97.91,18.0499,7.3412,1.5392,1.62401785928532,382.8130824,"anc4","S"
"93","cc1690","cc1690.F07",4.66797086315779,32.7205717984242,40.2424847741672,3.3145244510352,18.578082421827,20.0048620569342,38.5829444787612,0.0557149102479554,-1.28409512640746,41.1665183745234,4.75190061754875,1.9109428646972,0.07083745959852,33.8492538620588,1.46895986565837,0.207581729887099,7.82886549236051,1.58571487387202,1.05947256210296,1.72629072126627,1.20205066547793,3.00917203132181,3.15197524402296,252.68,47.545,9.5118,4.149,0.7606,-1.28025616449771,449.2997794,"cc1690","none"
"94","anc5","anc5.B08",6.49503667766694,33.7387823380277,40.7156654060781,4.21704995242678,17.4560197381146,21.7105954302435,39.1666151683581,0.0602432828503305,-1.47550962778047,41.496369969535,4.25407594212637,1.66386391476729,0.115255466633013,17.0727178061444,1.54273108602598,0.202178232324301,8.71933954256519,1.5775235519305,2.0752320623101,0.875505062335866,1.27541975389765,2.90754088411291,2.96126404231328,498.68,115.66,12.9969,7.3766,1.5142,1.0425633744888,489.5799523,"anc5","none"
"95","32","32.D08",6.36490133563442,33.9658312427804,40.1843887943898,4.44816623825975,16.4572382361611,22.3595781204224,38.8168163565835,0.0588537638545408,-1.45318590828852,40.8116508015071,3.40470730101483,1.752600021846,0.0657863973655145,32.1550832797413,1.56003383433628,0.14842570392332,12.02674539463,1.55923989937216,1.31375175412083,1.35637982437511,1.03026330717659,7.10759327385793,4.64910727675723,441.225,108.99,19.0778,8.4892,1.4824,1.93911585153822,468.2378118,"cc1690","S"
"96","33","33.E08",5.68207513413184,33.63988958976,39.9542582438572,3.59062856435691,16.8963215389344,21.6833410286908,38.5796625676252,0.0533000872624546,-1.35378924090391,40.6643588377885,3.37078710401844,1.96898737912946,0.0651335087142251,38.6034868751857,1.50618996219054,0.172887455519988,9.76926339380729,1.59421439602267,1.02727136317651,1.79811676900793,1.30029215171264,3.00581172435621,2.46634352965565,370.69,78.89,21.2645,8.9895,1.5908,2.46665232469866,543.8456929,"cc1690","L"
"97","14","14.F08",6.72076797902808,33.4574621351697,40.7194117097506,4.26818343807877,17.683272807066,21.399318589034,39.0825913961,0.0628338820908834,-1.51636942721608,41.5499351615202,4.69543201486751,1.64937383567145,0.127671892249411,15.1821602778329,1.4473217560246,0.205822122234813,7.69204506751113,1.42972447497931,1.5797299535313,0.982676793023293,1.57049314557398,6.9987524709064,0.23480368839859,543.07,125.21,10.811,4.6567,1.1109,-0.48460703558777,502.7267893,"anc2","S"
"98","17","17.B08",5.14055847621588,35.1771280751723,40.1336837689369,4.61853072767943,15.3471961927645,23.7564291061,39.1036252988645,0.0543014220846885,-1.32165542855722,40.5471644449703,2.24180012809931,1.84806449039652,0.091718136622436,25.0033927073071,1.54424067253928,0.945634023016361,1.8516518039412,1.4867597478052,2.05099831517222,0.803584001043802,1.07919072429539,3.90250939483852,4.92855310820161,401.065,104.365,9.696,4.2179,0.9516,-0.955930465607327,333.1220713,"anc2","P"
"99","2","2.C08",8.41326978767996,32.8483954242669,40.1608640068648,3.6442517604879,17.2944797270826,21.1992688841051,38.4937486111877,0.061672771874408,-1.65960382724215,41.2052866924351,4.89450583828864,2.05266920323331,0.0606044844716794,43.9148798744591,1.62478896516606,0.185995476898762,10.2136632290117,1.49368348919998,1.52570751696971,1.08519144354229,1.22893420899488,9.26869938195277,0.47060138249795,194.805,44.93,6.365,2.4608,0.5562,-2.35499553518545,423.8029652,"anc3","BS"
"100","35","35.D08",6.06279817743125,32.9527742081959,40.6177582122456,3.90591297144666,18.3125371938999,20.5623415668696,38.8748787607695,0.0626062391461032,-1.44761425561593,41.5388205216788,5.172950278637,1.7375341645027,0.1152438716188,18.0536417366871,1.4830808398656,0.334460451470801,4.93127657309737,1.32100250319322,4.97623987958618,0.27250179317161,1.38449675582363,3.68075074606692,2.19395764448551,421.885,129.605,20.492,8.5649,1.7583,2.52722973229282,460.54683,"anc4","BS"
"101","9","9.E08",3.39808089926842,32.6365200059327,40.2216337170828,3.55927396158973,18.8554552232688,19.7003567049647,38.5558119282335,0.0572557919448171,-1.1944935614967,41.047427396405,4.80502684698831,1.9257779703076,0.0646731996238902,37.9303749388656,1.56037594623661,0.215253473598093,8.27482024245237,1.56361893567812,0.933301689060162,1.90599209846698,1.61422398706637,6.10901207561996,0.303648686200103,266.495,45.585,8.9004,3.7189,0.8039,-1.38998932358702,434.7005801,"cc1690","BS"
"102","31","31.F08",6.21513577807643,32.8225655574636,40.1760649414221,3.93747699346914,17.8106211105203,20.7216310785944,38.5322521891147,0.0617731775163328,-1.45242517030777,41.0450431120607,4.82847736574831,1.92733544957519,0.0608043006996766,40.3033628769566,1.4953709571611,0.297490875244442,5.63492500541065,1.45248037309014,0.920491751548488,1.72767593375765,1.41098535710036,2.86977659506766,2.57740779898229,209.995,40.175,12.4763,5.8848,0.9779,-0.194143372886796,511.7504989,"cc1690","B"
"103","7","7.B08",4.66002059543697,34.6109991791361,40.1911483825863,4.1182069400241,16.2701506076877,22.7379346343001,39.0080852419878,0.0531312743878162,-1.28057960987227,40.70709232439,2.68841859813558,1.83399017860294,0.0554483629569109,41.0746592917678,1.58826517670473,0.14357154801092,12.7993421223723,1.4566037721066,1.11401781001112,1.43426653515368,0.874813591474563,4.01626705313915,3.08946546891361,490.68,90.07,10.1738,4.6335,0.9803,-0.756302228978485,414.3049979,"anc3","B"
"104","16","16.C08",3.6266056412506,32.9199028222784,40.175657948828,3.80657107307283,18.3245530350003,20.2727512372984,38.5973042722987,0.0579095010926006,-1.21912348608564,40.9210701031492,4.50198203610916,1.71854065167278,0.0957677306373209,21.50030070838,1.3853186552554,0.298372183305075,4.94154671758023,1.4374752147057,0.952294584873505,1.64492758604118,1.22285464754674,4.46410140571899,0.784704167714963,297.45,56.8,10.6618,5.0694,1.1162,-0.389446152230133,421.1878085,"anc5","B"
"105","20","20.D08",7.18291436223309,33.6168051614367,40.1868612467099,4.02651722751385,16.8055787665601,21.952840686852,38.7584194534121,0.0581227596928368,-1.51148478595011,40.9570806281931,3.8055376090264,1.89846081649067,0.071413350168073,33.3209676572749,1.30580835722339,0.213364729584338,6.22708855329362,1.51030788356511,0.595890931594181,2.83496355407565,1.27995990818846,3.18273509362568,2.70990132726612,397.015,76.83,15.7937,6.8696,1.551,1.27662401959081,455.1687489,"anc4","L"
"106","30","30.E08",4.96001804996814,32.3928722325056,40.2116584036226,3.60263107680671,18.6727926168081,19.7504085823868,38.4232011991949,0.0612148875862835,-1.34127447580934,41.1441282455199,5.23630027030406,1.8929157784229,0.118639912049977,20.0062935086969,1.40217535455749,0.569754804032283,2.62953692649041,1.48703672177913,1.04528324322784,1.58478055846933,1.40304582960432,2.85712208570533,2.22455768977174,461.84,90.615,21.4494,10.5847,1.8334,3.25141892869934,346.2767024,"anc5","N"
"107","10","10.F08",5.15682305844899,33.7680481908171,40.0698866064876,3.58869528651764,17.0660129062893,21.6711327424321,38.7371456487214,0.0524493307183165,-1.30933953104237,40.7516861629318,3.32774814405809,1.91449825317496,0.0702206302817964,34.193728866141,1.38371482962661,0.276023142026708,5.33812922839747,1.46248151326381,1.22751075477045,1.30957964876157,1.22739926016556,3.21988053713588,2.50762089122662,326.85,70.3,13.9976,5.6665,1.0837,0.0764407397944065,414.5888347,"anc2","L"
"108","1","1.B09",6.23426479448592,34.2238225208095,40.1608598998845,3.97362262418857,16.3521906274814,22.5479903948552,38.9001810223366,0.0543193544117238,-1.40175495606501,40.791627340205,3.07648340434371,1.81132578237355,0.0606514176582642,36.7158941038834,1.60244864834913,0.14392256358658,12.9557518721575,1.48886286897508,1.33909775019669,1.23179044636736,1.20956990893217,1.68031224721449,4.67791771571646,518.33,102.075,3.7227,1.5001,0.3286,-3.22690496488779,485.538277,"anc2","N"
"109","6","6.C09",6.82805014879012,34.3077607535446,40.3426088564844,3.77097202644984,16.4353388560871,22.6217783289083,39.0571171849954,0.0534462884541743,-1.44036181491942,41.0438092787669,3.17164766781078,1.55568670270341,0.112935612034448,15.5431432645709,1.45792117296239,0.387750830222068,4.10028834902171,1.52029492216906,1.84793984587593,0.925003244771239,1.04665223570319,3.70420071965949,4.12238076941617,289.25,62.5,1.3731,0.672,0.4053,-3.57645812263556,378.0189655,"cc1690","P"
"110","14","14.D09",6.76716835004465,33.6793590848047,40.8982456015787,4.26198250611764,17.6818052971442,21.5831979241889,39.2650032213331,0.0619510945978694,-1.51394570726609,41.7178683723493,4.57804327133222,1.6995118131291,0.173299554280788,11.679002234244,1.50793975025646,0.182794694784795,9.24868013614547,1.49483765373401,1.77997083133763,0.934608814884395,1.57049314557398,6.9987524709064,0.23480368839859,543.07,125.21,10.811,4.6567,1.1109,-0.48460703558777,502.7267893,"anc2","S"
"111","6","6.E09",6.49094021153111,34.5470437823222,40.2449039561782,3.86439611687,16.126096181656,22.9175270616175,39.0436232432735,0.0526964854187246,-1.40775819484468,40.8603540232149,2.82922324007144,1.71781424914177,0.0734893991247715,27.8222975338955,1.43912230133214,0.283914353941943,5.52376321025809,1.54789603605466,1.45089927248256,1.21320929746555,1.04665223570319,3.70420071965949,4.12238076941617,289.25,62.5,1.3731,0.672,0.4053,-3.57645812263556,378.0189655,"cc1690","P"
