"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"93","Nitrogen limitation","32",24,"K_s",7.17139602886646,1.00100397418177,6000
"94","Nitrogen limitation","32",24,"deviance",-15.3045336453866,1.00123011313533,6000
"95","Nitrogen limitation","32",24,"r_max",1.46440500499566,1.00142867937047,3800
"96","Nitrogen limitation","32",24,"sigma",0.203978467919206,1.00097309876919,6000
"97","Nitrogen limitation","33",25,"K_s",2.57053704086545,1.00090734669798,6000
"98","Nitrogen limitation","33",25,"deviance",23.3319432570948,1.00128052741763,4500
"99","Nitrogen limitation","33",25,"r_max",1.27579065747116,1.0009715077392,6000
"100","Nitrogen limitation","33",25,"sigma",0.330365278838636,1.00110011569275,5800
"101","Nitrogen limitation","35",26,"K_s",4.34541949464871,1.00095385730236,6000
"102","Nitrogen limitation","35",26,"deviance",-29.9809193170056,1.00089582798436,6000
"103","Nitrogen limitation","35",26,"r_max",1.36525157487776,1.00085886433143,6000
"104","Nitrogen limitation","35",26,"sigma",0.169725217780194,1.00103836484581,6000
"105","Nitrogen limitation","4",27,"K_s",8.36155133924143,1.00161825118017,3100
"106","Nitrogen limitation","4",27,"deviance",13.7442414246198,1.0014158442285,3800
"107","Nitrogen limitation","4",27,"r_max",1.52336607440535,1.00247562303294,1800
"108","Nitrogen limitation","4",27,"sigma",0.292680982421351,1.00172518410863,2900
"109","Nitrogen limitation","5",28,"K_s",7.68742305596092,1.00162092292572,3100
"110","Nitrogen limitation","5",28,"deviance",26.9098876671327,1.00206260554283,2200
"111","Nitrogen limitation","5",28,"r_max",1.15848055291138,1.00105280602454,6000
"112","Nitrogen limitation","5",28,"sigma",0.344921320169213,1.00166108604008,3000
"113","Nitrogen limitation","6",29,"K_s",2.94500271465727,1.00077843831886,6000
"114","Nitrogen limitation","6",29,"deviance",6.80210881121082,1.00085498262757,6000
"115","Nitrogen limitation","6",29,"r_max",1.2420965555598,1.00062552706805,6000
"116","Nitrogen limitation","6",29,"sigma",0.268532076045266,1.0013609869895,4100
"117","Nitrogen limitation","7",30,"K_s",3.56067375439108,1.00088642672937,6000
"118","Nitrogen limitation","7",30,"deviance",16.5964693243514,1.00160068654496,3200
"119","Nitrogen limitation","7",30,"r_max",1.19812628242513,1.00122000172699,4900
"120","Nitrogen limitation","7",30,"sigma",0.304217098079735,1.00100601135965,6000
"121","Nitrogen limitation","8",31,"K_s",4.31855146102964,1.00067551639654,6000
"122","Nitrogen limitation","8",31,"deviance",-30.8886604909426,1.0010042271198,6000
"123","Nitrogen limitation","8",31,"r_max",1.32279322705121,1.00059368449191,6000
"124","Nitrogen limitation","8",31,"sigma",0.167767763367486,1.00111446592135,5700
