"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"120","Salt stress","7",30,"deviance",-3.10909072416077,1.00253981957918,1700
"121","Salt stress","8",31,"a",1.47759751792658,1.00114476818059,5400
"122","Salt stress","8",31,"b",3.27028405366886,1.00053392264317,6000
"123","Salt stress","8",31,"c",2.99534634008551,1.01672694255274,3400
"124","Salt stress","8",31,"deviance",-3.08407154540456,1.00104247774211,6000
"125","Salt stress","9",32,"a",2.03212307334049,1.00104127390111,6000
"126","Salt stress","9",32,"b",0.803828597475775,1.00457350145047,1300
"127","Salt stress","9",32,"c",4.62266412088186,1.00056315262147,6000
"128","Salt stress","9",32,"deviance",0.79778898108527,1.00176081595419,2800
"129","Salt stress","Anc 2",33,"a",1.31947841038808,1.00122565180227,4800
"130","Salt stress","Anc 2",33,"b",2.11593583926233,1.00115303268408,5300
"131","Salt stress","Anc 2",33,"c",3.3266996600802,1.00597247881442,6000
"132","Salt stress","Anc 2",33,"deviance",-10.668191011676,1.00068307284825,6000
"133","Salt stress","Anc 3",34,"a",1.46384835172336,1.0019627073419,2400
"134","Salt stress","Anc 3",34,"b",1.9467309015944,1.00192162105124,2500
"135","Salt stress","Anc 3",34,"c",3.07964076693077,1.01021927656576,4400
"136","Salt stress","Anc 3",34,"deviance",-8.23916760188658,1.00121336792235,4900
"137","Salt stress","Anc 4",35,"a",1.53317219134594,1.00104588939597,6000
"138","Salt stress","Anc 4",35,"b",1.3034473203668,1.00067325344859,6000
"139","Salt stress","Anc 4",35,"c",2.90494216146742,1.00531443542105,5900
"140","Salt stress","Anc 4",35,"deviance",-9.11992769552025,1.0010999346752,5800
"141","Salt stress","Anc 5",36,"a",1.29651118765295,1.00258327483689,2700
"142","Salt stress","Anc 5",36,"b",3.37904914878555,1.00183524886432,2600
"143","Salt stress","Anc 5",36,"c",2.96320602555705,1.01847494111106,4900
"144","Salt stress","Anc 5",36,"deviance",-7.30738309420058,1.0016639015238,3000
"145","Salt stress","cc1690",37,"a",1.22162633812556,1.00111748506877,6000
"146","Salt stress","cc1690",37,"b",3.99447427083329,1.00124862473098,4700
"147","Salt stress","cc1690",37,"c",3.02779928379886,1.00669221143277,3700
"148","Salt stress","cc1690",37,"deviance",-0.375803393893451,1.00092550496859,6000
