"","Sp.id","Parameter","mean","Rhat","n.eff"
"201","Pseudodidymocystis planctonica","K_s",5.96346261920229,1.00220103351424,3000
"202","Pseudodidymocystis planctonica","deviance",-4.67193019550282,1.00185309707473,3000
"203","Pseudodidymocystis planctonica","r_max",0.363518409515169,1.00547144636249,3000
"204","Pseudodidymocystis planctonica","r_pred_new[201]",0.342800169041913,1.00556804049119,3000
"205","Leptocylindricus danicus","K_s",9.06881541048082,1.0044688635298,2600
"206","Leptocylindricus danicus","deviance",-2.04993683112357,1.00054184946452,3000
"207","Leptocylindricus danicus","r_max",1.82266589722167,1.00073556209305,3000
"208","Leptocylindricus danicus","r_pred_new[241]",1.69440957454594,1.00069001353888,3000
"209","Phaeocystis pouchetii","K_s",6.0336525399055,1.00160853129744,1800
"210","Phaeocystis pouchetii","deviance",9.16388886353233,1.00097888461949,3000
"211","Phaeocystis pouchetii","r_max",1.05217581820885,1.00295302906978,2100
"212","Phaeocystis pouchetii","r_pred_new[761]",1.03536718031344,1.00305449170088,2000
"213","Ochromonas sp.","K_s",8.93651930893402,1.00111195515892,3000
"214","Ochromonas sp.","deviance",-54.1234947727671,1.00105064176665,3000
"215","Ochromonas sp.","r_max",0.265860491589972,1.00237934658708,1100
"216","Ochromonas sp.","r_pred_new[331]",0.252178596735604,1.00226865186752,1100
"217","Chaetoceros calcitrans","K_s",6.59819798276278,1.0035926360113,3000
"218","Chaetoceros calcitrans","deviance",4.45356945006193,1.00080806275827,3000
"219","Chaetoceros calcitrans","r_max",1.06343842778077,1.00500293213937,3000
"220","Chaetoceros calcitrans","r_pred_new[351]",1.02397381235894,1.00500887095027,3000
"221","Cylindrotheca closterium","K_s",7.24798984437308,1.00225990656172,3000
"222","Cylindrotheca closterium","deviance",-10.2978453019306,1.00108326824142,3000
"223","Cylindrotheca closterium","r_max",0.435710691894533,1.00397827027857,2000
"224","Cylindrotheca closterium","r_pred_new[351]",0.418231266578104,1.00388996437724,2100
"225","Diacronema lutheri","K_s",6.71392791903574,1.00818296329384,1000
"226","Diacronema lutheri","deviance",-5.51744691018529,1.0011762528302,3000
"227","Diacronema lutheri","r_max",0.413620085939762,1.00897489052774,1700
"228","Diacronema lutheri","r_pred_new[351]",0.398082425588709,1.00935329853936,1800
"229","Tetraselmis sp.","K_s",7.15951848156969,1.00246468358113,3000
"230","Tetraselmis sp.","deviance",-10.093704720305,1.00081563495773,3000
"231","Tetraselmis sp.","r_max",0.400235941449067,1.01594658959901,1400
"232","Tetraselmis sp.","r_pred_new[351]",0.384283777394599,1.01646814355069,1300
"233","Skeletonema costatum","K_s",5.67313010666298,1.00451489822505,2700
"234","Skeletonema costatum","deviance",24.4952039539743,1.00070459733378,3000
"235","Skeletonema costatum","r_max",1.7973991488933,1.00072158365303,3000
"236","Skeletonema costatum","r_pred_new[2264]",1.78878772825897,1.0007295442848,3000
"237","Planktothrix agardhii_4","K_s",6.34848524823091,1.0023674891372,2300
"238","Planktothrix agardhii_4","deviance",2.31698285468206,1.00056690740345,3000
"239","Planktothrix agardhii_4","r_max",0.696007343057757,1.00207711464327,3000
"240","Planktothrix agardhii_4","r_pred_new[345]",0.670493344047672,1.00207964563767,3000
"241","Fragilaria crotonensis_8","K_s",4.66891072269959,1.00108765550617,3000
"242","Fragilaria crotonensis_8","deviance",-16.9019474639228,1.00072603383542,3000
"243","Fragilaria crotonensis_8","r_max",0.305117776270489,1.0011218013417,3000
"244","Fragilaria crotonensis_8","r_pred_new[1406]",0.303078026052667,1.00111755926926,3000
"245","Fragilaria crotonensis_12","K_s",7.06631125169925,1.00073685383957,3000
"246","Fragilaria crotonensis_12","deviance",-14.2214606145439,1.00102780167553,3000
"247","Fragilaria crotonensis_12","r_max",0.506258428898081,1.00140600820142,2200
"248","Fragilaria crotonensis_12","r_pred_new[428]",0.489974728607146,1.00155395583694,1900
"249","Planktothrix agardhii_23","K_s",5.14764310978669,1.00063545230855,3000
"250","Planktothrix agardhii_23","deviance",-19.4036857750276,1.00058101329441,3000
"251","Planktothrix agardhii_23","r_max",0.350695824564107,1.00138214110327,2300
"252","Planktothrix agardhii_23","r_pred_new[1246]",0.347783373845273,1.00139462199241,2200
