"","Sp.id","light","id","r.exp"
"181","Cyclotella_meneghiniana",29.3,"2.3",0.359037019944788
"182","Cyclotella_meneghiniana",29.3,"2.4",0.0691831260062419
"183","Cyclotella_meneghiniana",29.3,"1.1",0.185722527406039
"184","Cyclotella_meneghiniana",29.3,"1.2",0.0939305732009426
"185","Cyclotella_meneghiniana",49.2,"2.3",0.395996886532796
"186","Cyclotella_meneghiniana",49.2,"2.4",0.353440030524128
"187","Cyclotella_meneghiniana",49.2,"1.1",0.196740306223457
"188","Cyclotella_meneghiniana",49.2,"1.2",0.342474107184027
"189","Cyclotella_meneghiniana",77.3,"2.3",0.345993020766681
"190","Cyclotella_meneghiniana",77.3,"2.4",0.362602516251782
"191","Cyclotella_meneghiniana",77.3,"1.1",0.156173805073386
"192","Cyclotella_meneghiniana",77.3,"1.2",0.399459214411023
"193","Cyclotella_meneghiniana",105.5,"2.3",0.447003838357217
"194","Cyclotella_meneghiniana",105.5,"2.4",0.327962629313413
"195","Cyclotella_meneghiniana",105.5,"1.1",0.249639232933772
"196","Cyclotella_meneghiniana",105.5,"1.2",0.19299399627356
"197","Cyclotella_meneghiniana",140.6,"1.1",1.84774861143233
"198","Cyclotella_meneghiniana",140.6,"1.2",1.60861988175991
"199","Cyclotella_meneghiniana",140.6,"2.3",NA
"200","Cyclotella_meneghiniana",140.6,"2.4",1.46378430971656
"201","Scenedesmus_acuminatus",0.15,"2.3",0.128383377971966
"202","Scenedesmus_acuminatus",0.15,"2.4",0.061050025518448
"203","Scenedesmus_acuminatus",0.15,"1.1",-0.0353105254049766
"204","Scenedesmus_acuminatus",0.15,"1.2",0.093431440376467
"205","Scenedesmus_acuminatus",0.95,"2.3",0.0602711146306245
"206","Scenedesmus_acuminatus",0.95,"2.4",0.00689771652121344
"207","Scenedesmus_acuminatus",0.95,"1.1",-0.01983906857032
"208","Scenedesmus_acuminatus",0.95,"1.2",-0.0379369440387021
"209","Scenedesmus_acuminatus",3.6,"2.3",0.0840272067956828
"210","Scenedesmus_acuminatus",3.6,"2.4",0.0206557384760138
"211","Scenedesmus_acuminatus",3.6,"1.1",0.077357387275406
"212","Scenedesmus_acuminatus",3.6,"1.2",0.0777613169828929
"213","Scenedesmus_acuminatus",6.8,"2.3",0.142235030997602
