light,population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,ancestor_id,treatment,note
50,2,C08_17,days,1.221574084077383,0.073517369,16.616129008486737,4.74512041724631e-4,0.9876090054169564,1.4555391627378096,anc3,BS,NA
50,2,E04_17,days,0.9459854438553449,0.13775135779499043,6.867340249837794,0.00632278,0.5075991441928636,1.3843717435178262,anc3,BS,NA
50,2,F09_17,days,1.1834179573633272,0.16173732783589095,7.316913005,0.005272643,0.6686975959655362,1.698138318761118,anc3,BS,NA
50,20,B06_18,days,1.1104465054707437,0.18629045215226392,5.960834238,0.009445149,0.5175871443091401,1.7033058666323475,anc4,L,NA
50,20,D03_18,days,0.9864819378003551,0.2669689431768722,3.6951187132908987,0.034394166,0.13686761096162203,1.8360962646390881,anc4,L,NA
50,20,D08_18,days,1.0447902760110455,0.095351044,10.957302993078573,0.001627379,0.7413406994329403,1.3482398525891506,anc4,L,NA
50,20,E09_18,days,0.9156168842082701,0.065938003,13.886027003528804,8.085135269737082e-4,0.7057727315601807,1.1254610368563596,anc4,L,NA
50,21,C02_17,days,1.5289313085132215,0.051887263,29.466408659502953,8.584033161971977e-5,1.363802878712487,1.694059738313956,anc4,B,NA
50,21,C09_17,days,1.3063156214331948,0.14763083200837396,8.848528479,0.003042574,0.8364884255621854,1.7761428173042042,anc4,B,NA
50,21,E09_17,days,1.4583412403536127,0.13069712160467956,11.158174123869896,0.001542675,1.0424046685915846,1.8742778121156407,anc4,B,NA
50,21,F04_17,days,1.5321518517270591,0.1407345540881042,10.88682067,0.00165856,1.0842716900436218,1.9800320134104965,anc4,B,NA
50,22,B05_17,days,1.0858572518546321,0.17660687401145758,6.148442737195982,0.008655452,0.5238153581691637,1.6478991455401006,cc1690,C,NA
50,22,D03_17,days,1.2159815448987317,0.38606695229547106,3.1496649419712486,0.051278668,-0.012655801,2.444618890823595,cc1690,C,NA
50,22,E10_17,days,1.240372478068187,0.17657337683203445,7.024685716058386,0.005926256,0.6784371873576112,1.802307768778763,cc1690,C,NA
50,22,F06_17,days,1.3761218929451382,0.3005521494350484,4.578645987166792,0.019556461003893626,0.41963081543049163,2.3326129704597847,cc1690,C,NA
50,23,B06_16,days,1.452091083255764,0.3519243559649069,4.126145458942214,0.025814369,0.33211071687589766,2.5720714496356303,anc5,L,NA
50,23,C10_16,days,1.4209670544635573,0.3253341079059715,4.367716202920374,0.0221959,0.3856087247754272,2.4563253841516874,anc5,L,NA
50,23,E05_16,days,1.580068600628375,0.21562511598204678,7.3278504381647895,0.005250069,0.8938532469449393,2.266283954311811,anc5,L,NA
50,23,F10_16,days,1.4017499700222376,0.2963605189845896,4.729880939691319,0.017910315,0.4585985313477683,2.344901408696707,anc5,L,NA
50,24,B11_16,days,0.5953874240883876,0.29649062449749874,2.008115518315185,0.13823528161137347,-0.348178068,1.5389529165717115,anc4,C,NA
50,24,D02_16,days,0.8602666331100612,0.22016768372943987,3.907324719676969,0.029775296655015358,0.15959480148243355,1.560938464737689,anc4,C,NA
50,24,E06_16,days,1.0920932821502976,0.18199564532269707,6.000656115776305,0.009269862,0.512901913,1.671284651185239,anc4,C,NA
50,24,E11_16,days,0.6665707925528056,0.2595143062564121,2.568531971005109,0.082598493,-0.159319553,1.492461137666789,anc4,C,NA
50,25,B02_16,days,1.1419809519747277,0.2762134214764403,4.134415141271957,0.025678395193280662,0.2629465693272588,2.021015334622197,anc2,BS,NA
50,25,C05_16,days,1.3419048923286792,0.2499344692779233,5.369026914156852,0.012648566,0.5465018640121079,2.1373079206452505,anc2,BS,NA
50,25,E03_16,days,1.194850139023577,0.1306624674975308,9.144555142020081,0.002764366,0.7790238520968076,1.6106764259503465,anc2,BS,NA
50,25,F02_16,days,1.2298053016760002,0.14370496949016945,8.557848110883379,0.003352977,0.7724719524711026,1.6871386508808979,anc2,BS,NA
50,26,B09_17,days,0.7645621905257379,0.14463926950511313,5.285993168672011,0.013206453,0.3042554816902562,1.2248688993612196,anc3,L,NA
50,26,C06_17,days,0.718767744,0.1086570222717113,6.615014189847638,0.007034853,0.3729726050822239,1.0645628832256981,anc3,L,NA
50,26,E02_17,days,0.6305172189351896,0.11134995009915986,5.662483174655207,0.010907312,0.2761519816485931,0.9848824562217862,anc3,L,NA
50,26,F11_17,days,1.1834707120939623,0.072312515,16.366056616949855,4.964003468628228e-4,0.9533400163945336,1.413601407793391,anc3,L,NA
50,27,B07_17,days,1.1646379849454287,0.15099254566933434,7.713215111267307,0.004529915,0.684112316,1.6451636540361834,anc3,N,NA
50,27,C07_17,days,1.0109996895945337,0.179231385,5.640751428587699,0.011025079309371773,0.44060543139573416,1.5813939477933332,anc3,N,NA
50,27,D11_17,days,1.0152905408568382,0.10537063786055723,9.635421797488103,0.002372847,0.6799541437121204,1.350626938001556,anc3,N,NA
50,27,G02_17,days,1.327772079374081,0.077377717,17.159618170249978,4.3118485981571286e-4,1.0815216496536304,1.5740225090945317,anc3,N,NA
50,28,B02_17,days,1.352575591540595,0.15600393453381056,8.670137683,0.003228313,0.8561014464737482,1.8490497366074419,anc5,P,NA
50,28,C05_17,days,0.9051563251657181,0.12006331869346237,7.538991384010487,0.004838212,0.5230612601896085,1.2872513901418277,anc5,P,NA
50,28,E03_17,days,1.0326134495086738,0.09567565,10.79285531159481,0.001701375,0.7281308300071666,1.337096069010181,anc5,P,NA
50,28,F02_17,days,0.896316387,0.095862443,9.350026526,0.002590785,0.5912393084913161,1.2013934647043338,anc5,P,NA
50,29,B10_18,days,0.8846915735099611,0.24263037131437076,3.6462523991429165,0.035585539,0.11253344477092753,1.6568497022489947,anc3,P,NA
50,29,D02_18,days,0.9847670944914639,0.12123428698451337,8.122843124546602,0.003900715,0.5989454858038947,1.3705887031790331,anc3,P,NA
50,29,E06_18,days,0.9147986682957105,0.15215537364919932,6.012266582216267,0.009219559,0.43057236159675416,1.399024974994667,anc3,P,NA
50,29,F04_18,days,0.7772293298266306,0.1292090992307007,6.015283246,0.009206548,0.3660283093708513,1.18843035,anc3,P,NA
50,3,B03_18,days,1.1059902295650623,0.1568923915857754,7.049355411,0.005867084,0.6066886176357867,1.605291841494338,cc1690,N,NA
50,3,C10_18,days,1.2182382116610775,0.23838646560553883,5.110349736368473,0.014496784318673078,0.4595860849650887,1.9768903383570664,cc1690,N,NA
50,3,D09_18,days,1.3320151777825628,0.11241747451339311,11.848826737553779,0.001292466,0.9742526013680896,1.6897777541970362,cc1690,N,NA
50,3,F09_18,days,1.1216563063362344,0.080375013,13.955286121798848,7.966805218208658e-4,0.8658671425209536,1.377445470151515,cc1690,N,NA
50,30,C03_18,days,1.174945791207399,0.1926710261570605,6.098196571858258,0.008858179,0.5617805958786412,1.7881109865361569,anc5,N,NA
50,30,C09_18,days,1.049305642223173,0.16418282946851234,6.391080270817316,0.007757761,0.5268026031900809,1.571808681256265,anc5,N,NA
50,30,E03_18,days,1.2844115458267422,0.21540530453495318,5.9627665558176846,0.009436544,0.5988957302709685,1.969927361382516,anc5,N,NA
50,30,E08_18,days,1.310362404594559,0.18056855942846928,7.256869129055926,0.005398877,0.7357126597910253,1.8850121493980927,anc5,N,NA
50,31,B04_17,days,1.2416835892244267,0.18109198779708052,6.856645644,0.006350984,0.6653680617431255,1.817999116705728,cc1690,B,NA
50,31,D06_17,days,1.2791432703662222,0.1330673637214162,9.612749773,0.002389251,0.8556635303371579,1.7026230103952864,cc1690,B,NA
50,31,D09_17,days,1.3615028400222389,0.1258729327038269,10.816486203795625,0.001690471,0.9609189904037201,1.7620866896407577,cc1690,B,NA
50,31,F08_17,days,1.2378363435408894,0.2320224553230131,5.334985106582117,0.012873489695407195,0.4994373378553123,1.9762353492264666,cc1690,B,NA
50,32,C04_16,days,0.9505414229676845,0.1394271692648489,6.817476307,0.006455707,0.506821943,1.394260902650769,cc1690,S,NA
50,32,D07_16,days,1.1269757361066675,0.13130968904592083,8.582578668,0.003324982,0.7090897013545241,1.5448617708588108,cc1690,S,NA
50,32,D08_16,days,1.1046808779301627,0.33702803501987616,3.2777121282062316,0.046505899,0.032107253,2.1772545027561954,cc1690,S,NA
50,32,F07_16,days,1.183331658566448,0.1987477776144416,5.953936556020456,0.009475952,0.5508275280140204,1.8158357891188754,cc1690,S,NA
50,33,C03_16,days,1.2364744088890838,0.3001709769969459,4.119233715595577,0.025928727323082677,0.2811963921917525,2.191752425586415,cc1690,L,NA
50,33,D05_16,days,1.2890934832262864,0.13701061983604632,9.408712147780072,0.00254387,0.8530645423444301,1.7251224241081426,cc1690,L,NA
50,33,E08_16,days,1.1300514402127573,0.2100769997795211,5.379224957509689,0.012582185993454224,0.461492668,1.7986102119861807,cc1690,L,NA
50,33,G03_16,days,1.2208594553860173,0.21455529432402473,5.690185643,0.010759564315237917,0.5380487516854663,1.9036701590865683,cc1690,L,NA
50,35,C04_17,days,1.1255543420741765,0.21000438284436312,5.3596707212931785,0.012709870136007153,0.45722666979774784,1.7938820143506051,anc4,BS,NA
50,35,D07_17,days,1.356316973505516,0.16218544270589397,8.362754084933828,0.003585147,0.8401705105953413,1.872463436415691,anc4,BS,NA
50,35,D08_17,days,1.3102109559215915,0.042945273,30.508851773682913,7.73599162960785e-5,1.1735399318284565,1.4468819800147266,anc4,BS,NA
50,35,F07_17,days,1.2333623123097974,0.12389364762855536,9.955008476362986,0.002156703,0.8390774311661799,1.627647193453415,anc4,BS,NA
50,4,B03_17,days,1.0715673362809526,0.14035963091499148,7.634441108853763,0.004665997,0.624880347,1.5182543250973521,anc3,S,NA
50,4,D04_17,days,1.2642454358976027,0.084014686,15.047909990610496,6.370601124661993e-4,0.996873208,1.5316176635992975,anc3,S,NA
50,4,D10_17,days,1.4739365844224757,0.12550453987606308,11.744089782552901,0.001326758,1.074525125197567,1.8733480436473844,anc3,S,NA
50,4,F03_17,days,1.145012468442691,0.13508792129397346,8.476053650651387,0.003447822,0.7151024124322289,1.574922524453153,anc3,S,NA
50,5,B09_18,days,0.6243803271447819,0.08186225,7.6272070018199605,0.004678763,0.36385811177294214,0.8849025425166216,anc5,C,NA
50,5,C04_18,days,0.8576355560049552,0.16080741629468173,5.333308473990569,0.012884702194346268,0.34587458815572625,1.369396523854184,anc5,C,NA
50,5,D06_18,days,0.9097032489919182,0.23010584596489966,3.9534121576845305,0.028879274,0.17740374967674144,1.6420027483070951,anc5,C,NA
50,5,E10_18,days,0.7916126578137493,0.030279009992564075,26.143941232165574,1.2276508706726824e-4,0.6952513343352653,0.8879739812922334,anc5,C,NA
50,6,C02_16,days,0.92359182,0.078331713,11.790777779480635,0.001311324,0.6743053496508834,1.1728782903100226,cc1690,P,NA
50,6,C09_16,days,1.1589701654789915,0.15101345761423896,7.674615122312867,0.004595932,0.6783779452464389,1.639562385711544,cc1690,P,NA
50,6,E09_16,days,0.966774689,0.068182441,14.17923254086126,7.599592429849571e-4,0.7497877306085818,1.1837616466064163,cc1690,P,NA
50,6,F04_16,days,0.9537271023568166,0.13988459172021026,6.817956793014137,0.006454409,0.5085519002707135,1.3989023044429196,cc1690,P,NA
50,7,B08_18,days,0.6907603773085279,0.12456834932062465,5.545231843207539,0.011562914977886508,0.2943282942578157,1.08719246,anc3,B,NA
50,7,C07_18,days,1.1670547258271557,0.035526769,32.850009958789066,6.200365629277677e-5,1.0539926900794676,1.2801167615748439,anc3,B,NA
50,7,D10_18,days,0.7938672139255577,0.26826202332569754,2.9592977943125467,0.059577578,-0.059862271,1.6475966989063555,anc3,B,NA
50,7,F03_18,days,1.0085885054815853,0.10676471772284982,9.446833438924804,0.002513996,0.6688155240298439,1.3483614869333267,anc3,B,NA
50,8,B05_16,days,1.5101778829357029,0.189308248,7.977348556866253,0.004110143,0.9077145469525668,2.112641218918839,anc4,P,NA
50,8,D03_16,days,1.7286134813421117,0.21998414008332007,7.857900486314108,0.004293317,1.028525767512936,2.4287011951712874,anc4,P,NA
50,8,E10_16,days,1.6095476834695406,0.2502125360472591,6.432721992656418,0.007616178,0.8132597225902742,2.405835644348807,anc4,P,NA
50,8,F06_16,days,1.6994620352035266,0.16869947055805168,10.073902600771468,0.002082966,1.1625850284227375,2.2363390419843157,anc4,P,NA
50,9,C03_17,days,1.184480315499997,0.10721667994627902,11.047537716085609,0.001588584,0.8432689885401754,1.5256916424598186,cc1690,BS,NA
50,9,D05_17,days,1.3260607362424475,0.11980208987039029,11.068761301886022,0.001579638,0.9447970179691572,1.7073244545157378,cc1690,BS,NA
50,9,E08_17,days,1.3044419284601387,0.1446823936957904,9.015899551695709,0.002880955,0.8439979792033678,1.7648858777169096,cc1690,BS,NA
50,9,G03_17,days,1.1094583652795331,0.17214857630406424,6.444772237441618,0.007575842,0.5616047646608134,1.657311965898253,cc1690,BS,NA
50,anc2,B06_17,days,1.1342485722582247,0.18399875152116912,6.1644362414476985,0.008592202,0.5486824253028649,1.7198147192135846,anc2,none,NA
50,anc2,C10_17,days,1.137801963148289,0.11131232182359653,10.22170721540993,0.001995885,0.7835564758282332,1.4920474504683447,anc2,none,NA
50,anc2,E05_17,days,1.0207735797048736,0.1369214142495481,7.455178470801127,0.004996412,0.5850285308121792,1.456518628597568,anc2,none,NA
50,anc2,F10_17,days,1.168380848527502,0.046199115,25.29011311883349,1.3557491666637525e-4,1.0213546451614295,1.3154070518935745,anc2,none,NA
50,anc3,B07_18,days,0.5574676337461973,0.11072185119542895,5.034847482,0.015101993467148557,0.20510128749513196,0.9098339799972628,anc3,none,NA
50,anc3,C06_18,days,1.0648149834740481,0.14415942382351674,7.386370972026213,0.005131428,0.6060353577550692,1.523594609193027,anc3,none,NA
50,anc3,D07_18,days,1.1146945829977348,0.16018855532810614,6.958640588989408,0.006088588,0.6049031069450687,1.624486059050401,anc3,none,NA
50,anc3,F05_18,days,1.164650581230043,0.093445293,12.46344837009043,0.001113222,0.8672659546706134,1.4620352077894725,anc3,none,NA
50,anc4,B11_18,days,0.7726368059957246,0.070763649,10.918555242285713,0.001644423,0.5474352940736626,0.9978383179177865,anc4,none,NA
50,anc4,D04_18,days,1.1542448133613823,0.27374092993776683,4.216559115305819,0.024376638143504246,0.2830790022760099,2.0254106244467547,anc4,none,NA
50,anc4,E02_18,days,1.2098328685803512,0.10380112561281303,11.655296235352303,0.001356781,0.8794913598895644,1.540174377271138,anc4,none,NA
50,anc4,F06_18,days,1.1791787079980423,0.079967816,14.745666069303129,6.766022471366754e-4,0.9246854280810548,1.4336719879150297,anc4,none,NA
50,anc5,B08_16,days,1.2362256147282218,0.3176017024712193,3.8923771664613387,0.030073560929304275,0.22547525014687442,2.2469759793095694,anc5,none,NA
50,anc5,C11_16,days,1.2810145420438024,0.3272548200366539,3.9144252845544747,0.029634943,0.23954364913186854,2.3224854349557362,anc5,none,NA
50,anc5,E07_16,days,1.3514167568045006,0.24722461148476185,5.466352029792946,0.012033210946248648,0.5646377054096202,2.138195808199381,anc5,none,NA
50,anc5,F05_16,days,1.1670399291979119,0.18535573264963948,6.296217076834941,0.00809346,0.5771552626639121,1.7569245957319115,anc5,none,NA
50,cc1690,B04_18,days,1.040874048314282,0.28250326540089904,3.6844673169960798,0.034649448747416475,0.14182257510860807,1.9399255215199558,cc1690,none,NA
50,cc1690,C05_18,days,1.2566409357636914,0.34138833512830524,3.6809720967513533,0.034733747,0.17019088996766008,2.3430909815597225,cc1690,none,NA
50,cc1690,E05_18,days,1.2423595212894678,0.3443346095844896,3.608000725772613,0.036555151,0.146533115,2.3381859273429346,cc1690,none,NA
50,cc1690,F07_18,days,1.1490713668339716,0.2037513332373027,5.6395771678003435,0.011031490109882582,0.5006436891762881,1.797499044491655,cc1690,none,NA
82.5,1,B09_19,days,0.7439941755823544,0.2505303710884217,2.969676579929587,0.059083442,-0.053305278,1.5412936294140582,anc2,N,NA
82.5,1,C06_19,days,1.419685610263417,0.11639904167860664,12.196712187574184,0.001186673,1.049251910134771,1.790119310392063,anc2,N,NA
82.5,1,E02_19,days,1.1962803519573966,0.3334624522549576,3.5874514322912394,0.037089988,0.13505400282776203,2.2575067010870313,anc2,N,NA
82.5,1,F11_19,days,1.1666967676811875,0.14600867667213868,7.990598875853082,0.004090464,0.7020319940665762,1.6313615412957987,anc2,N,NA
82.5,10,C02_21,days,1.2612364666774594,0.16145851417620163,7.811520334573727,0.001449406,0.8129557653004358,1.709517168054483,anc2,L,NA
82.5,10,D05_21,days,1.6605497125730178,0.2300729362295017,7.217492590769524,0.00195422,1.0217648349401336,2.299334590205902,anc2,L,NA
82.5,10,D11_21,days,1.677628612187233,0.14891232644211594,11.265881423451859,3.53684586702575e-4,1.2641817123334043,2.091075512041062,anc2,L,NA
82.5,10,F08_21,days,1.439475217710337,0.19070030314693273,7.548363552423067,0.00165029,0.9100062944783002,1.9689441409423738,anc2,L,NA
82.5,11,B07_19,days,1.012565583573524,0.13250958959617293,7.64145136,0.00465367,0.5908609297485232,1.434270237398525,anc4,N,NA
82.5,11,C07_19,days,1.198714399,0.3438883018987841,3.4857667225693096,0.039888606,0.10430834323157634,2.293120454847724,anc4,N,NA
82.5,11,D11_19,days,0.8171845522928015,0.2529165448742204,3.2310442667924355,0.048177571,0.012291229,1.6220778760728853,anc4,N,NA
82.5,11,G02_19,days,1.114519686876994,0.2286065192702226,4.875275169032185,0.016493592,0.3869917142617053,1.8420476594922826,anc4,N,NA
82.5,14,B04_19,days,1.1949910583046026,0.28705397900229823,4.162948942418371,0.025216265549833035,0.28145718341175163,2.1085249331974536,anc2,S,NA
82.5,14,D06_19,days,1.5265239729293372,0.2893194095951951,5.276258426854916,0.013273948011337024,0.6057804868162449,2.4472674590424295,anc2,S,NA
82.5,14,D09_19,days,1.8252470888617502,0.19971410550278737,9.139299821946105,0.002769004,1.189667671691364,2.4608265060321366,anc2,S,NA
82.5,14,F08_19,days,1.4864701672967804,0.37888249020499115,3.9233013024501036,0.029460688215178568,0.28069698620721595,2.692243348386345,anc2,S,NA
82.5,15,B02_21,days,1.5633088227198544,0.42806259260281354,3.6520566144643287,0.02173199,0.37481653276949545,2.751801112670213,anc4,S,NA
82.5,15,C11_21,days,1.7895394747270756,0.18223391182327564,9.820013502550015,6.029203291600127e-4,1.2835770222442957,2.2955019272098554,anc4,S,NA
82.5,15,E07_21,days,1.778461081384099,0.1840071667969706,9.665172897023155,6.411175545377298e-4,1.2675752838093362,2.2893468789588622,anc4,S,NA
82.5,15,F02_21,days,1.7234019566568157,0.17727211111702498,9.721788417802074,6.268120827062521e-4,1.2312156714578724,2.215588241855759,anc4,S,NA
82.5,16,B05_21,days,0.9070014514324976,0.12685429377448645,7.149946797,0.002024535,0.5547974684090018,1.2592054344559933,anc5,B,NA
82.5,16,C08_21,days,1.345277567,0.20701257640810194,6.4985306228758635,0.002892433,0.7705185126258212,1.9200366215911389,anc5,B,NA
82.5,16,E04_21,days,1.2358563376639167,0.17459997313912368,7.078216081277224,0.002102658,0.7510890968741306,1.7206235784537027,anc5,B,NA
82.5,16,E11_21,days,1.3249312660196129,0.3054081620423902,4.338231359500191,0.012269989067813162,0.4769822694295641,2.1728802626096617,anc5,B,NA
82.5,17,B08_20,days,1.5505313120112207,0.23669227058811385,6.550832049388794,0.00723265,0.7972708699888662,2.3037917540335755,anc2,P,NA
82.5,17,C11_20,days,1.5962933855139299,0.18003857426889955,8.866396504172267,0.003024757,1.023330290023324,2.1692564810045356,anc2,P,NA
82.5,17,E07_20,days,1.478707701739836,0.20573405160605562,7.1874718365596575,0.005549788,0.8239701293350966,2.1334452741445755,anc2,P,NA
82.5,17,F05_20,days,1.6370476592986694,0.2500349404217507,6.547275578914497,0.007243823,0.841324887,2.432770431635702,anc2,P,NA
82.5,18,B11_20,days,1.215411573111272,0.25036220713417146,4.854612790899074,0.016685816153495365,0.4186472920344537,2.012175854,anc5,S,NA
82.5,18,D02_20,days,1.273520454699094,0.2820181047990745,4.515740064299847,0.020298938,0.3760129790581658,2.171027930340022,anc5,S,NA
82.5,18,E06_20,days,1.6109722956956962,0.33683961207142615,4.782609402109431,0.017378881,0.5389983167857886,2.682946274605604,anc5,S,NA
82.5,18,E11_20,days,1.3517424140176069,0.2715422755345158,4.978018289626458,0.015579400916675297,0.4875737025144564,2.2159111255207575,anc5,S,NA
82.5,19,B03_19,days,0.5440754220110633,0.22937653751816248,2.371975041117631,0.098328192,-0.185903092,1.2740539363545094,anc2,B,NA
82.5,19,D04_19,days,1.5162878797206432,0.4526934500520125,3.3494804918127894,0.044075852,0.075615282,2.956960477264805,anc2,B,NA
82.5,19,D10_19,days,1.1877414410029075,0.3145652264241798,3.7758192617300974,0.032536158,0.18665449839854364,2.1888283836072713,anc2,B,NA
82.5,19,F03_19,days,1.1810165840885836,0.4043483177483764,2.9207901510883083,0.061456795,-0.105800226,2.467833393954587,anc2,B,NA
82.5,2,B10_20,days,0.9077878143690749,0.074189032,12.236145836663939,0.001175417,0.6716852037607587,1.143890424977391,anc3,BS,NA
82.5,2,C08_20,days,1.5464373407014893,0.36781885188443797,4.204344972473983,0.024564719725520386,0.3758735945081644,2.7170010868948142,anc3,BS,NA
82.5,2,E04_20,days,1.1335153391050252,0.18838198516900595,6.0171111270968805,0.009198676,0.5339997864219119,1.7330308917881385,anc3,BS,NA
82.5,2,F09_20,days,0.9389174929017986,0.1224611133942346,7.6670664415664405,0.004608991,0.5491915750393876,1.3286434107642096,anc3,BS,NA
82.5,20,B06_21,days,1.1903373780813296,0.19792519819812648,6.0140769791716044,0.003849326,0.6408089303488381,1.7398658258138209,anc4,L,NA
82.5,20,D03_21,days,1.173739488,0.18853082666079546,6.225716550831399,0.003389668,0.6502939970227807,1.697184978745299,anc4,L,NA
82.5,20,D08_21,days,1.5472773577539214,0.24796468981182865,6.239910040934029,0.003361323,0.8588170084639806,2.235737707043862,anc4,L,NA
82.5,20,E09_21,days,1.2213251626911956,0.26288446836549784,4.6458627635358924,0.009691391,0.491440867,1.9512094581171062,anc4,L,NA
82.5,21,C02_20,days,1.3347423047491578,0.2597723063663316,5.138123934069018,0.014282121,0.5080308881385984,2.161453721359717,anc4,B,NA
82.5,21,C09_20,days,1.453084718580181,0.2860816643521172,5.079265467330631,0.014742049,0.5426451828533718,2.363524254,anc4,B,NA
82.5,21,E09_20,days,1.5773647571077352,0.19460678336739948,8.105394528462131,0.003925076,0.9580391183970077,2.1966903958184627,anc4,B,NA
82.5,21,F04_20,days,1.4422369176651937,0.1753763029619572,8.223670434984852,0.00376379,0.8841112502695968,2.0003625850607905,anc4,B,NA
82.5,22,B05_20,days,1.4236618782259571,0.35375233488817337,4.024459311840299,0.027564776,0.297864067,2.5494596893763095,cc1690,C,NA
82.5,22,D03_20,days,1.2786051033223065,0.31654259306165466,4.039282963330201,0.027300279612852096,0.2712252975683196,2.2859849090762934,cc1690,C,NA
82.5,22,E10_20,days,1.3305022728065006,0.35017696663881015,3.7995139588345523,0.032015163665973706,0.21608287913136293,2.4449216664816382,cc1690,C,NA
82.5,22,F06_20,days,1.360735637674487,0.3314174457728391,4.105805699218277,0.026152775,0.30601741186815157,2.4154538634808222,cc1690,C,NA
82.5,23,B06_19,days,1.4490864739905702,0.3369335906312207,4.300807382,0.023128701688928204,0.37681341336026875,2.5213595346208715,anc5,L,NA
82.5,23,C10_19,days,1.2745585006635554,0.31381259613576834,4.061527537002143,0.026909473564772562,0.2758667635397911,2.2732502377873196,anc5,L,NA
82.5,23,E05_19,days,1.4879836948257985,0.3047771386673158,4.882202455644253,0.016429793,0.518046816,2.457920573712538,anc5,L,NA
82.5,23,F10_19,days,1.4306023074943848,0.3948597434270782,3.6230644711407134,0.036169330465543034,0.17398237591960708,2.6872222390691625,anc5,L,NA
82.5,24,B11_19,days,0.6743560686955158,0.1372753306128758,4.912434489757216,0.016155088140274335,0.23748469997996974,1.1112274374110618,anc4,C,NA
82.5,24,D02_19,days,0.5820036018600863,0.3767582214984669,1.544766825645647,0.22010889858091393,-0.617009208,1.781016411853143,anc4,C,NA
82.5,24,E06_19,days,1.3288082097530538,0.4231971881190788,3.139926840390903,0.051666443514197684,-0.017994118,2.675610537,anc4,C,NA
82.5,24,E11_19,days,0.8195629248553405,0.2651041234342382,3.0914755841534145,0.053651708,-0.024116713,1.663242562994108,anc4,C,NA
82.5,25,B02_19,days,0.9497283121704128,0.2991295270955134,3.174973468490659,0.050287910709712426,-0.002235346,1.901691970476792,anc2,BS,NA
82.5,25,C05_19,days,1.2550142770332806,0.20166707258569389,6.223198764885083,0.008364961,0.6132196469855578,1.8968089070810035,anc2,BS,NA
82.5,25,E03_19,days,1.676343587,0.3864300769430845,4.338025653738156,0.022603705,0.44655061653709205,2.906136557773128,anc2,BS,NA
82.5,25,F02_19,days,1.285012787779344,0.38877676230464303,3.305271591,0.045553131,0.047751617,2.5222739585559175,anc2,BS,NA
82.5,26,B09_20,days,1.0360439217742508,0.30667590780543263,3.3783022904804056,0.043145388006385954,0.060064312,2.012023531489177,anc3,L,NA
82.5,26,C06_20,days,1.3925975237672208,0.2342043471785155,5.946078885998446,0.009511202,0.6472547644075715,2.137940283,anc3,L,NA
82.5,26,E02_20,days,1.0823860100555112,0.18301839867647848,5.914083053304626,0.009656529,0.49993978338861156,1.6648322367224107,anc3,L,NA
82.5,26,F11_20,days,0.853702006,0.25428142309338725,3.3573117354705495,0.043820533385207146,0.04446503,1.6629389812894146,anc3,L,NA
82.5,27,B07_20,days,1.2626677502846597,0.2141905270659092,5.895068132009968,0.009744276,0.5810178987969871,1.9443176017723323,anc3,N,NA
82.5,27,C07_20,days,1.3543682205313656,0.3267584850189925,4.144860141742438,0.025507972,0.3144768871625714,2.394259554,anc3,N,NA
82.5,27,D11_20,days,1.2499582421529052,0.2344368898567352,5.331747247273059,0.012895154389051335,0.5038754282061347,1.9960410560996755,anc3,N,NA
82.5,27,G02_20,days,1.2295911345798787,0.25072233541166183,4.904194644489925,0.016229363,0.43168076459693316,2.0275015045628244,anc3,N,NA
82.5,28,B02_20,days,0.9811364437075175,0.23053027850283614,4.2559981711705905,0.023781886,0.24748621063014253,1.7147866767848925,anc5,P,NA
82.5,28,C05_20,days,0.9652041908621758,0.1212403500815336,7.961080533115257,0.004134475,0.5793632866938959,1.3510450950304556,anc5,P,NA
82.5,28,E03_20,days,0.9604171228114825,0.18451299382284933,5.205146276763455,0.013780924162002798,0.37321442734312016,1.5476198182798448,anc5,P,NA
82.5,28,F02_20,days,1.0733635770294518,0.13022979737491025,8.242073617,0.003739487,0.6589142395358227,1.487812914523081,anc5,P,NA
82.5,29,B10_21,days,1.277122488051363,0.18088504847295975,7.060409352972466,0.002122625,0.7749050806151482,1.7793398954875776,anc3,P,NA
82.5,29,D02_21,days,1.3634724408499581,0.19038746265641282,7.161566322833876,0.00201222,0.8348721020665331,1.8920727796333832,anc3,P,NA
82.5,29,E06_21,days,1.541836708725583,0.11744149998365629,13.128550886527782,1.9438825461114186e-4,1.2157668309488738,1.8679065865022924,anc3,P,NA
82.5,29,F04_21,days,1.4542263671607916,0.2172755486294685,6.693005155590521,0.002592078,0.8509727336893387,2.0574800006322445,anc3,P,NA
82.5,3,B03_21,days,1.0988084703516943,0.187036362,5.874838761132113,0.004193846,0.579512278,1.6181046626560316,cc1690,N,NA
82.5,3,C10_21,days,1.5518810011605986,0.23549369190393205,6.589904759715081,0.002746253,0.8980456929689692,2.205716309352228,cc1690,N,NA
82.5,3,D09_21,days,1.5168825588060448,0.2989613273673159,5.073842065674073,0.007111277,0.6868328447936255,2.346932272818464,cc1690,N,NA
82.5,3,F09_21,days,1.3057054882716184,0.19640006257243695,6.648192832372666,0.002657744,0.7604114958818354,1.8509994806614012,cc1690,N,NA
82.5,30,C03_21,days,1.271091012999652,0.2036786958121405,6.240667478409331,0.003359818,0.7055882949789642,1.8365937310203397,anc5,N,NA
